GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
DGKB	-3.028660370172057	0.0024564066315228366	2.6096997388302183	0.0397529	0.0259558	10.0	97.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TESPA1	3.0218861807155752	0.0025120498405712247	2.5999717481871	0.163557	0.00397188	17.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PNMA3	3.013200734985977	0.0025850786390983578	2.587526240961912	NA	0.00258503	NA	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
GADD45G	3.010396412025142	0.002609069270322041	2.5835143903059654	NA	0.002609	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RNF157-AS1	3.0053351255374214	0.0026528837772826176	2.5762817760223697	0.00397288	0.170725	4.0	23.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
BARD1	-3.0045175962673007	0.0026600237171922627	2.5751144911133665	0.236304	0.00217851	23.0	139.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PLEC	-2.9728649919506838	0.0029503419356502122	2.530127647696302	0.0138153	0.0814676	314.0	1716.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FOXF2	2.969376896109302	0.00298404349290461	2.5251948512426594	NA	0.00298402	NA	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNF275	-2.9630807780860255	0.0030457662876102916	2.5163034246688305	NA	0.00304578	NA	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TUBA1B	2.950041233000384	0.003177315227491279	2.497939695853164	NA	0.00317727	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SLC43A1	-2.9492756007788556	0.003185197910846074	2.4968635777970696	0.00197286	0.281649	20.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KIF21A	2.9284303068171997	0.003406781979088151	2.4676556587152567	0.0502206	0.0290111	24.0	218.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ITPK1	-2.9233130932197584	0.0034632807929779043	2.460512295658978	0.111532	0.0109955	18.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FAM98C	-2.9194820828393717	0.0035061354866164967	2.455171305597326	0.00197133	0.301016	13.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FAM153B	-2.916437923811892	0.0035405316909413584	2.4509315139338654	NA	0.00354061	NA	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SDR16C5	-2.915032267142949	0.0035565176942160344	2.448975026279706	0.0272457	0.0555556	6.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CD27-AS1	-2.9079174474806257	0.0036384437153485953	2.4390843389787773	0.0467491	0.0336835	6.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CD27	-2.9079174474806257	0.0036384437153485953	2.4390843389787773	0.0467491	0.0336835	6.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SHANK1	-2.899763617132371	0.003734441718893963	2.4277743139358603	0.105705	0.0130256	44.0	427.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TEX44	2.89956301689572	0.0037368322105031234	2.427496402200825	0.0495437	0.0326214	11.0	74.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RPLP1	2.8965855361633057	0.003772477854608888	2.4233733009624157	NA	0.00377241	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CCL8	-2.888996988649525	0.0038647277516169576	2.412881094277324	NA	0.00386482	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PEBP4	-2.8867057513594707	0.0038929811779734496	2.4097176960306257	0.172283	0.00657749	5.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LSR	2.8864776484604935	0.003895804176650681	2.409402881140805	0.050274	0.0336307	25.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CACHD1	-2.882214046204623	0.003948913813128781	2.403522344838044	0.100934	0.0148622	30.0	212.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TMEM186	2.879908059443697	0.0039779115512033935	2.4003448776347476	0.2889	0.00259308	13.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PLCD3	2.8751785164211587	0.004037991226924881	2.393834628954106	0.794098	0.000141734	28.0	160.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ABRA	-2.8720819393581434	0.004077772203039401	2.38957703891252	0.0408122	0.043769	12.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SMCO2	-2.867854221575934	0.00413265902268443	2.383770425997149	NA	0.00413267	NA	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
MRPL42	2.86770729906623	0.004134578457377781	2.3835687625242694	0.392062	0.00137588	7.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
C1QL1	2.8643315150682205	0.004178904010204354	2.3789376045245607	NA	0.00417892	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LDLRAP1	2.8597058472395736	0.004240341217139121	2.3725991946435476	0.0126412	0.121017	12.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
UMODL1	-2.8581845942939887	0.004260724498668768	2.3705165466669746	0.0157957	0.103422	68.0	348.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FAM181A	2.85772172589691	0.004266944084717005	2.369883048225283	0.0152255	0.106427	16.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
H6PD	-2.85672118649455	0.004280416526601938	2.3685139678085427	0.0984812	0.016952	62.0	244.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LOC101928068	-2.8469734328478284	0.004413704565296195	2.3551967400360874	0.0162074	0.104799	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZC3HAV1	2.8450907552757254	0.004439877101872905	2.3526290512180688	0.00989955	0.148669	21.0	177.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CSMD3	2.841999688022753	0.004483153545248153	2.3484163865609218	0.0134026	0.122031	66.0	571.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SORBS3	2.8378767843918644	0.00454147103345183	2.3428034514969904	0.00757377	0.179316	37.0	177.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNF184	2.837389536214647	0.004548408254980889	2.342140560930649	0.047245	0.0425017	5.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ANKRD30A	-2.8352505925379585	0.004578975273869799	2.3392317016242785	0.173606	0.00807435	41.0	243.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
MON1B	-2.8351154598226924	0.004580912650156765	2.3390479893670273	0.00375961	0.266223	20.0	127.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RPL23	-2.8288311370768615	0.004671834211856037	2.330512577315522	0.0403691	0.051103	3.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
OR51B2	2.8210083841354043	0.004787295167744721	2.319909794625671	0.115876	0.0156407	9.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KIF3C	2.8206312602037635	0.004792926073551876	2.3193992695469325	0.0529764	0.0399885	16.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
RINT1	-2.8205984366322765	0.004793416451671034	2.3193548378962126	0.0022739	0.348747	18.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KRT81	-2.816020688021691	0.004862253555644965	2.3131623974165385	0.00689146	0.2004	20.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FOCAD	-2.8148359125766613	0.00488021449444382	2.3115610895329084	0.00284401	0.318929	64.0	353.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
NUP210	2.8131842722492273	0.00490535316309971	2.3093297199325407	0.0708268	0.0298666	59.0	370.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNF777	2.8128137788028518	0.004911008290759976	2.308829332692206	0.610538	0.00052318	13.0	122.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ASPSCR1	2.802351894119268	0.005073150412301706	2.2947222612260103	0.662753	0.000420296	41.0	201.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
EFCAB10	-2.801475772982892	0.005086946053209947	2.293542868013911	0.00115768	0.47598	7.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ZNF597	2.795676944604419	0.0051791141984079995	2.2857445127720952	0.144311	0.0126398	13.0	71.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
EMC9	2.7930637657977795	0.0052211398606045395	2.2822346730265495	0.659414	0.000449348	5.0	30.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
KRTAP21-3	2.7898265416884054	0.005273628674339198	2.2778904529200608	0.14116	0.0133637	4.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PANK4	2.788612633625839	0.005293433712289914	2.276262521059264	0.0674404	0.0344328	25.0	179.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TRAPPC6B	2.782919221131602	0.00538722171639631	2.2686351502706446	0.155455	0.0118991	3.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TMEM119	2.782538581778575	0.00539354520446443	2.268125677000427	0.0850504	0.0268973	11.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FNTA	2.7819742213113297	0.005402933150863992	2.267370405844201	0.470894	0.00131234	5.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
DDRGK1	2.780748373063305	0.005423375569094716	2.265730319603329	0.0700597	0.033917	7.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ERICH3	-2.779435729137645	0.005445342800694376	2.2639747749047623	0.180277	0.00957497	45.0	276.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LINGO3	-2.778901019235597	0.005454314226912294	2.263259845660429	0.00201108	0.400143	11.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ATP9B	-2.7765738504273987	0.005493515343796137	2.260149658129775	0.000696999	0.592021	43.0	246.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CAVIN1	-2.7737443523448047	0.005541520646740455	2.2563710443205265	0.0707723	0.0343672	10.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
UBE2M	-2.7708888038310775	0.0055903514116081845	2.252560891339792	0.0329736	0.0740649	4.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TMEM205	2.7686272707321886	0.0056292994535966315	2.2495456481979477	0.0815463	0.0297318	5.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
FBN2	-2.7672987425192663	0.005652293297779499	2.247775310676572	0.00976517	0.183679	67.0	476.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SIMC1	2.766480050544386	0.0056665051784392005	2.246684710008229	0.0232756	0.100278	25.0	156.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
GNG7	2.7642881590334225	0.005704713583080483	2.2437661553492245	NA	0.00570476	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SCG3	2.7621888520706004	0.00574152576784411	2.2409726817304723	0.291386	0.00435481	11.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CEP85L	2.760874724392243	0.005764678402392745	2.2392249159429207	0.149714	0.0137426	18.0	145.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
HSD17B11	2.751647548531346	0.005929630090341178	2.226972398496522	0.116074	0.0203435	5.0	40.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ITFG1-AS1	-2.7494882423032663	0.00596884042328722	2.2241100317989275	NA	0.00596884	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CLMN	2.7464234717604863	0.0060248940300840865	2.220050587351345	0.00648065	0.245391	29.0	172.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
NGEF	-2.7389928623654094	0.006162771137217191	2.2102239600787073	0.448159	0.00183925	16.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LRRK2	2.7382560262527766	0.006176597019557536	2.209250732463751	0.0024996	0.395826	56.0	395.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
IGLL1	-2.7365549500728092	0.006208622485715456	2.2070047465568297	0.247555	0.00665234	11.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TMEM151A	-2.7343140316165107	0.006251039525484724	2.2040477550332644	0.00716951	0.238784	11.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
C11orf71	-2.7336411208421567	0.006263827494621421	2.203160211225596	0.0381559	0.0730075	3.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SUSD4	2.712179993825212	0.006684228620114393	2.174948704386645	0.228654	0.00849396	13.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
OR10Q1	2.7101225156344744	0.006725835916137185	2.1722537319642057	0.468162	0.00188862	7.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ABCC1	-2.709069381190484	0.006747222846819598	2.170874945759067	0.0557743	0.0550592	45.0	303.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
EIF3CL	2.706090237699033	0.006808054355860255	2.166976985479883	NA	0.00680802	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
EIF3C	2.706090237699033	0.006808054355860255	2.166976985479883	NA	0.00680802	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TOR3A	-2.7032663990634855	0.006866169181118072	2.163285499844027	0.114576	0.0247664	14.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
LBX2	2.702207276232268	0.006888080690954093	2.161901773948298	0.455608	0.00210226	17.0	62.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CDKN2C	2.697847550715896	0.006978939249130765	2.156210582141506	NA	0.00697894	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
COG5	-2.696895415050269	0.006998924808008397	2.1549686722449004	0.00601329	0.285998	22.0	189.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
TBPL1	-2.695648952003578	0.007025166054495904	2.1533434058429615	0.00551884	0.299669	3.0	17.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
B9D2	-2.6953409132213277	0.0070316646618303206	2.1529418488258187	0.0384808	0.0814928	7.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
NPPA	2.6924467693844236	0.007092985727010782	2.1491709140675406	0.157294	0.0166901	3.0	38.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ECPAS	-2.6908230782336	0.007127598313122983	2.1470567836218213	0.0734529	0.0438639	31.0	253.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
NAA50	2.6871256855127146	0.007206982863000339	2.1422465106189588	NA	0.00720685	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
EMP1	2.6728838537041875	0.007520228268908298	2.1237689766393864	0.41195	0.00308084	10.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
ITCH	-2.671392065643705	0.00755373610414069	2.1218381916712477	0.0390882	0.0864074	8.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
MACROD2	2.663764842802041	0.007727155887115513	2.111980326239355	0.0340812	0.0993469	17.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
PARP9	2.661082100203795	0.007788996233783598	2.1085185061550105	0.101108	0.0336845	27.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
SSBP3	-2.6554183060789116	0.007921011685082784	2.101219346038134	0.0733232	0.0494706	5.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
CREBZF	2.65342519519351	0.007967942954990528	2.098653783824006	0.53424	0.00174233	4.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	3	INITIAL-DISCOVERY
