GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ICAM2	3.052934077769475	0.002266157152078003	2.6447099762406037	0.0192591	0.0480386	6.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
MMS19	3.0429903313260156	0.002342398591219626	2.6303392018177947	0.0252074	0.038901	20.0	186.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
JUP	-3.0363123787229247	0.0023949110525565433	2.6207106117280046	0.182971	0.00305306	17.0	167.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
EVX1-AS	3.0317407463181945	0.0024314793919434563	2.6141294069525456	0.547258	0.000228124	15.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
EVX1	3.0317407463181945	0.0024314793919434563	2.6141294069525456	0.547258	0.000228124	15.0	82.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC38A5	3.0295367640965543	0.0024492909179372226	2.6109596278801126	NA	0.00244929	NA	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LCOR	3.0242606522337203	0.0024924160067833845	2.6033794682841616	0.0309805	0.0340378	33.0	248.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SYK	-3.0191330569312305	0.0025349917077356356	2.5960234569580796	0.100605	0.00859459	6.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PNMA3	3.013200734985977	0.0025850786390983578	2.587526240961912	NA	0.00258503	NA	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GADD45G	3.010396412025142	0.002609069270322041	2.5835143903059654	NA	0.002609	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DYSF	2.9913881598330776	0.002777122436471162	2.5564049728562788	0.0720005	0.0150425	69.0	457.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DGKB	-2.96856843885812	0.0029919046775508215	2.5240522472625044	0.00697771	0.133543	9.0	95.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TMEM135	-2.9680517235321897	0.0029969389472017586	2.523322104289409	0.0130343	0.0864152	12.0	63.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C15orf40	2.9564949541376797	0.003111573227160499	2.5070199739571857	0.126756	0.00795209	8.0	52.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TUBA1B	2.950041233000384	0.003177315227491279	2.497939695853164	NA	0.00317727	NA	14.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZDHHC2	-2.938742149855985	0.0032954711456063025	2.482082486590588	0.0923194	0.0134091	8.0	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
MON1B	-2.9387184007171308	0.003295723653467612	2.4820492110543	0.0152072	0.0838871	19.0	126.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SEPT5-GP1BB	2.9359595962408696	0.0033251762942018565	2.4781853243249676	0.71969	0.000148717	5.0	105.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CPLANE2	-2.933601840373002	0.003350537153693218	2.4748855618634242	0.018368	0.073353	11.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
BEAN1	-2.9292939508377107	0.0033973297285187776	2.468862300546254	0.0105342	0.112995	19.0	68.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SDR16C5	-2.915032267142949	0.0035565176942160344	2.448975026279706	0.0272457	0.0555556	6.0	57.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CD27-AS1	-2.9079174474806257	0.0036384437153485953	2.4390843389787773	0.0467491	0.0336835	6.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CD27	-2.9079174474806257	0.0036384437153485953	2.4390843389787773	0.0467491	0.0336835	6.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC27A2	2.906718640022478	0.0036524155367830768	2.4374198184691402	0.132429	0.0091572	10.0	93.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GALR3	-2.9010998972426147	0.0037185531167594123	2.4296260105592453	0.020332	0.0746515	7.0	77.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
VIT	2.900083038338341	0.0037306381429877133	2.4282168737479704	0.00700623	0.160083	22.0	170.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
OR52L1	2.8980423371243664	0.003754998971625849	2.4253901775991684	0.0581775	0.0275181	7.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RPLP1	2.8965855361633057	0.003772477854608888	2.4233733009624157	NA	0.00377241	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZNF333	2.894895679583459	0.0037928455814870503	2.421034838413274	0.327325	0.00184267	20.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PROKR1	2.8755620760074883	0.004033088328696169	2.3943622664016875	0.0598263	0.0289187	13.0	83.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
IRS1	2.8745386485788367	0.004046182460410437	2.392954536848775	0.00897089	0.146489	27.0	228.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
H2BC21	2.8701832505566025	0.0041023397752110325	2.3869683721519146	NA	0.00410243	NA	13.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
MRPL42	2.86770729906623	0.004134578457377781	2.3835687625242694	0.392062	0.00137588	7.0	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C1QL1	2.8643315150682205	0.004178904010204354	2.3789376045245607	NA	0.00417892	NA	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LOC101928068	-2.8469734328478284	0.004413704565296195	2.3551967400360874	0.0162074	0.104799	7.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PROSER1	-2.841709630350443	0.004487234045099234	2.3480212779498135	0.214851	0.00546187	15.0	156.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RPL23	-2.8288311370768615	0.004671834211856037	2.330512577315522	0.0403691	0.051103	3.0	20.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GPER1	-2.8279776089164805	0.004684308277579575	2.3293545314378186	0.320191	0.00265313	18.0	92.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TINF2	2.8266039019611418	0.004704447934670672	2.327491333553077	0.122407	0.0141803	11.0	45.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SMARCD1	-2.8263325736968397	0.004708435084767669	2.3271234128245113	0.0588584	0.0350489	6.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TXNDC12	-2.82404667263316	0.0047421478827783985	2.3240249067742793	0.0819497	0.0241757	9.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SEMA4G	-2.822498680783997	0.004765101805086477	2.3219278163446515	0.00884544	0.169552	26.0	201.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
OR51B2	2.8210083841354043	0.004787295167744721	2.319909794625671	0.115876	0.0156407	9.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KIF3C	2.8206312602037635	0.004792926073551876	2.3193992695469325	0.0529764	0.0399885	16.0	112.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
COG5	-2.8195595201807833	0.0048089611527397024	2.317948731185483	0.0856322	0.0232957	17.0	187.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GAREM2	2.809657996842027	0.0049594169881497655	2.3045693746613036	0.0803371	0.0260998	15.0	163.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GPN1	-2.8033491842596834	0.005057487978400198	2.296065140869696	0.0847303	0.0250482	13.0	89.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LGR6	2.7946718363989413	0.0051952422401381265	2.2843941976539517	0.000505443	0.635208	20.0	190.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KRTAP21-3	2.7898265416884054	0.005273628674339198	2.2778904529200608	0.14116	0.0133637	4.0	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ABCC1	-2.7860522510899144	0.005335427066751153	2.272830812357547	0.0352345	0.066592	38.0	299.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TRAPPC6B	2.782919221131602	0.00538722171639631	2.2686351502706446	0.155455	0.0118991	3.0	27.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FOXS1	-2.7783178120034733	0.0054641145581188705	2.2624802040122227	0.130189	0.0157015	15.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FAM163B	2.778193417465372	0.0054662069645261754	2.2623139288361798	0.187239	0.00904981	4.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FAM214B	-2.7744913119506123	0.005528811079471192	2.257368249732985	0.0563723	0.0438447	20.0	108.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PJVK	-2.7688769870726437	0.0056249868572449905	2.2498784879424036	0.360249	0.00269192	4.0	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TMEM205	2.7686272707321886	0.0056292994535966315	2.2495456481979477	0.0815463	0.0297318	5.0	41.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DPYSL4	2.7680944788113657	0.005638510732631291	2.2488355885712688	0.0145918	0.140934	18.0	150.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CCDC69	2.7670836147196676	0.0056560246377812835	2.2474887074096803	0.1878	0.00942819	17.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GNG7	2.7642881590334225	0.005704713583080483	2.2437661553492245	NA	0.00570476	NA	18.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SCG3	2.7621888520706004	0.00574152576784411	2.2409726817304723	0.291386	0.00435481	11.0	55.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC43A1	-2.758321991213598	0.005809893850207821	2.235831802323978	0.0068031	0.232267	18.0	118.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PPP2R1B	2.757352332254008	0.005827152620248676	2.2345436070576423	0.088088	0.0282418	8.0	106.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KIAA0319	2.753059701236282	0.0059041128448925435	2.2288453504658756	0.0326223	0.0789665	25.0	174.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ITFG1-AS1	-2.7494882423032663	0.00596884042328722	2.2241100317989275	NA	0.00596884	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
OR14A2	2.7470846167296594	0.006012761952187829	2.2209259897180655	0.00601276	NA	13.0	NA	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DAND5	2.7369560323229765	0.006201058033755462	2.2075342042083106	0.206845	0.00909811	5.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C11orf71	-2.7336411208421567	0.006263827494621421	2.203160211225596	0.0381559	0.0730075	3.0	28.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ARSB	2.7326489277040236	0.006282726056629216	2.201851876252228	0.00902647	0.210024	14.0	103.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SPAG7	2.7289986827614503	0.006352695768204284	2.1970419426111922	NA	0.00635271	NA	46.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LOC100128568	2.728175184056401	0.006368577626657132	2.1959575532017612	0.0715953	0.039731	17.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SPART	-2.724459429528535	0.00644068428285309	2.191067989087421	0.539074	0.00120055	9.0	102.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
MS4A4A	-2.7180852903666466	0.006566090999665938	2.1826931026638046	0.0269569	0.102722	9.0	43.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
AR	2.716502642976699	0.006597566842265968	2.1806162010957544	NA	0.00659769	NA	69.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TNFAIP1	2.7157173888307353	0.006613234356633805	2.1795860867033334	0.0214974	0.1232	7.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
OR10Q1	2.7101225156344744	0.006725835916137185	2.1722537319642057	0.468162	0.00188862	7.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
EIF3C	2.706090237699033	0.006808054355860255	2.166976985479883	NA	0.00680802	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
EIF3CL	2.706090237699033	0.006808054355860255	2.166976985479883	NA	0.00680802	NA	7.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CDKN2C	2.697847550715896	0.006978939249130765	2.156210582141506	NA	0.00697894	NA	24.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
B9D2	-2.6953409132213277	0.0070316646618303206	2.1529418488258187	0.0384808	0.0814928	7.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PRIM1	2.6950604352537675	0.0070375865213376234	2.152576252814343	0.029105	0.103243	7.0	39.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
NAA50	2.6871256855127146	0.007206982863000339	2.1422465106189588	NA	0.00720685	NA	19.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
MKNK1	2.685828412698435	0.0072350233413163954	2.140560063440789	0.0506947	0.0651427	12.0	87.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FAM76A	-2.6842772278191243	0.007268680618786752	2.13854441334751	0.204359	0.011507	5.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ADAM23	2.6774179862107435	0.007419201375336162	2.1296428409408237	0.0657947	0.0515804	12.0	113.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KCNU1	-2.6767904078172555	0.007433111735538204	2.128829338774752	0.022839	0.131186	29.0	191.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KLHL25	-2.6748979185223294	0.007475200755685242	2.1263771393359017	0.00513874	0.324782	21.0	164.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FNTA	2.6746396013810765	0.007480962283957491	2.126042534791526	0.073059	0.0465852	4.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RFX2	2.6727705713087624	0.0075227680801715395	2.1236223268627614	0.101576	0.0321454	24.0	143.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DACT2	2.669538538795578	0.007595555597011686	2.1194404530202697	0.00558381	0.315365	23.0	168.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PHF23	2.6689751278506337	0.007608308411470267	2.118711891091026	0.00883457	0.247632	8.0	61.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC22A16	2.668050667073591	0.007629275184482601	2.1175167200178655	0.0418841	0.0821178	21.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TMEM186	2.662666733857545	0.007752415192650548	2.110562976018124	0.520816	0.00178715	10.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CDH13	-2.6611493287568164	0.007787441136230132	2.1086052230688326	0.00468536	0.349516	38.0	182.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SNRNP35	2.6577801919830835	0.007865717598953164	2.104261650021104	0.0512912	0.0703527	8.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
L3MBTL2	2.656563410015719	0.007894160339205163	2.1026940568453867	0.0488224	0.0739694	15.0	123.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SSBP3	-2.6554183060789116	0.007921011685082784	2.101219346038134	0.0733232	0.0494706	5.0	50.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CREBZF	2.65342519519351	0.007967942954990528	2.098653783824006	0.53424	0.00174233	4.0	60.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FDFT1	-2.652146658714016	0.007998179273418777	2.0970088656958756	0.215035	0.0120439	10.0	146.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
REP15	2.649407014219447	0.00806331577278015	2.0934863321774997	0.103045	0.0342968	6.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LURAP1L	2.6480151101582936	0.00809659062437869	2.0916978187413506	0.000251641	0.932849	9.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PLCD3	2.64791597765492	0.00809896516800606	2.0915704688417835	0.323183	0.0058372	26.0	158.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C19orf67	2.6469217484993184	0.008122814669024921	2.0902934555601904	0.125472	0.0270292	5.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ADAMTS18	-2.6468593771108	0.008124312923092873	2.090213357281605	0.520113	0.00193482	39.0	298.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
