GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TMEM209	3.1857457738504573	0.0014438140981361822	2.8404887218294688	0.00379818	0.107208	18.0	109.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC38A5	3.182148860876034	0.0014618666050575828	2.8350922548271984	NA	0.00146187	NA	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PSMG3	-3.178529106155662	0.001480243554729375	2.8296668212451586	0.0230846	0.0262101	6.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF716	3.1516223307369042	0.0016236613338395792	2.789504551562087	0.002832	0.141115	11.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TMEM128	-3.1481034270775456	0.0016433353724998562	2.7842737965388507	0.0746975	0.00759052	5.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NUDT1	-3.145902704455805	0.001655750768879983	2.7810050346079613	0.133544	0.00319108	10.0	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CARF	-3.142283657388145	0.0016763554555949696	2.7756338878324227	0.129898	0.00339662	16.0	127.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF567	3.133685913522229	0.0017262552431793028	2.762894989322578	0.512906	0.000158483	9.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HP1BP3	3.131737347534616	0.0017377526090198122	2.760012050778585	0.0565662	0.0116592	6.0	80.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
BARD1	-3.129986447601079	0.0017481436796424948	2.7574228756423858	0.0412892	0.017039	24.0	171.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KIF21A	3.124934892250694	0.0017784441830919428	2.7499597607034283	0.0419127	0.0170819	27.0	263.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LRRC28	3.1187671475605603	0.0018160942276042383	2.740861621967512	0.0570008	0.0121662	6.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ANGEL2	-3.1153975380966568	0.0018369715545608271	2.735897568676726	0.0097522	0.0685552	11.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DGKB	-3.1133809757261797	0.0018495709577070647	2.7329290025754105	0.0397529	0.018942	10.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PDXK	-3.0722484084492896	0.0021245284374206467	2.6727374513797337	0.0427241	0.0204267	19.0	130.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RAP1A	3.0681816419426635	0.002153656667099834	2.666823530132107	NA	0.00215365	NA	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LOC340512	-3.067244663347721	0.0021604194697631856	2.6654619174986878	0.0151515	0.0562605	2.0	30.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MRPL42	3.061281366579585	0.0022039188165713093	2.6568044071725514	0.392062	0.000513853	7.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DCAF12L2	3.045136639554692	0.0023257462049676657	2.6334376790296625	NA	0.00232579	NA	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ICAM2	3.041356178352352	0.002355150492745929	2.6279813364837454	0.0192591	0.0499189	6.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SMIM19	3.0243963264337754	0.0024912984066237476	2.603574249746412	0.106639	0.0077296	3.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HMGCL	3.0236858767449615	0.0024971557412645645	2.6025543709595977	0.050349	0.0203868	7.0	54.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CDKL1	3.003204974552425	0.0026715243221345462	2.5732408675522946	0.00247528	0.222152	18.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PNMA3	2.9914690548954876	0.0027763867572661327	2.5565200357507183	NA	0.00277642	NA	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PLCD3	2.96597301387995	0.003017269635328704	2.5203858777922266	0.794098	8.37084e-05	28.0	173.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RNF157	2.958282844261365	0.003093581237674692	2.509538474888656	0.0026647	0.238137	17.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EMC9	2.9468222351813362	0.0032105771234852737	2.4934168931351888	0.659414	0.000193996	5.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MAGT1	2.9462171633879137	0.0032168646434656213	2.492567212592807	NA	0.00321689	NA	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CLMN	2.94604922013661	0.003218611790859078	2.4923314020826033	0.00561596	0.162432	30.0	197.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LIG3	2.9453166440723595	0.0032262430436779134	2.4913029188589397	0.0290087	0.0474866	16.0	181.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXO1	-2.943127900757306	0.0032491415255075278	2.488231371324043	0.00148411	0.324901	10.0	111.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF433-AS1	2.9368239356123462	0.003315923032869357	2.4793955585765466	0.63061	0.000240263	33.0	210.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOCAD	-2.9300842427865206	0.0033887012155963407	2.4699667215545245	0.00208365	0.286549	65.0	397.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF275	-2.9208144426076568	0.003491176934609082	2.4570281403645207	NA	0.00349106	NA	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CCL1	2.9190359427455905	0.0035111573704661773	2.4545497049711527	NA	0.00351112	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ABRA	-2.9188141631849622	0.0035136562210227136	2.454240732486846	0.0408122	0.0373068	12.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PLEC	-2.9137142078574385	0.0035715671104429134	2.4471411849847122	0.0108189	0.115923	327.0	1834.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SORBS3	2.9015046410439473	0.003713752782527432	2.430187009793232	0.00757377	0.151901	37.0	196.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXA1	2.901017098653075	0.003719535817609972	2.4295112548570725	0.603424	0.000339443	12.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM98C	-2.9008270791077444	0.003721791970524645	2.429247905406788	0.00244087	0.283808	14.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF184	2.900481564771277	0.0037258975425175185	2.428769091825999	0.0378721	0.0427985	6.0	94.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LSR	2.8890633648807458	0.0038639120445732736	2.4129727681238426	0.0402064	0.0419383	26.0	172.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
GNG7	2.8740047205098613	0.004053029052360413	2.3922202831977115	NA	0.00405309	NA	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
VIT	2.8672824532332526	0.004140133308524599	2.3829856747668963	0.00934457	0.145458	27.0	198.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LINGO3	-2.8603228234221665	0.004232099586781491	2.3734441213413007	0.00201108	0.338813	11.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PPHLN1	2.859465069044179	0.0042435615036274625	2.372269499038769	0.0533763	0.0346833	15.0	122.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RINT1	-2.8565022966842823	0.004283369054725223	2.3682145052145214	0.00212595	0.333222	19.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TIGD2	-2.8544794941108447	0.00431074144856962	2.3654480246587184	0.0514714	0.0366795	7.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF35	-2.849352469078788	0.004380831785069024	2.3584434225166104	0.14187	0.0104451	9.0	84.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RPL23	-2.848719787722137	0.004389552247302803	2.3575797773530955	0.0403691	0.0478451	3.0	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HNRNPA0	-2.8479157807014484	0.004400656850672635	2.3564824950293186	0.0391901	0.0493719	5.0	33.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SEPTIN5	2.842682667167828	0.004473558743907109	2.3493468554063632	0.87292	0.000113285	6.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PEBP4	-2.8390886058096663	0.004524259204371084	2.344452521385117	0.172283	0.00804493	5.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DPYSL4	2.836268488372969	0.004564405694729809	2.340615761459753	0.0082333	0.171085	20.0	162.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MOB1A	2.8361882742788067	0.004565552307490792	2.340506677146885	0.522429	0.000747936	2.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CACHD1	-2.835947489776556	0.004568995745868435	2.34017924630996	0.0903852	0.020489	31.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MAPK8	-2.8263147414616894	0.00470869723532912	2.3270992333740317	0.0182449	0.101755	7.0	58.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SHANK1	-2.824856936867893	0.004730173073102254	2.3251229684972516	0.105705	0.0174477	44.0	439.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PRPF19	2.8231112790123767	0.004756006084101794	2.3227575984835087	0.28719	0.00340958	10.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SCG3	2.8226343769139373	0.004763085663064747	2.322111607725912	0.137325	0.0122109	12.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM181A	2.821454226308621	0.004780645940235502	2.32051341942822	0.0190087	0.100016	17.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CSMD3	2.818382867273679	0.004826621801313254	2.3163567297782803	0.0134026	0.130303	66.0	603.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CGN	2.8141185952038175	0.004891118018795865	2.310591857871126	0.0185687	0.104017	51.0	299.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
H6PD	-2.813981248667816	0.0048932082556004996	2.3104063002152437	0.0696652	0.0303514	63.0	262.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF597	2.810696539425812	0.004943438641588778	2.3059708519771	0.144311	0.0119029	13.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KIF3C	2.7998952216460453	0.005111919640171447	2.291415981943635	0.0529764	0.0429158	16.0	116.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MON1B	-2.799004895401445	0.005126036029987255	2.290218345563079	0.00375961	0.288814	20.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NAXD	2.797487569322704	0.005150174895540362	2.288178022438737	0.00390946	0.284228	20.0	110.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ECPAS	-2.7958061332994144	0.0051770445114594195	2.285918101002671	0.0734529	0.0304753	31.0	272.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC26A6	2.7921594361889865	0.005235755074115074	2.2810206777149076	0.0538532	0.0433114	18.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SYTL1	-2.79126034306375	0.005250322288870397	2.2798140367879562	0.00707478	0.209797	14.0	108.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LBX2	2.7899908434775735	0.005270953222405817	2.2781108379571493	0.455608	0.00137648	17.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NGEF	-2.785091633247714	0.005351259808331905	2.2715439631379155	0.448159	0.00147164	16.0	124.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNHIT6	2.7782220916405684	0.005465724579954929	2.2623522563644363	0.0317991	0.0747364	13.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ENO3	-2.776850296681283	0.005488845338896213	2.260519006312618	0.0178027	0.119385	15.0	131.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TMEM205	2.769782531571273	0.0056093731119335995	2.251085671585304	0.0815463	0.029609	5.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TEX44	2.7672944086524347	0.005652368445736779	2.247769536714659	0.0495437	0.0512165	11.0	85.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DDRGK1	2.7610755739454986	0.005761134342586833	2.239491997440739	0.184434	0.00995094	8.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
OR52W1	-2.7577794555787953	0.005819544648162152	2.2351109955094013	0.0157741	0.137282	11.0	57.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PANK4	2.755641763374897	0.005857711421471186	2.2322720275246377	0.0674404	0.0386079	25.0	186.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FBN2	-2.7542398770587013	0.005882863328074378	2.2304112411166512	0.010118	0.185732	70.0	495.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EFCAB10	-2.7529864238714534	0.005905434510039745	2.228748142356962	0.00115768	0.51944	7.0	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF777	2.750509869032743	0.005950259916697025	2.2254640631921494	0.610538	0.000723532	13.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ITGA2	2.745980953934019	0.0060330265933054026	2.2194647603291555	0.0706307	0.0379344	20.0	204.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZC3HAV1	2.7452135884448716	0.006047152632217915	2.218449069513219	0.00989955	0.192575	21.0	192.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TMEM151A	-2.741360072674919	0.006118541544361789	2.2133520867956764	0.00716951	0.234835	11.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ACER2	2.741031423579229	0.006124664973247135	2.212917662759268	0.0601542	0.0458532	5.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC43A1	-2.7401317089649573	0.006141456809383655	2.2117285980393957	0.00197286	0.434894	20.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM166C	-2.727627161448636	0.006379166490467628	2.1952360630089984	0.0199646	0.125908	17.0	76.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ERICH3	-2.7275244210014957	0.0063811533985021806	2.195100815113971	0.120146	0.0212702	47.0	308.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TRAPPC6B	2.725558233426975	0.006419285160558443	2.19251333144982	0.073142	0.0391531	5.0	35.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MS4A4A	-2.7176885050564854	0.006573969593565766	2.1821723089822833	0.007703	0.23857	10.0	50.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
COG5	-2.7168202306508555	0.006591239768099444	2.1810328898363034	0.00601329	0.273465	22.0	215.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RNF157-AS1	2.7166314218014485	0.006595000615008704	2.180785159618014	0.00397288	0.336254	4.0	28.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KRT81	-2.712390245780968	0.006679989863502301	2.1752241965406753	0.00921705	0.217946	21.0	127.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NUP210	2.7114742886275707	0.006698473579836962	2.174024151236395	0.089809	0.0325008	65.0	428.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DYNLRB2	2.7106840214492727	0.006714457844964259	2.172989048437699	0.0835613	0.0354573	5.0	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LOC102724084	2.7106840214492727	0.006714457844964259	2.172989048437699	0.0835613	0.0354573	5.0	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EMP1	2.710127798047992	0.006725728795265121	2.1722606489295746	0.41195	0.00259348	10.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SUSD4	2.6986830991052937	0.0069614431279193725	2.1573007205151877	0.228654	0.00898335	13.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EIF3C	2.696245046628046	0.007012605729339588	2.15412057781099	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EIF3CL	2.696245046628046	0.007012605729339588	2.15412057781099	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ABCC1	-2.6914800537957633	0.0071135751957929665	2.1479120733126686	0.0606144	0.0536031	48.0	327.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SYCE1	-2.687848287052161	0.007191406203917776	2.143186179590775	0.088077	0.0361206	13.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
UBE2M	-2.6873688453398628	0.007201737844957051	2.142562691706852	0.0329736	0.0952948	4.0	27.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LDLRAP1	2.6830533829334486	0.007295334426699242	2.1369547947450256	0.0126412	0.193366	12.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MRGPRX2	-2.6829436371694184	0.007297728831308736	2.136812278167074	0.00946527	0.230345	11.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
