GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
AKIRIN1	0.15298686096606595	0.926359	0.03322067476063122	NA	0.926359	NA	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KCTD1	0.887116034942582	0.9264019141541836	0.03320055626588274	1.0	0.641749	7.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SPRED3	0.8866161824597396	0.9264730452318597	0.03316721150682575	0.75516	0.850031	5.0	77.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FOXN3	0.8863612345555014	0.9265093167793677	0.033150209150777724	0.803595	0.798899	7.0	76.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SOX17	0.8858814653253413	0.9265775580006123	0.033118222754196305	0.89805	0.715044	9.0	78.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
HOMER1	0.8855085757473484	0.9266305827011854	0.03309337035433469	1.0	0.642265	3.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC11A1	0.8851593184051645	0.9266802356270067	0.03307009957699235	0.820773	0.782649	25.0	129.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SRSF6	0.8850116730188315	0.9267012226693768	0.03306026397984381	0.814722	0.78852	8.0	70.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KIAA1522	0.8847987960252713	0.9267314786177169	0.0330460848932216	0.741437	0.866551	39.0	250.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ARHGEF34P	0.15216661291587902	0.926739	0.03304256015963718	NA	0.926739	NA	97.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
REC8	0.8841482294758951	0.9268239176903084	0.03300276730017638	1.0	0.642702	8.0	114.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TRIM38	0.8838831239136393	0.9268615756901198	0.03298512173777834	0.909644	0.706636	12.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
