GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
NCF4	1.2963552780326084	0.5229980000000001	0.28149997191785875	0.522998	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ERGIC1	1.2958429134097302	0.5231320000000002	0.2813887133536395	NA	0.523132	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
POLR2D	1.2955867803119188	0.5231990000000001	0.2813330947581334	NA	0.523199	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CHD1	1.2952007312079499	0.5233000000000003	0.28124926526033445	NA	0.5233	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
DPPA4	1.2949867162878481	0.523356	0.2812027925109122	NA	0.523356	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
OR10H4	1.2945320106075136	0.523475	0.28110405442698255	NA	0.523475	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SERINC5	1.293962818960857	0.5236240000000001	0.2809804560313382	NA	0.523624	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
LSM3	1.2937527555883637	0.523679	0.2809348413495764	NA	0.523679	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CIC	1.2935847207745064	0.523723	0.28089835305336347	NA	0.523723	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
HSDL1	1.293527439405554	0.523738	0.2808859145621376	NA	0.523738	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TTC21A	1.2925539070579	0.5239930000000002	0.28067451469886723	0.523993	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
RIOK2	1.2924355883664702	0.5240239999999999	0.2806488221214704	NA	0.524024	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ATP5PB	1.2923325423058125	0.524051	0.28062644595370756	NA	0.524051	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ORC3	1.292305827527101	0.5240579999999999	0.2806206449132178	NA	0.524058	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ARMC12	1.2922333177835965	0.5240770000000001	0.28060489962247354	NA	0.524077	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SLC40A1	1.2919661993047062	0.5241470000000001	0.2805468955817753	NA	0.524147	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MOB3B	1.2916685950186553	0.524225	0.28048227163216405	NA	0.524225	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
C12orf40	1.291065891239185	0.524383	0.28035139616934096	NA	0.524383	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TRIM36	1.2909324054777755	0.5244180000000004	0.2803224101045443	NA	0.524418	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CYP4F22	1.2908179962014403	0.524448	0.2802975664458491	NA	0.524448	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
PNISR	1.2906921535561866	0.524481	0.2802702400626382	NA	0.524481	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ZNF397	1.290124053513381	0.5246300000000003	0.28014687870575833	NA	0.52463	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
HDAC11	1.2901088047294715	0.5246340000000002	0.2801435674744046	NA	0.524634	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
WFS1	3.201569851040494	0.5246774261425544	0.28010762059796246	0.479164	0.421021	3.0	29.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM121	1.2895141928237062	0.5247900000000001	0.28001444913963064	NA	0.52479	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NPY1R	1.2891940903902444	0.5248740000000001	0.2799449397793825	NA	0.524874	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
DHX9	1.2885464207570514	0.5250440000000001	0.2798043001054865	NA	0.525044	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ATP1A2	1.2879522731069917	0.5252000000000001	0.2796752825825582	NA	0.5252	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TSPAN2	1.2879256167728277	0.525207	0.27966949423314064	NA	0.525207	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MAP1LC3A	1.2874839349532834	0.525323	0.27957358424464807	NA	0.525323	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
LRP12	1.2868444307158773	0.5254910000000002	0.27943471766391836	NA	0.525491	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
WNT2B	1.2866465303623495	0.5255430000000001	0.27939174414816653	NA	0.525543	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
