GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SESN1	2.610188431391862	0.6250193525818308	0.2041065353129168	0.366615	0.739596	7.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CDH11	2.610055218748108	0.6250429229019725	0.2040901577928905	0.699335	0.387747	18.0	135.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CUL1	0.9394441377751475	0.6251759999999997	0.20399770254605254	NA	0.625176	NA	35.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ERICH2	2.609300763793346	0.6251764212432851	0.20399740991874	0.618276	0.438748	6.0	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ARHGDIA	2.609196262877499	0.6251949132666854	0.20398456416084249	0.421722	0.643271	10.0	94.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
BAZ1B	2.609041898820699	0.6252222292653855	0.20396558939298062	0.978347	0.277307	10.0	162.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZFP28	2.6089269902456356	0.6252425636092634	0.20395146489560906	0.406589	0.667303	20.0	144.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TRAM2	2.6085491897849185	0.6253094215032484	0.20390502777855565	0.385608	0.703744	6.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CCR7	2.6078208900665576	0.6254383142158326	0.20381551749213675	0.867485	0.312937	7.0	54.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
APOBEC3F	2.6076382467422725	0.6254706397032578	0.20379307176453568	0.30185	0.89943	16.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KRTAP4-5	2.6074093014114514	0.6255111610138016	0.20376493677238036	0.34371	0.78998	3.0	25.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ST7L	2.6071723172647943	0.6255531062622386	0.20373581502312801	0.334337	0.812223	13.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
VPREB1	2.6070198586584477	0.6255800914391544	0.20371708078531695	0.565955	0.479856	9.0	32.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RGPD3	2.6068244608348166	0.6256146775588483	0.20369307083689087	0.457728	0.593373	27.0	228.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PRX	2.6066193254900343	0.6256509881012757	0.20366786520926378	0.893145	0.304129	36.0	293.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZCCHC17	2.606514796179717	0.6256694909309395	0.20365502169402078	0.399218	0.680444	3.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RTCA	2.6062792859325743	0.6257111796416772	0.20362608537198304	0.786641	0.345364	12.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LPCAT3	2.6061386607894566	0.6257360728649219	0.20360880779280943	0.863631	0.314598	5.0	64.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C20orf173	2.606138149623731	0.6257361633513505	0.20360874499036685	0.840669	0.323191	6.0	29.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ZNF432	2.605795777062608	0.6257967712643544	0.20356668188284519	0.559875	0.485364	15.0	96.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
IQSEC1	2.605488548264926	0.6258511599665878	0.20352893850040776	0.316349	0.85913	36.0	258.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LSG1	2.604756973851882	0.6259806783718429	0.20343907159147445	0.334	0.814025	31.0	130.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CTSB	2.6046592593383657	0.625997978645193	0.20342706912927633	0.324264	0.838507	16.0	134.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ERMAP	2.6045025141939258	0.6260257306524786	0.20340781622928994	0.363528	0.748	11.0	81.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
UPK3BL1	0.9362891167786551	0.626163	0.20331259844151964	NA	0.626163	NA	8.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
BLOC1S1-RDH5	2.6035451407999974	0.626195246273385	0.20329023362915416	0.631102	0.43107	18.0	100.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CA8	2.603266243701649	0.6262446322323589	0.2032559836027136	0.668123	0.407241	5.0	31.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
FECH	2.601629163815128	0.626534551812725	0.2030549737554876	0.295719	0.92084	8.0	70.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KRTAP24-1	2.6016106601360924	0.6265378290460109	0.20305270208410817	0.566151	0.480989	5.0	48.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
YWHAH	0.9350821277007166	0.626541	0.20305050409338654	NA	0.626541	NA	15.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DCUN1D2	2.6010788791057777	0.6266320171218713	0.20298741905514062	0.500793	0.543907	13.0	51.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
WRNIP1	2.600950094099381	0.6266548281554661	0.20297160989532192	0.929758	0.292982	19.0	178.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LCP1	2.6005533438723307	0.626725104639642	0.20292290847842742	0.388477	0.701345	4.0	72.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
STIM1	2.6004721402128825	0.6267394886646327	0.2029129410605767	0.989517	0.275354	24.0	142.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TMEM86A	2.6000015543441197	0.6268228486329303	0.20285518122970195	0.643963	0.42321	5.0	42.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LGR4-AS1	0.9341693869734478	0.626827	0.2028523049627559	NA	0.626827	NA	10.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PHYHIP	0.9341087651047422	0.626846	0.20283914109122517	NA	0.626846	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ENPP3	2.5997514297715325	0.6268671577481676	0.20282448272503867	0.755624	0.360716	30.0	299.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LOC100630923	2.5997399224418904	0.6268691962815451	0.20282307042843548	0.420058	0.64888	5.0	37.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
KLF15	2.5997064448904577	0.6268751268740607	0.20281896173808076	0.74439	0.366168	8.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SYCE1L	2.5996172461324085	0.6268909286638196	0.20280801451221428	0.297396	0.916569	4.0	56.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
