GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ADCY3	16.029787931616195	0.0029794520500459015	2.5258635995219736	0.0739204	0.00447107	14.0	156.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
KHDC1L	11.626067766727726	0.0029883499999999986	2.5245685386615566	NA	0.00298835	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
PFKL	15.983706845197219	0.0030411047333544438	2.5169686228237533	0.00645158	0.0524223	20.0	176.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
FANCI	15.979821421236377	0.0030463601506226508	2.516218754256059	0.0106931	0.03169	26.0	236.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
TEK	15.965954046056858	0.003065190130853818	2.513542581432795	0.687046	0.000496651	15.0	161.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SPDYE6	11.575213145567005	0.0030653100000000008	2.5135255979868663	NA	0.00306531	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
PSMD6-AS2	11.537832745991219	0.003123139999999999	2.505408547353315	NA	0.00312314	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SOHLH1	15.913544675266612	0.00313739511137721	2.5034307844946615	0.108325	0.00323362	2.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SCGB3A1	11.515658058946727	0.0031579599999999996	2.5005933752426373	NA	0.00315796	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
PTX4	15.849888224655244	0.0032273495653347504	2.491153992118907	0.268203	0.00134827	8.0	55.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SNRNP35	15.828133136535332	0.00325867037921331	2.486959567036731	0.0546649	0.00668738	7.0	62.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
VIT	15.746228660464594	0.003379293931622419	2.4711740315663655	0.0311378	0.012231	15.0	145.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
TATDN2	15.72456888717158	0.0034119207573086855	2.467001063982595	0.000467812	0.822966	6.0	87.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
ZBTB20	15.707865460373837	0.0034372931457542044	2.463783427957486	0.441767	0.000878794	8.0	70.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
TBC1D22A	15.63791794361547	0.0035455742650255806	2.450313413532139	1.0	0.00040204	10.0	82.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
C9orf43	15.620982387451862	0.003572291539775769	2.447053104948902	0.000942579	0.430159	5.0	42.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
BCO2	15.58027451176061	0.0036373243754924426	2.439217966967099	0.00549255	0.0753377	10.0	86.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
DCAF12L2	11.21596119514596	0.003668470000000001	2.4355150281464457	NA	0.00366847	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
BCDIN3D	15.493949861549343	0.0037791089963845562	2.422610582058715	0.662736	0.000651915	10.0	44.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
KCNK6	15.469021898976484	0.0038210539360203494	2.417816831992122	0.000848747	0.515426	7.0	68.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
CFAP52	15.45586463500183	0.0038433771849750303	2.415286992242648	0.0110092	0.0399987	8.0	82.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
TRAPPC6A	11.059031542536703	0.003967910000000001	2.4014381870588486	NA	0.00396791	NA	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
PSTPIP1	15.303884781834345	0.004110714006641731	2.386082737196275	0.504426	0.000941903	11.0	93.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
MRPL39	15.197875284880048	0.00430792479559088	2.3657318868840322	0.265409	0.00188759	8.0	46.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
STRN3	15.190188427056	0.004322580948595355	2.3642568649831084	0.00103629	0.485301	20.0	169.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
TMEM200C	15.18178389157414	0.004338661538006828	2.36264422816286	0.196784	0.00256642	10.0	75.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
ATPSCKMT	15.171610449559887	0.0043582052754114415	2.360692317944994	0.0669754	0.00757899	7.0	41.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
RNF157-AS1	15.134510792344408	0.004430211417550167	2.353575547979067	0.0747018	0.00692232	3.0	31.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
OR1C1	15.12352481897627	0.004451757345905681	2.351468515991914	0.00108994	0.477052	4.0	23.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SPATA6	15.10413486574845	0.004490036832010916	2.3477500964413336	0.114374	0.00459041	6.0	78.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
GYPA	15.090694247731186	0.004516760773481455	2.345172910879436	0.00198756	0.265936	2.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
LOC100288123	15.078478245690032	0.004541185331831914	2.3428307736001397	0.0218237	0.0243681	5.0	15.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
DENND5B	15.07021644673949	0.004557777396838637	2.3412468897053187	0.00233764	0.228437	14.0	155.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
NETO1	15.060227585083064	0.004577917443836175	2.3393320434678717	0.0082143	0.0653345	6.0	93.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
OR5C1	15.006332326113357	0.004688101484865819	2.3290029955735467	0.891861	0.000618186	10.0	55.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
RAC2	10.704639179861442	0.004737150000000002	2.3244828632895875	NA	0.00473715	NA	21.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
MON1B	14.972815448920873	0.0047579330791350325	2.3225816706566276	0.0116879	0.0479687	16.0	111.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
LOC101928163	10.68861790079806	0.004775249999999995	2.3210038867444585	NA	0.00477525	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
EFEMP1	14.92997931323457	0.004848669881261281	2.314377383553495	0.0455924	0.0125633	5.0	70.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SLC16A12-AS1	10.6567574300896	0.004851929999999998	2.3140854734346963	NA	0.00485193	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
ZNF93	14.890432991187428	0.004933945485334213	2.3068056532956804	0.000667736	0.874941	2.0	37.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
GPR78	14.883591299398505	0.0049488472465018364	2.3054959511242195	0.0019499	0.300647	12.0	72.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
OVOL1	14.814992969308019	0.005100724257081416	2.2923681536036535	0.0190046	0.0319232	5.0	46.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
CCL1	10.54867440562208	0.005121350000000002	2.290615542877867	NA	0.00512135	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
SLC35G3	14.773864552781157	0.005193967290833232	2.2845007896807945	0.00133808	0.462822	5.0	39.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
ADAMTS17	14.768808887012767	0.00520554394959894	2.2835338824903797	0.00887741	0.0699371	39.0	298.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
STK38L	10.50702455020171	0.005229120000000001	2.2815713916872995	NA	0.00522912	NA	38.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
GTPBP2	10.466542948290074	0.0053360399999999985	2.2727809235228857	NA	0.00533604	NA	76.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
UGT2B7	14.650865695030205	0.005482918102441619	2.2609882410622273	0.101941	0.00646035	8.0	62.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	2	INITIAL-DISCOVERY
