GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
PNMA3	11.773185901903638	0.00277642	2.5565148358089544	NA	0.00277642	NA	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HYDIN	16.180399200551374	0.0027864058648522476	2.5549556244419076	0.0229692	0.0133452	83.0	665.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
C5orf22	16.13082703514404	0.0028485446693291673	2.5453769657838996	0.00252105	0.124639	13.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TEK	16.106429724979986	0.00287962576946802	2.540663948634984	0.577928	0.000550376	27.0	195.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KRT10	16.035038521774638	0.0029725057614556636	2.5268772949377056	0.000366283	0.899951	17.0	147.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
BST1	15.954749961539264	0.0030804873635714193	2.511380568380865	0.00421336	0.0814407	10.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
USE1	15.944459872607128	0.0030946028784283237	2.509395074841891	0.00130682	0.26393	8.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CMTR1	15.927603803764521	0.0031178630070058306	2.5061429708047984	0.162334	0.00214267	9.0	132.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
STIMATE	15.914610015967675	0.003135910844456653	2.503636293025518	0.0973217	0.0035973	6.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ELL	15.900932610187875	0.003155019276958665	2.500997982901241	0.0182339	0.019332	17.0	145.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LSM14B	15.87830312704302	0.0031868864214806654	2.4966334142178837	0.00248778	0.143304	10.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MAGT1	11.478680449315386	0.0032168899999999996	2.4925637893342056	NA	0.00321689	NA	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PLEKHG3	15.805248572134333	0.0032919401091149425	2.4825480745890207	0.000394982	0.936174	50.0	318.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NELL1	15.795719813801572	0.0033058914347483944	2.4807114127318672	0.0543176	0.0068401	30.0	168.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TBC1D7	15.748945336501219	0.003375223440297982	2.4716974715214355	0.00167864	0.22657	10.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF350-AS1	15.745067773278924	0.0033810348022892765	2.4709503588513857	0.277568	0.00137288	18.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF350	15.745067773278924	0.0033810348022892765	2.4709503588513857	0.277568	0.00137288	18.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM234B	15.727410413128398	0.0034076228763215495	2.467548474878101	0.00981954	0.0391512	18.0	106.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PRG2	15.723904816601973	0.00341292594965267	2.4668731345183463	0.0325134	0.011845	12.0	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MOB1A	15.694918669383155	0.003457086842069868	2.461289710837103	0.522429	0.000747936	2.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF275	11.315099727909027	0.0034910599999999977	2.4570426870079385	NA	0.00349106	NA	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CCL1	11.30364040816625	0.00351112	2.4545543273426116	NA	0.00351112	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF716	15.649904442682018	0.0035267834318475667	2.4526212081071863	0.002832	0.141115	11.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SFT2D3	15.62030049579938	0.003573371418679354	2.4469218405847	0.632977	0.000640777	7.0	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TMEM209	15.612435361228709	0.003585850286879664	2.445407846658758	0.00379818	0.107208	18.0	109.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
COL8A1	15.5938393627323	0.003615525536301285	2.4418285667160333	0.0769481	0.00534125	17.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TRIM21	15.588074434800507	0.003624774083121832	2.44071905599258	0.0183577	0.022453	16.0	111.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MRRF	15.58234474644656	0.003633989150278649	2.4396163736656145	0.369448	0.00111888	4.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF134	15.560230675631969	0.00366977181781926	2.435360938838594	0.00273047	0.153074	16.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NEK8	15.557903371502498	0.0036735577100105205	2.4349131331866243	0.0260514	0.0160625	24.0	173.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MUC5AC	15.550823837064206	0.003685097820882763	2.4335509793094787	0.129766	0.00323609	63.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MFSD10	15.533491809493668	0.003713500873218963	2.4302164696252837	0.0283078	0.0149637	26.0	196.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NUDT1	15.521440257837058	0.0037333772693167924	2.4278981210558483	0.133544	0.00319108	10.0	52.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CAVIN1	15.494256470201083	0.0037785959116374067	2.4226695496626345	0.0191828	0.0225192	11.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CARF	15.451960422705364	0.00385002589614466	2.4145363493187966	0.129898	0.00339662	16.0	127.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF777	15.449561053473644	0.003854117531435668	2.4140750456547044	0.610538	0.000723532	13.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TEX29	15.438321124895086	0.0038733419371457466	2.411914161970659	0.069849	0.00635991	7.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
GNG7	11.016551451618017	0.0040530900000000005	2.392213752520482	NA	0.00405309	NA	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXO1	15.274349542872963	0.004164749138034343	2.3804111530203524	0.00148411	0.324901	10.0	111.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TREML1	15.17944371105592	0.004343149511832668	2.362195219901815	0.79923	0.000632636	11.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ARHGEF12	15.143788713970896	0.004412095185267988	2.355355126786985	0.0207847	0.0247642	24.0	212.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ADGRF4	15.047302062811347	0.004604108336066708	2.3368544658410273	0.178461	0.00302675	21.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KLHL8	15.041084977228326	0.004616758343448502	2.3356628572776446	0.0299051	0.0181186	9.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CDKL1	15.011590409524022	0.004677238137649092	2.3300105177900052	0.00247528	0.222152	18.0	93.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TMEM128	14.950327666655967	0.004805357446085959	2.3182743018374907	0.0746975	0.00759052	5.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NDUFB5	14.925890366900315	0.00485741954457633	2.313594384065475	0.0145082	0.0395613	6.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
STAU2	14.85545064752677	0.005010605969175955	2.300109748552874	0.00149469	0.397767	5.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOCAD	14.846959686471207	0.005029388779245022	2.2984847914710094	0.00208365	0.286549	65.0	397.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EFCAB10	14.832682494632884	0.005061127245536811	2.295752743635732	0.00115768	0.51944	7.0	25.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PSMG3	14.820399993517071	0.005088588770182247	2.293402644834495	0.0230846	0.0262101	6.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXC2	14.816594421862494	0.005097127009807292	2.292674544560945	0.486417	0.00124626	7.0	141.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PDE7A	14.809661623111431	0.0051127177113264866	2.291348185328931	0.356588	0.00170591	8.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LBX2	14.748696502783995	0.005251849401601299	2.2796877359320007	0.455608	0.00137648	17.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MFSD2B	14.742059264714873	0.005267219099525562	2.2784186160006232	0.0312788	0.0201165	26.0	111.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RNF157	14.725145877454848	0.005306584923629866	2.275184881171638	0.0026647	0.238137	17.0	135.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HP1BP3	14.64800671269007	0.005489818716934353	2.260441996448808	0.0565662	0.0116592	6.0	80.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NGEF	14.647970105245138	0.0054899071301416765	2.260435002218059	0.448159	0.00147164	16.0	124.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
USP32	14.633187906919307	0.005525723095991542	2.257610882158561	0.00671088	0.0990066	21.0	196.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ANGEL2	14.620756794424006	0.005556020000928159	2.255236199529617	0.0097522	0.0685552	11.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ATP9B	14.617471326404404	0.0055640544862093095	2.2546086258143943	0.000821043	0.815625	47.0	278.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DNAJC9-AS1	14.596220517586172	0.005616298569556514	2.2505498126189627	0.094993	0.00712491	10.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LINGO3	14.582780667999355	0.0056495879440990925	2.2479832265398327	0.00201108	0.338813	11.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
AIFM3	14.563884969667466	0.005696718655763963	2.244375228545143	0.0294181	0.0233818	22.0	160.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM98C	14.549716143279097	0.005732312213513987	2.2416701635444647	0.00244087	0.283808	14.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LRRC28	14.547567280240319	0.0057377294001837225	2.241259937578026	0.0570008	0.0121662	6.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
BARD1	14.518809518344485	0.005810711599085359	2.235770679204837	0.0412892	0.017039	24.0	171.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RINT1	14.504965724283565	0.005846168707515371	2.233128656018305	0.00212595	0.333222	19.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KIF21A	14.483804501891655	0.005900777966877848	2.2290907265868793	0.0419127	0.0170819	27.0	263.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SNTG2	14.391967908708157	0.0061436289223083945	2.2115750237481424	0.00193601	0.387183	24.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TBC1D7-LOC100130357	14.386479756255829	0.00615844807550299	2.2105287159461313	0.00419949	0.178986	14.0	110.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TSBP1-AS1	14.38616563108738	0.006159297338614768	2.210468829940809	0.00356831	0.210679	48.0	187.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DGKB	14.382892169492678	0.006168154247434325	2.209844774390956	0.0397529	0.018942	10.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FBXW12	14.369090723962792	0.006205633949804871	2.2072138456175345	0.0507051	0.0149534	13.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SSTR4	14.281926663106415	0.0064475516257738	2.190605171764833	0.0308252	0.0256929	14.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ADAP1	14.259493808485981	0.0065112937339185314	2.1863327125562586	0.0505167	0.0158546	29.0	157.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ATF6	14.228630171170733	0.006600002248831943	2.18045591648008	0.00183837	0.442445	18.0	125.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SMIM19	14.202008289328239	0.006677469889804937	2.175388061632467	0.106639	0.0077296	3.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
L1TD1	14.180891519960516	0.006739551291020454	2.1713690171621263	0.50708	0.00164279	26.0	197.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DYM	14.170263332629947	0.006771010862850105	2.1693464894558505	0.0765304	0.0109429	19.0	130.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LOC340512	14.134836661355841	0.006876917198729035	2.162606204733383	0.0151515	0.0562605	2.0	30.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NME3	14.129020936542958	0.006894457460056311	2.161499903726612	0.00660282	0.129477	10.0	67.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC43A1	14.12184793628019	0.006916151664113675	2.1601354916610602	0.00197286	0.434894	20.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EIF3C	9.920082087966463	0.007012639999999999	2.1541184554155617	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EIF3CL	9.920082087966463	0.007012639999999999	2.1541184554155617	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PDXK	14.087809051036142	0.007020015010430951	2.1536619592462114	0.0427241	0.0204267	19.0	130.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
