GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GDF7	16.83962389277041	0.0020766550656622675	2.682635634191922	0.0010381	0.212365	10.0	103.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DCAF12L2	12.263652138390276	0.0021726099999999984	2.6630182258419555	NA	0.00217261	NA	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TDRP	16.713321925254107	0.0021971977719331213	2.658130850046474	0.191705	0.00122494	7.0	80.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NELL1	16.700859187180576	0.002209459628134821	2.6557139295796044	0.0195403	0.0120927	30.0	168.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PITHD1	16.6938017964438	0.0022164331495483323	2.654345363042788	0.00209965	0.112938	2.0	47.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
DHCR24	16.68352198221779	0.0022266296295072588	2.652352016121841	0.336051	0.000709274	8.0	94.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TREML1	16.66769152032295	0.002242422246572033	2.6492826066875	0.703701	0.000341404	11.0	74.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC3A2	16.66097352149712	0.002249157503715455	2.647980130780736	0.228021	0.00105716	22.0	127.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KRTAP21-3	16.607738719765585	0.0023032387692077643	2.637661037817673	0.0134398	0.0184197	4.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
RNASE3	16.604510745558965	0.0023065589690710476	2.6370354378193017	0.000378447	0.655196	4.0	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF433-AS1	16.569906911856595	0.0023424490977736884	2.6303298377064355	0.801883	0.000314615	33.0	210.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TTK	16.55958864101939	0.00235325703585517	2.6283306341682433	0.121015	0.00209552	16.0	132.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
WLS	16.5529231435983	0.002360264962843846	2.6270392404867677	0.0149833	0.0169813	7.0	115.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
UPP2	16.51119982470171	0.0024046013498191686	2.6189569134375015	0.0039265	0.0661657	14.0	80.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TRAPPC13	16.275361902764786	0.0026710748465088078	2.57331394239033	0.000561079	0.520986	11.0	84.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PXYLP1	16.2691883965891	0.002678427441635534	2.5721201141311907	0.000293218	1.0	13.0	96.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LOC100288123	16.26018207903235	0.0026891896570335554	2.570378567766076	0.0218237	0.0134964	5.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EZH2	16.247484650463935	0.002704434995469195	2.5679234529160597	0.570246	0.000519806	5.0	53.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF835	16.209463887667884	0.0027505959776643893	2.5605731964357936	0.534901	0.000564789	14.0	102.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TESPA1	16.175914056979895	0.0027919726362460305	2.5540888424907067	0.175308	0.00175244	18.0	95.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TEX29	16.135598668239357	0.0028425045525754967	2.5462988310705414	0.037999	0.00824949	7.0	42.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CDH8	16.115519181081538	0.0028680073689523783	2.5424197371425765	0.742878	0.000426228	16.0	126.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FMNL2	16.085835003981042	0.0029061222484065537	2.5366861207015563	0.013105	0.0245227	17.0	141.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KRT10	16.02729858638036	0.0029827509205611466	2.52538301158676	0.000524039	0.63147	17.0	147.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
MORN2	16.00743302480915	0.003009205843251942	2.521548103542465	0.015254	0.0219102	3.0	23.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LLCFC1	15.977365889886167	0.0030496861069195785	2.515744858701758	0.571472	0.000593696	6.0	28.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF716	15.970804171727707	0.0030585913387066515	2.5144785456373326	0.00360537	0.0944135	11.0	104.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SMIM19	15.893036484917172	0.003166102923499586	2.4994749712230684	0.0340039	0.0104074	3.0	21.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
APOBEC4	15.874501312609114	0.0031922711787035997	2.495900223081901	0.00154589	0.231056	11.0	62.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FBXW12	15.837270841448376	0.0032454785535356873	2.4887212563870804	0.0466682	0.00779757	13.0	81.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TM9SF4	15.696743952424953	0.0034542894837625336	2.461641269567476	0.119236	0.00327407	6.0	89.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PNMA3	11.33143639830004	0.0034626599999999985	2.4605901499096827	NA	0.00346266	NA	46.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
INSM2	15.680256739816056	0.003479638145149356	2.4584659168970573	0.0249424	0.0157811	14.0	105.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
C5orf22	15.656537141856514	0.0035164277079878085	2.453898306544249	0.00190676	0.208896	13.0	75.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NEK8	15.633593411199296	0.0035523778356688434	2.4494808482934323	0.0469332	0.00858476	24.0	173.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KBTBD13	15.618832401727596	0.0035756974583465687	2.446639234207511	0.0273306	0.0148513	16.0	154.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CAVIN1	15.615500602286001	0.0035809818685231943	2.445997877932599	0.00984192	0.0413102	11.0	70.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PLEKHG3	15.59356219941656	0.0036159696517216863	2.4417752231483103	0.000411056	1.0	50.0	318.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TBP	15.559523052351249	0.003670922522681795	2.4352247814799	0.0101798	0.0410727	4.0	64.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXC2	15.455452000115011	0.00384407935114229	2.41520765601714	0.281454	0.00156489	7.0	141.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC6A3	15.436609296054913	0.003876278054240131	2.4115850775730387	0.0602221	0.0073829	14.0	107.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
USE1	15.431243169299666	0.003885496186902647	2.4105535129058313	0.00127552	0.349511	8.0	61.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CENPQ	15.42172997454881	0.00390189131175614	2.4087248321639434	0.000502333	0.891707	7.0	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
OR51B2	15.39896487396582	0.0039414015203711236	2.4043493202221704	0.124967	0.00362545	9.0	60.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ANKRD30A	15.3894172170161	0.00395808888977555	2.4025144567426766	0.019211	0.0236963	46.0	284.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC27A2	15.386977976563456	0.003962363315209978	2.4020457058401643	0.222597	0.00204758	11.0	101.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
HHEX	15.386741134568021	0.003962778589085232	2.4020001921686505	0.126007	0.00361757	5.0	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ANKRD55	15.384980960644533	0.003965866182681814	2.4016619439641365	0.000851907	0.535552	18.0	119.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PRUNE1	15.352520507195836	0.004023232221858222	2.3954248991312177	0.0241345	0.0192134	16.0	71.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
GNG12-AS1	15.34616200152457	0.004034564516160869	2.3942033353991623	0.0277474	0.0167649	8.0	147.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FOXA1	15.345008485864124	0.004036623701643136	2.3939817340964957	0.764582	0.000608765	12.0	83.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
LOC340512	15.254243827466652	0.004201931568757187	2.3765510246461874	0.00586061	0.0831075	2.0	30.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
GNG7	10.944260847013977	0.004202270000000002	2.3765160471839897	NA	0.00420227	NA	21.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
ZNF275	10.921837304756355	0.00424965	2.3716468368503847	NA	0.00424965	NA	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
KLHL8	15.216391400567648	0.00427282122097495	2.369285278109169	0.0481512	0.0103085	9.0	87.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CD59	15.2105115526848	0.004283937897142811	2.368156833620686	0.000932526	0.533849	4.0	26.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SF1	15.189934838314736	0.004323065287705413	2.3642082056238567	0.000952872	0.527853	7.0	248.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SLC5A2	15.119105318968957	0.004460453974603974	2.350620937558729	0.683609	0.00076229	29.0	188.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FAM98C	15.107297693383604	0.004483770804787343	2.34835659517611	0.0026748	0.195975	14.0	107.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FCAR	15.10165621088096	0.004494953424463347	2.347274803953746	0.18826	0.00279228	11.0	75.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NME3	15.092783991057823	0.004512595507412233	2.345573593307189	0.0103614	0.0509595	10.0	67.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
FCN1	15.074864471224153	0.004548435514971206	2.3421379580798867	0.104245	0.00511069	24.0	127.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PTCD3	15.073822964591123	0.004550527161617547	2.3419382890308125	0.597826	0.000891633	26.0	148.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
TBC1D7	15.072354854597577	0.004553477156090685	2.3416568378536256	0.00172498	0.30924	10.0	89.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CAMSAP3	15.053923237824684	0.004590673561334532	2.3381235884257805	0.0872412	0.00617107	29.0	254.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
PRSS53	15.025969707848702	0.004647656215206303	2.3327660039741573	0.0807752	0.00675887	21.0	116.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
EFCAB10	14.983849371031237	0.0047348321081884465	2.3246954159806723	0.000929461	0.599884	7.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
STIMATE	14.961686941248889	0.0047813441939335	2.3204499916847707	0.104648	0.00538741	6.0	44.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NEUROD2	10.683744517400273	0.004786899999999995	2.3199456449855296	NA	0.0047869	NA	47.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
NT5DC4	14.956069011299848	0.00479320560541367	2.319373941468998	0.131128	0.00431157	24.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
H2BC8	14.94036502121352	0.004826515721809329	2.316366274808192	0.471081	0.00120961	3.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
SFT2D3	14.936963744855259	0.0048337601478575225	2.315714903172532	0.797428	0.000715794	7.0	71.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
INTS5	14.936008843409732	0.004835795924929902	2.315532035054218	0.866354	0.000659161	16.0	178.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CCL1	10.661048985010318	0.004841530000000001	2.3150173727451224	NA	0.00484153	NA	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
CATIP-AS1	14.918131767572056	0.004874064297680573	2.312108745987633	0.00147164	0.391532	4.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.01	2	INITIAL-DISCOVERY
