GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	76.53317412938868	9.441816415490146e-16	15.024944448144831	0.013579	1.77078e-15	15.0	99.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TREML1	28.290245354143245	1.0892412277597797e-05	4.9628759289830855	0.33677	2.13559e-06	9.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KNOP1	25.05689266569559	4.90018880710462e-05	4.3097871860319055	0.0347264	0.000104305	18.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
P2RY10	17.70185236639317	0.00014324899999999992	3.8439084010952866	NA	0.000143249	NA	22.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TUBA1B	17.357143190180675	0.00017019400000000006	3.769055754550036	NA	0.000170194	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
H2BC21	22.353654066396402	0.00017041186577567498	3.768500168598163	0.00805997	0.00173633	3.0	16.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RUBCN	20.942061156286663	0.00032515589908495567	3.487908362471692	0.144553	0.000196093	40.0	233.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CELA3B	19.6189399035045	0.0005937528786089388	3.2263942718328504	0.457284	0.00012012	9.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RPS20	14.825671542001578	0.0006034570000000001	3.21935367060068	NA	0.000603457	NA	19.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ALOX12-AS1	19.55188103004782	0.000612094059011354	3.213181835745229	0.00352118	0.0161315	13.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ALOX12	19.55188103004782	0.000612094059011354	3.213181835745229	0.00352118	0.0161315	13.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ZNF567	19.526982381365677	0.0006190458428599586	3.208277188517985	0.3629	0.000158483	7.0	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SEPT5-GP1BB	19.412648525607473	0.0006519845821410234	3.185762674161096	0.71969	8.46158e-05	5.0	112.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ENDOU	19.35517963925525	0.0006691898984812878	3.174450623398446	0.00687814	0.00911182	15.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MET	19.30391753387612	0.0006849155788060554	3.1643629553953616	0.0249452	0.00257763	25.0	224.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
XKR7	19.198691697638196	0.0007183500578463036	3.1436638689294423	0.000483158	0.140271	13.0	108.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
IPO4	19.188126085814147	0.0007217950750062042	3.141586085569565	0.113028	0.000602789	28.0	236.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
NOP53	18.905927456174723	0.0008201049980153204	3.0861305413486577	0.0125628	0.00624516	28.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ATP6V0E1	14.174527193293425	0.0008356809999999999	3.077959471817461	NA	0.000835681	NA	11.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LRRC56	18.76985133458583	0.0008721314781817567	3.059418038066817	0.000988654	0.0849443	19.0	145.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ADGB	18.549146912168787	0.0009635355159932043	3.0161322725854953	0.0474855	0.00197489	54.0	315.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SEPTIN5	18.443030311892393	0.0010107927771497546	2.995337870091273	0.87292	0.000113285	6.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
BCO2	18.22427148688427	0.0011155591921861432	2.9525073808639695	0.00610799	0.0180614	13.0	107.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OPRM1	18.143368401620585	0.0011569636384238028	2.9366802900370548	0.00598446	0.0191952	36.0	205.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LOC101928123	13.296729324389885	0.0012961400000000005	2.8873480864718406	NA	0.00129614	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MYH14	17.835288938568574	0.0013289992961273028	2.8764752490708942	0.152112	0.000880953	58.0	469.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SLC38A5	13.0560776817935	0.00146187	2.835091246251559	NA	0.00146187	NA	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
FCAR	17.491285696108225	0.0015510509426256717	2.809373938009801	0.114835	0.00138593	11.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LBX2	17.458932231355565	0.0015737293552113797	2.8030699540892194	0.117509	0.00137648	15.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SUMF2	17.414747315223565	0.0016052305465617536	2.7944625844995086	0.184296	0.000897263	16.0	106.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
IRX6	17.36776065259106	0.001639411988270812	2.785311893440673	0.126354	0.00133983	13.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
EVX1-AS	17.268099282639138	0.0017143076535910185	2.7659112359326463	0.547258	0.000325153	15.0	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
EVX1	17.268099282639138	0.0017143076535910185	2.7659112359326463	0.547258	0.000325153	15.0	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LOC100288123	17.264998394401452	0.001716691335256829	2.7653077848887966	0.0194533	0.00916136	5.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MTMR10	17.077208993588492	0.0018673082918449517	2.7287839742877065	0.0414932	0.00471796	22.0	138.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MYOF	17.05714036043614	0.0018841556162817329	2.724883230788655	0.000829488	0.238385	69.0	412.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LURAP1L	17.050843395114438	0.0018894726598124318	2.7236593878319093	0.000251641	0.78827	9.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MRPL42	17.01981722812688	0.001915887442950845	2.7176300090055108	0.392062	0.000513853	7.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RAP1A	12.281182403688591	0.002153649999999999	2.666824874584635	NA	0.00215365	NA	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ITFG1	16.750920386115055	0.0021606103340342177	2.6654235510427644	0.0303872	0.00758391	12.0	94.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RNF208	16.58672585428671	0.002324936747913529	2.6335888580023257	0.221485	0.00112952	6.0	57.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
DCAF12L2	12.127391025420824	0.0023257900000000008	2.6334295011116415	NA	0.00232579	NA	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
HESX1	16.4767318143883	0.002441846198507785	2.612281693889459	0.0109007	0.0242476	7.0	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LIG3	16.45925441087946	0.0024609482220630695	2.608897523683972	0.00810369	0.032903	15.0	179.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ZNF736	16.364077754318046	0.0025675847773811915	2.5904752078120885	0.226885	0.00123248	8.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ARRDC5	16.348220262612298	0.0025857886500724532	2.587406975147172	0.00113675	0.24795	13.0	78.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RPL13A	16.33956625375834	0.002595776724952793	2.585732665989977	0.0843329	0.00335669	6.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CFAP52	16.277005978192182	0.0026691201204187	2.5736318808917287	0.0152275	0.0191807	13.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TRMT12	16.276335319945964	0.002669917330407463	2.573502185640553	0.0331734	0.00880742	10.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PNMA3	11.773185901903638	0.00277642	2.5565148358089544	NA	0.00277642	NA	46.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LGR6	16.177490183002977	0.0027900151680610875	2.5543934356556766	0.000505443	0.607338	20.0	202.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OVOL1	16.177082598646727	0.0027905212374681482	2.5543146679044866	0.0196524	0.0156234	5.0	47.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ANKS1B	16.1658410720068	0.002804514748464919	2.552142271767822	0.091515	0.00337396	22.0	218.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CRTAC1	16.055019345382455	0.0029462175226668947	2.530735191842858	0.0373557	0.00873655	23.0	161.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ZFP42	15.963238918214241	0.0030688902881263413	2.5130186371833636	0.0323569	0.0105599	8.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
COLCA1	11.491209939020079	0.0031968000000000005	2.495284533454112	NA	0.0031968	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
COL8A1	15.822106049347244	0.0032674003652466577	2.4857976467415472	0.0686484	0.00534125	16.0	114.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
C17orf64	15.811798600563344	0.003282383641996143	2.4838106603747145	0.246983	0.00149226	6.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ADGRF4	15.775704930706759	0.0033353855054347437	2.476853962884682	0.123986	0.00302675	20.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LRRC9	11.337209075813263	0.0034526799999999988	2.4618436709045826	0.00345268	NA	32.0	NA	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MOB1A	15.694918669383155	0.003457086842069868	2.461289710837103	0.522429	0.000747936	2.0	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CCL1	11.30364040816625	0.00351112	2.4545543273426116	NA	0.00351112	NA	17.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ZNHIT6	15.656142235281497	0.0035170434427067173	2.453822267221504	0.0135548	0.0293913	12.0	74.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MRRF	15.58234474644656	0.003633989150278649	2.4396163736656145	0.369448	0.00111888	4.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RIPOR2	15.500738414320379	0.0037677649206498067	2.423916201646002	0.0018959	0.227113	28.0	176.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LOC340512	15.4987577202691	0.003771071314085361	2.4235352546479714	0.0151515	0.0284467	2.0	29.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
GNG7	11.016551451618017	0.0040530900000000005	2.392213752520482	NA	0.00405309	NA	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SNRNP35	15.313824924368639	0.004092683826629431	2.3879918047448947	0.0512912	0.00921727	8.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TOM1L2	15.313661907145981	0.004092978891653776	2.3879604950962223	0.016775	0.028185	8.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TDRP	15.284018171557204	0.0041469838300485316	2.382267658037088	0.0603762	0.00794789	6.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PDE7A	15.207734559723045	0.004289198068331914	2.3676238982707365	0.292231	0.00170591	7.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CRTC1	15.167319760355921	0.004366473835761822	2.3598691378227663	0.00395116	0.128746	8.0	97.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
HDGFL1	15.121543213690646	0.00445565465818615	2.35108847713778	0.17522	0.0029704	6.0	67.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SYK	15.049330713401746	0.004599987979476876	2.3372433031996613	0.0233839	0.0230761	8.0	83.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
GPER1	15.037041639310146	0.0046250037065455225	2.334887914874868	0.320191	0.00169566	18.0	103.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
DPYSL4	14.988959382348979	0.004724170983025486	2.3256743922522882	0.0032507	0.171085	19.0	162.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
FGL1	14.91676167505441	0.0048770094109826575	2.3118464063658064	0.428576	0.00134536	21.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CDHR2	14.875702128879762	0.004966085368392625	2.303985819074008	0.0588694	0.00999753	45.0	324.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ZNF534	14.87486076880314	0.004967927246042725	2.3038247729106915	0.894736	0.000658067	19.0	144.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
MYO1F	14.855206853289296	0.005011144303486849	2.3000630909103457	0.301931	0.00196936	35.0	235.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
BACH2	14.854429108445647	0.005012862060563701	2.299914245748055	0.0218512	0.0272224	14.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CLEC11A	14.829650266111551	0.005067893220943461	2.2951725441523636	0.00125278	0.480737	12.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
EFEMP2	14.715684679304534	0.005328731619437635	2.2733761523679084	0.000641558	0.993788	13.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TOM1	14.680381178375281	0.00541217344664231	2.266628293797876	0.00401872	0.161476	23.0	132.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OR4C13	14.667736446681115	0.00544237080995059	2.264211871371203	0.00555762	0.117504	8.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SPAG7	14.66613141359758	0.005446215657330608	2.2639051656155353	0.134494	0.00485945	3.0	48.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SPART	14.665477883517863	0.0054477819483995	2.263780283713119	0.487925	0.00133992	10.0	136.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
DGKB	14.635036134767446	0.005521232490991186	2.2579639649720344	0.00697771	0.0951326	9.0	100.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
DNAAF4-CCPG1	14.618501010139639	0.005561535208483964	2.254805309039863	0.0433828	0.0154282	24.0	277.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CREM	14.613470499480794	0.00557385375012686	2.2538444307332552	0.000975769	0.687667	6.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PDPR	14.603780446517048	0.0055976579236504545	2.2519936450642577	0.0107384	0.0627899	5.0	131.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
NUBP2	14.593144160968066	0.005623901418510442	2.2499623006788743	0.0750476	0.00903238	22.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KHDRBS2	14.59140001867334	0.0056282163432758514	2.249629217050179	0.0279523	0.0242717	10.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OTP	14.571739743456378	0.005677080171174478	2.2458749726668126	0.145512	0.00470856	4.0	51.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KRT19	14.557866158116342	0.005711811962884722	2.2432260982952146	0.130378	0.0052917	6.0	77.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OR4C16	14.374312842615728	0.006191426385189167	2.208209286383091	0.0370577	0.020407	18.0	122.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
GPRC5C	14.357495858297106	0.00623729393361141	2.205003789260143	0.697331	0.00109363	14.0	166.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KIAA2012-AS1	14.35725152931993	0.006237962779258862	2.204957220923972	0.648904	0.00117539	12.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KLHL25	14.318844407085116	0.006343980645669459	2.1976381506418674	0.00381062	0.204036	22.0	182.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
NLRP2	14.31619273018281	0.006351365105592691	2.1971329213049096	0.234222	0.00332392	49.0	300.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
KIF2C	14.293711617794962	0.006414310645950587	2.1928500109565006	0.25628	0.00307217	13.0	137.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
USP33	14.255911899814581	0.006521528626312802	2.1856505950408636	0.0143923	0.0557491	16.0	109.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TMEM135	14.203063453268221	0.006674382550449731	2.1755889048451413	0.0130343	0.0632057	12.0	68.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SMIM19	14.202008289328239	0.006677469889804937	2.175388061632467	0.106639	0.0077296	3.0	21.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ABCF3	14.163220794233743	0.006791936101872146	2.1680064085613457	0.757967	0.00110878	21.0	149.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RASAL1	14.1256609325395	0.006904611226283754	2.1608607699503803	0.183743	0.00466059	23.0	177.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
EIF3CL	9.920082087966463	0.007012639999999999	2.1541184554155617	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
EIF3C	9.920082087966463	0.007012639999999999	2.1541184554155617	NA	0.00701264	NA	9.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
RNF157-AS1	14.074024311845127	0.00706251001683195	2.1510409232076544	0.0301416	0.029154	3.0	27.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ARL14EP	14.009871643698926	0.00726361607136964	2.1388471191252036	0.118576	0.00765241	4.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ANGPTL2	13.976388366852497	0.007370796843291868	2.1324855588251115	0.0587213	0.0157134	15.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ABHD8	13.966581625967443	0.007402480709403354	2.1306227156928803	0.0144809	0.0640324	10.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PLEKHA4	13.946772393647565	0.007466888298499592	2.1268603454854715	0.251674	0.00372099	34.0	184.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ASB3	13.944405600200671	0.007474620284737039	2.126410864867352	0.39003	0.00240388	22.0	156.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CCPG1	13.929768579840474	0.0075226119016256615	2.123631343249287	0.0435807	0.0216718	12.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TLR6	13.924487430321916	0.007540001626397777	2.122628560451777	0.00200718	0.471791	20.0	125.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ACTR5	13.90712091752709	0.007597463982362609	2.119331350122419	0.00125822	0.75919	12.0	118.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ICAM2	13.894254386192216	0.007640313144872836	2.116888841122832	0.0192591	0.0499189	6.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
FAM234B	13.889083718002095	0.0076575995061606075	2.1159073510743522	0.0232734	0.0414156	15.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
ANAPC7	13.776713069314546	0.00804287462917624	2.094588700945762	0.00273491	0.372805	5.0	95.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
HMGCL	13.76328833475278	0.008090153010229154	2.0920432644359614	0.050349	0.0203868	7.0	54.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OR5H2	13.728325728811829	0.008214562610871824	2.0854155558737	0.0136513	0.076517	6.0	59.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
CNTN4	13.712864759448632	0.008270173654556444	2.082485371170087	0.176919	0.00594997	24.0	214.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PIK3R2	13.712647978742732	0.008270955999326476	2.0824442895724045	0.342606	0.00307285	14.0	154.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
GAREM1	13.663013434012848	0.008452003232459843	2.0730403455242197	0.00450002	0.239828	18.0	159.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
TIMM21	13.662965943085387	0.008452178304134621	2.0730313498018145	0.43693	0.00247009	8.0	63.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
PKP4-AS1	13.658108840117873	0.008470102396547005	2.0721113393757244	0.0792424	0.0136528	10.0	100.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
OR10Q1	13.657313498805895	0.008473040974243338	2.071960693410802	0.468162	0.00231183	7.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
SERINC1	13.646873033950863	0.008511708381597706	2.069983264094193	0.0612592	0.0177602	7.0	69.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
LCOR	13.625938487944488	0.008589762708830896	2.0660188333362504	0.0309805	0.0354876	33.0	259.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
UBE2Q2	13.59834348248906	0.008693721328801918	2.0607942849300063	0.011016	0.101189	13.0	85.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	2	INITIAL-DISCOVERY
