GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RIPK2	9.458926481823658	0.008831209999999996	2.053979787892277	NA	0.00883121	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NRBF2	9.402397647643175	0.009084380000000001	2.0417047075157733	NA	0.00908438	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
COG3	9.395514154621813	0.009115700000000003	2.0402099759980747	NA	0.0091157	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MYL1	9.386346654681454	0.009157580000000004	2.0382192786796014	NA	0.00915758	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CPLX3	9.132783756748037	0.010395400000000003	1.983158794985661	NA	0.0103954	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
INSM2	9.115848140782452	0.010483800000000003	1.9794812727049182	NA	0.0104838	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CDC42BPB	9.07627580372755	0.010693299999999994	1.9708882488954382	NA	0.0106933	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
GJA8	9.05723327054463	0.010795600000000006	1.9667532153540377	NA	0.0107956	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
RANGAP1	9.039086200041307	0.010894000000000008	1.9628126290628864	NA	0.010894	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
RGP1	8.958679237504814	0.0113409	1.9453524789947862	NA	0.0113409	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TRAPPC6A	8.94140096742757	0.011439300000000005	1.9416005503190956	NA	0.0114393	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PANX2	8.869960508013603	0.011855299999999992	1.9260874516650364	NA	0.0118553	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
IGFLR1	8.860955312717255	0.011908800000000004	1.9241319983522036	NA	0.0119088	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
FLYWCH1	8.838560008634223	0.012042899999999999	1.9192689198603006	NA	0.0120429	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
IQCG	8.706878355643937	0.012862500000000006	1.8906746122295104	NA	0.0128625	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CHCHD5	8.596724371475666	0.013590800000000014	1.8667549784875412	NA	0.0135908	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
UBXN6	8.34035727724321	0.015449499999999993	1.8110855713041782	NA	0.0154495	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
KL	8.329242228835108	0.015535600000000002	1.8086719692093147	NA	0.0155356	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NECAB3	8.274199348020263	0.015969100000000003	1.796719559506342	NA	0.0159691	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
AMHR2	8.242293095953217	0.016225900000000015	1.789791204900876	NA	0.0162259	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
HMSD	8.1720029257357	0.016806300000000007	1.774527888372122	NA	0.0168063	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
GHSR	8.121695785000114	0.017234399999999993	1.7636038315612244	NA	0.0172344	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SNPH	8.117429809164049	0.017271200000000004	1.7626774866784565	NA	0.0172712	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
RAD51B	8.097266838181861	0.01744619999999999	1.758299153160287	NA	0.0174462	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
RHBDL3	8.027812481012855	0.018062700000000008	1.7432173311289683	NA	0.0180627	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PPP1R15A	7.9968400514379185	0.018344600000000006	1.736491753501202	NA	0.0183446	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CAPN7	7.949489023341789	0.01878410000000001	1.7262096083939045	NA	0.0187841	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PCGF5	7.9029730961242395	0.01922609999999999	1.7161088031383074	NA	0.0192261	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CHMP2B	7.8522337176531805	0.019720100000000004	1.7050908870957164	0.0197201	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TDRD12	7.8460263534560974	0.019781399999999998	1.703742975086738	NA	0.0197814	NA	46.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
B3GNT3	7.825446501085079	0.01998600000000001	1.6992741169251793	NA	0.019986	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
LRRC8D	7.806265284165398	0.020178599999999994	1.6951089685929763	NA	0.0201786	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ECD	7.760758000187369	0.020642999999999998	1.685227187433945	NA	0.020643	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ATP6V0E1	7.750273491523076	0.020751500000000006	1.6829505053047604	NA	0.0207515	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CGB8	7.722983002257997	0.02103659999999999	1.6770244508566285	NA	0.0210366	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PLPP1	7.704501022550537	0.021231900000000005	1.6730111399558294	NA	0.0212319	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SLC49A3	7.67630940970101	0.021533299999999995	1.6668894090075785	NA	0.0215333	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TRPM2	11.487566036931486	0.021597839935140903	1.6655896817730786	0.478986	0.00668627	5.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
H2AC16	7.6656197450517185	0.0216487	1.6645681778222867	NA	0.0216487	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ZNF644	7.658343874401866	0.021727600000000003	1.66298824258515	NA	0.0217276	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TRPM2-AS	7.635736076158817	0.021974599999999993	1.658079021572681	NA	0.0219746	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
VTI1B	7.610970366135807	0.022248399999999995	1.6527012159709766	NA	0.0222484	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NRL	11.35883736263996	0.02281384429643514	1.6418015268209167	0.0627743	0.0544099	2.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
HNRNPCL2	7.490713376489529	0.023627200000000008	1.626587742464139	NA	0.0236272	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CYB5R1	7.479714017757608	0.02375749999999999	1.6241992620632653	NA	0.0237575	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ANXA8	7.475458840142919	0.023808100000000002	1.6232752619844764	NA	0.0238081	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MNAT1	7.465645964442848	0.023925200000000008	1.6211444231004046	NA	0.0239252	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PDYN	7.432254657214147	0.024328000000000006	1.6138935928639242	NA	0.024328	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PDYN-AS1	7.432254657214147	0.024328000000000006	1.6138935928639242	NA	0.024328	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
KNDC1	7.422724620031991	0.024444199999999992	1.6118241715836528	NA	0.0244442	NA	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SHC2	7.416442615165366	0.02452109999999999	1.6104600515592202	NA	0.0245211	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MMP1	7.395517517441063	0.024779000000000002	1.6059162243217449	0.024779	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
WTAPP1	7.395517517441063	0.024779000000000002	1.6059162243217449	0.024779	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
FAM162A	7.336013622506708	0.0255273	1.592995117710874	NA	0.0255273	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
OTUB2	7.326938100833524	0.025643399999999986	1.5910243932193457	NA	0.0256434	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MICU2	7.304285184795926	0.025935499999999997	1.5861053750022724	NA	0.0259355	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
HIP1	7.2540941826441925	0.026594600000000003	1.5752065373644262	NA	0.0265946	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SLC2A2	7.253424985805731	0.026603500000000002	1.575061223117301	NA	0.0266035	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TCN2	7.164323719408335	0.0278155	1.5557131289538106	NA	0.0278155	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
DPPA2	7.101618753836973	0.02870139999999998	1.5420969186860227	NA	0.0287014	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NOC4L	10.786299208937564	0.029073663130625902	1.536500245931947	0.175658	0.0258891	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
XKR3	7.037962834638077	0.029629600000000002	1.5282742114617427	NA	0.0296296	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
OSTN	7.036303021912717	0.029654199999999995	1.5279137877079345	NA	0.0296542	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NOL8	7.032462399764727	0.029711200000000014	1.5270798072049605	NA	0.0297112	NA	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
WIPI2	7.021727642370235	0.029871099999999998	1.5247487842544616	NA	0.0298711	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
RNF157	7.00996494457456	0.030047300000000006	1.5221945468819829	NA	0.0300473	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TREML2	6.992845530123594	0.030305600000000005	1.5184771132672483	NA	0.0303056	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SEL1L	6.992548577353387	0.030310099999999993	1.518412630792505	NA	0.0303101	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
LNPK	6.983752405567999	0.0304437	1.5165025663583713	NA	0.0304437	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
KLRG2	6.979650674677119	0.030506200000000004	1.5156118868122908	NA	0.0305062	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
UTS2B	6.9790345014357955	0.03051559999999999	1.5154780864929893	NA	0.0305156	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
GOLGA6C	6.9648495816348985	0.03073280000000001	1.5123978702951042	NA	0.0307328	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ALKBH6	6.958326494931083	0.030833199999999995	1.5109814000148825	NA	0.0308332	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
UBA6	6.954082334321732	0.0308987	1.5100597922484063	NA	0.0308987	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CEMIP	6.950699940391577	0.030951000000000006	1.5093253147386616	NA	0.030951	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
IL17D	6.943462880335872	0.03106320000000001	1.5077538071149639	NA	0.0310632	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
BTAF1	6.9407991215334075	0.031104600000000003	1.5071753792404483	NA	0.0311046	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MYOM2	10.616893968745106	0.031224336947532384	1.505506775150314	0.0949037	0.052154	3.0	41.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
COL8A1	6.925994512635481	0.031335699999999994	1.503960599264896	NA	0.0313357	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CD300C	6.897685203061072	0.03178240000000001	1.4978133107975673	NA	0.0317824	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
GPRC5C	6.850226192232103	0.0325456	1.4875077175377633	NA	0.0325456	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NEURL2	6.849458186717602	0.032558100000000006	1.4873409472592538	NA	0.0325581	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
STAB2	6.838474247507929	0.03273739999999999	1.4849558151650932	0.0327374	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TREML1	6.8320759206191	0.03284229999999999	1.4835664361344771	NA	0.0328423	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
KCNA3	6.809784398202254	0.03321040000000001	1.4787258935450476	NA	0.0332104	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MINK1	6.804503875021531	0.033298200000000014	1.4775792425055727	NA	0.0332982	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
COPG2	6.785470572790548	0.0336166	1.4734462134399164	NA	0.0336166	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CACNA1A	6.735999155117435	0.034458499999999996	1.4627036315862343	NA	0.0344585	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
DNAH3	10.360880227353803	0.0347682512529154	1.458817152581292	0.0237216	0.237148	11.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
IGSF5	6.691016426603203	0.03524229999999999	1.4529357561988927	0.0352423	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SLC16A12	6.671971299363727	0.0355795	1.448800159365268	NA	0.0355795	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PLCH1	6.653930120194569	0.0359019	1.4448825670851715	NA	0.0359019	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ST14	6.641235790006632	0.03613050000000001	1.4421260283091317	NA	0.0361305	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TBXAS1	6.629028617116698	0.03635170000000001	1.439475274396263	NA	0.0363517	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PASD1	6.6101150922347065	0.03669710000000002	1.4353682546514686	NA	0.0366971	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ENTPD1-AS1	10.218884677861354	0.03689767123327031	1.433001043121579	0.173516	0.0348063	2.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SSR3	6.574352158253988	0.037359199999999995	1.4276024322092207	NA	0.0373592	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
AMY1B	6.560040225875512	0.03762750000000001	1.4244946355805483	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
AMY1A	6.560040225875512	0.03762750000000001	1.4244946355805483	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
AMY1C	6.560040225875512	0.03762750000000001	1.4244946355805483	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
AAGAB	6.543693683269366	0.03793630000000001	1.4209450289545253	NA	0.0379363	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
BPIFB3	6.503386962823758	0.03870859999999999	1.4121925358179535	NA	0.0387086	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TADA1	6.448560806654122	0.03978439999999998	1.400287187273734	NA	0.0397844	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SLC26A4	6.440688805401869	0.0399413	1.3985778039210393	0.0399413	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
BCO2	10.01227018012221	0.04022149888263246	1.3955417491463635	0.0310136	0.215929	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SLAMF9	6.422852285570155	0.0402991	1.3947046528514035	NA	0.0402991	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CARD6	6.414541845957739	0.04046689999999996	1.392900063818473	NA	0.0404669	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PCK2	9.97489321911206	0.040852732704477285	1.3887788875090235	0.0627743	0.108692	2.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
PBX3	6.387113158769888	0.0410257	1.3869440000727054	NA	0.0410257	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CCDC74B	6.374768850554196	0.0412797	1.3842634676022114	NA	0.0412797	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
BAIAP2L2	6.3708434132185126	0.041360800000000024	1.383411069715239	NA	0.0413608	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
FAM200A	9.88017330151636	0.04249525187758851	1.371659592268743	0.0167226	0.427803	2.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ST6GALNAC2	6.31296670970387	0.04257519999999999	1.3708433032316594	NA	0.0425752	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
APP	6.280189363727213	0.0432787	1.3637257929871114	NA	0.0432787	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TCHP	6.264048087893358	0.04362940000000002	1.3602207594743505	0.0436294	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
NIT2	6.246472307795014	0.0440145	1.3564042273184227	NA	0.0440145	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
LIPN	9.779073215831797	0.04431822496716486	1.3534176422869162	0.819109	0.0091867	2.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
MIGA1	6.203443751868543	0.04497170000000001	1.3470606951168567	NA	0.0449717	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
TMEM268	6.200066701230254	0.04504770000000002	1.3463273778881983	NA	0.0450477	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CST3	6.194090870508961	0.0451825	1.3450297427346756	NA	0.0451825	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
FSCN3	6.192900498327644	0.04520939999999999	1.3447712566997971	NA	0.0452094	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
OR4D2	6.1909770449839705	0.045252900000000026	1.3443535841131191	NA	0.0452529	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
DARS2	6.187391540584982	0.04533410000000002	1.3435750017254589	NA	0.0453341	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
CDH26	9.71461383285353	0.04551938548941265	1.3418036095382615	0.0638926	0.121632	4.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
LIG1	6.146561854601197	0.04626909999999999	1.3347089480651588	NA	0.0462691	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
UGGT2	6.126318457741477	0.046739800000000005	1.3303131502895817	NA	0.0467398	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ADAP2	6.124748677847101	0.0467765	1.329972276916617	NA	0.0467765	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
EFCAB8	6.117795741832397	0.04693939999999999	1.3284624660445106	0.0469394	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SFRP4	6.113598986604884	0.047037999999999996	1.3275511522259067	NA	0.047038	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
HAL	6.110484783320949	0.04711129999999998	1.3268749115750378	0.0471113	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
ITPK1	6.105727257872988	0.04722349999999998	1.325841828050256	NA	0.0472235	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
SOAT2	6.098055141224429	0.04740500000000002	1.3241758490877622	NA	0.047405	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
EQTN	6.09291040862803	0.047527099999999996	1.3230586845990204	NA	0.0475271	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
LANCL1-AS1	6.084935100902331	0.047717	1.3213268685306445	NA	0.047717	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	INITIAL-DISCOVERY
