GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MEI1	13.872136825412205	0.0009720839268785003	3.0122962377417073	NA	0.0009720839268785	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RMDN1	13.78267532564835	0.0010165531257841	2.9928699198965916	NA	0.0010165531257841	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CHRNB3	17.90773425694864	0.0012864021391005046	2.8906232464261796	NA	0.70956388733474	0.000182135	NA	9.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CGNL1	17.793119868535893	0.00135443251715767	2.8682426282507003	NA	0.24553045526877	0.000557401	NA	5.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC36A3	13.139235480153467	0.0014023333655381004	2.853148732729037	NA	0.0014023333655381	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLEKHG1	12.795243649694651	0.0016655134497715995	2.778451855835006	NA	0.0016655134497716	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ASPDH	12.730570019871786	0.0017202511008671004	2.764408155556644	NA	0.0017202511008671	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OGFOD1	12.574767222357767	0.0018596190739572993	2.73057600794393	NA	0.0018596190739573	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LONP2	20.963389321831684	0.001862609339353209	2.729878223769482	0.386792	0.0002006122129412	0.361429	4.0	11.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NSUN6	16.681271120047278	0.0022288684072734673	2.6519155715745093	NA	0.555767950835945	0.000429353	NA	8.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRAP1	12.181714992780298	0.0022634671674872995	2.645225800741297	NA	0.0022634671674873	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALMS1	16.626491631328545	0.0022840430300769686	2.64129571848707	NA	0.0913154154496196	0.00268571	NA	22.0	19.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DCP1B	11.95928236291949	0.0025297338448016004	2.5969251688694084	NA	0.0025297338448016	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LTK	16.3691009009556	0.0025618447439708786	2.591447193435919	NA	0.070392376453186	0.0039625	NA	14.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PRMT2	11.870368682065084	0.002644735176389301	2.5776178083890207	NA	0.0026447351763893	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
BRF1	16.11868987843624	0.0028639653618249454	2.5430322388988396	NA	0.221109713769642	0.00142976	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALG8	11.690816133480181	0.002893153871907502	2.5386284678579765	NA	0.0028931538719075	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF567	11.665580062994264	0.0029298910776808006	2.5331485247794987	NA	0.0029298910776808	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIN	11.61393998608363	0.0030065260798255006	2.521935024555825	NA	0.0030065260798255	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ACSBG2	11.580024045999751	0.0030579454105249997	2.51457027174233	NA	0.003057945410525	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SP110	11.450821757133987	0.0032620127094824	2.486514351190494	NA	0.0032620127094824	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
METTL23	11.170452809069268	0.0037528999999999983	2.4256330076697306	NA	NA	0.0037529	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PML	11.156995107591586	0.003778237855659502	2.4227107049243015	NA	0.0037782378556595	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SEMG2	11.079846018851933	0.0039268291554985	2.405957993162554	NA	0.0039268291554985	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MMACHC	11.028585350204802	0.004028775984442502	2.3948268803964936	NA	0.0040287759844425	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR2L5	10.994571977739524	0.0040978780465463025	2.3874409704101986	NA	0.0040978780465463	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GALNT14	10.987147279608164	0.0041131190727847	2.3858287176960755	NA	0.0041131190727847	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TREML4	10.90996383567661	0.0042749540814247	2.369068545799194	NA	0.0042749540814247	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NUPL2	10.894062746984225	0.0043090777646056	2.365615668261515	NA	0.0043090777646056	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF684	10.838356520227801	0.0044307861059527985	2.353519214817532	NA	0.0044307861059528	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GOLGA6L2	15.131065175609933	0.004436957984043371	2.3529146838334816	NA	0.460810252603425	0.00112411	NA	6.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TMBIM6	10.7401423933907	0.004653799963309801	2.3321922881523824	NA	0.0046537999633098	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VPS13A	14.9099698933208	0.004891634661661932	2.310545986294202	NA	0.786268301542406	0.000735818	NA	28.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RAD51AP2	10.575256962377578	0.0050537310778883	2.296387871734763	NA	0.0050537310778883	NA	NA	19.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LIPE	14.66057560959406	0.005459545148563742	2.2628435381922287	NA	0.232736954694802	0.00281599	NA	6.0	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
UNC5D	10.360772128901447	0.005625834060560297	2.2498130819194526	NA	0.0056258340605603	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
WDR55	10.281811761731674	0.005852385747049793	2.2326670560440096	NA	0.0058523857470498	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FER1L5	10.26427014691436	0.005903941658299204	2.228857942784593	NA	0.0059039416582992	NA	NA	16.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC50A1	10.254423142141809	0.005933081405084294	2.226719692866596	NA	0.0059330814050843	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IPO4	14.449333187369055	0.00599080890394755	2.2225145334032463	NA	0.0024810627021403	0.293582	NA	8.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MCMDC2	10.210380229761421	0.006065185723486899	2.217155895959721	NA	0.0060651857234869	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CYP2C18	10.150750405284155	0.006248741455430202	2.2042074440960526	NA	0.0062487414554302	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR10D3	10.023844825313189	0.006658091396143202	2.1766502475439915	NA	0.0066580913961432	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HPS6	14.134682616866897	0.0068773812335222355	2.162576900766893	NA	0.344587877097769	0.00247396	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SERPINA4	9.826492844050449	0.0073485929311318055	2.1337958093164504	NA	0.0073485929311318	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AC009950.1	9.816606855725313	0.0073850069059836045	2.1316490942275674	NA	0.0073850069059836	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DBR1	9.800106893541953	0.007446185085739998	2.1280661729636448	NA	0.00744618508574	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CKAP2	9.793975090604182	0.007469049387470197	2.1267346688736484	NA	0.0074690493874702	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TTC31	9.738828416745411	0.007677861597856097	2.1147597207975575	NA	0.0076778615978561	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MTFMT	9.736415207142297	0.007687131333855096	2.114235698990403	NA	0.0076871313338551	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
UNC45A	13.660670778151074	0.008460643485537305	2.0725966048581004	NA	0.0049326440099625	0.21905	NA	9.0	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ATP8B2	9.535168117302023	0.008500893030004899	2.0705354486820435	NA	0.0085008930300049	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARSK	9.525285284076883	0.0085430034409008	2.0683894187144194	NA	0.0085430034409008	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR10A3	13.606800915610348	0.008661729517748087	2.0623953822297687	NA	0.739399707243819	0.00150121	NA	5.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IMP3	9.467178989563067	0.008794845262228701	2.0557717971788216	NA	0.0087948452622287	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C2CD2	9.43668823603501	0.008929953261182996	2.0491508141756682	NA	0.008929953261183	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MPEG1	9.424599134593638	0.008984094280829299	2.04652569915209	NA	0.0089840942808293	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MGAT5B	9.414113943027768	0.009031317934722793	2.044248868732712	NA	0.0090313179347228	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARNTL2	9.333468015843948	0.009402929325109994	2.0267368281507596	NA	0.00940292932511	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DRC7	9.33327878609264	0.009403819024187595	2.026695737432357	NA	0.0094038190241876	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C1QTNF5	9.304626315048976	0.009539509999999998	2.020473932398779	NA	NA	0.00953951	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RIMBP2	9.094632916758483	0.0105956	1.9748744453419427	NA	NA	0.0105956	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLIRP	9.081275829740104	0.010666599999999998	1.9719739907487508	NA	NA	0.0106666	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
THBS4	13.100925534496968	0.010793038757174508	1.966856263410347	NA	0.374074320260843	0.00382131	NA	9.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LIPE-AS1	9.050187265466954	0.0108337	1.965223194791689	NA	NA	0.0108337	NA	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VWA5B2	9.021533554805307	0.010990030037512897	1.9590011205784863	NA	0.0109900300375129	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMER3	9.010183362040628	0.011052576828886494	1.9565364575353672	NA	0.0110525768288865	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TKTL2	8.998610346409093	0.011116718048953297	1.9540234091214892	NA	0.0111167180489533	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DDX10	8.974480932094526	0.011251650319234993	1.9487837733773024	NA	0.011251650319235	NA	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LIMA1	8.91444399170356	0.011594528237140593	1.935746917416227	NA	0.0115945282371406	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EPB41L4A	8.913523933159626	0.011599863286569692	1.9355471292418978	NA	0.0115998632865697	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SDF2	8.901860465934893	0.011667708233747487	1.9330144395141173	NA	0.0116677082337475	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKRD35	8.827267779454916	0.012111087910625694	1.9168168434498205	NA	0.0121110879106257	NA	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMPD1	8.684614710218904	0.013006482979308504	1.8858401230519393	NA	0.0130064829793085	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
THADA	8.67898860532387	0.013043122408243207	1.884618429896678	NA	0.0130431224082432	NA	NA	17.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF335	12.659339628083881	0.013066032633320528	1.8838562614643348	NA	0.0055742830346431	0.319794	NA	13.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NRSN1	8.658465672907804	0.013177653028310298	1.8801619317462928	NA	0.0131776530283103	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SDPR	8.634852190420652	0.013334160269988805	1.8750343291749483	NA	0.0133341602699888	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LOXHD1	8.524266316372879	0.014092209413138991	1.8510209117372503	NA	0.014092209413139	NA	NA	19.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLA2G6	8.50037438896258	0.014261563973038094	1.8458328456190873	NA	0.0142615639730381	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR6X1	8.492979050868033	0.014314396134434094	1.844226968355952	NA	0.0143143961344341	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SPATA21	8.446819820936094	0.014648608800257392	1.8342036189317796	NA	0.0146486088002574	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MASP2	12.391881662045172	0.014663061988513618	1.8337753294317007	NA	0.316148103692812	0.00644535	NA	10.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC15A3	8.42861466550388	0.01478255761516249	1.830250419658579	NA	0.0147825576151625	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
POP1	8.41277549679579	0.014900094133026495	1.8268109878746497	NA	0.0149000941330265	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C9orf66	8.390603994917928	0.015066191823336106	1.8219965074141182	NA	0.0150661918233361	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CREB3L3	8.373959222562826	0.015192101698486102	1.8183821410209402	NA	0.0151921016984861	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRH	8.371990178225145	0.015207066024546198	1.817954568475701	NA	0.0152070660245462	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SUSD2	12.296492193723807	0.015277424373656034	1.8159498574484345	NA	0.0021372269738115	1.0	NA	10.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EMP2	8.359695564279548	0.015300836450056298	1.8152848269788493	NA	0.0153008364500563	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RASA2	8.346019327841757	0.0154058239278424	1.812315069969781	NA	0.0154058239278424	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GFM2	8.264529706014754	0.016046494684035507	1.7946198234238557	NA	0.0160464946840355	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ENTPD1-AS1	8.230654330832197	0.016320600000000015	1.7872638791667623	NA	NA	0.0163206	NA	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKDD1A	12.140539947046959	0.01633620761561025	1.7868487558068145	NA	0.23307146826798	0.00991348	NA	8.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HKR1	8.226695456089763	0.0163529376001291	1.7864042204391697	NA	0.0163529376001291	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MRPS25	8.216851143464039	0.016433627736993903	1.7842665551134287	NA	0.0164336277369939	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NOXA1	8.2131065300576	0.016464425350656522	1.7834534226437895	NA	0.0164644253506565	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AGER	12.109575865746859	0.016554763279057836	1.7810770249592676	NA	0.11553400905751	0.0203109	NA	9.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC34A3	8.143260714815806	0.017049568944701308	1.7682865965720171	NA	0.0170495689447013	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CDC42BPA	8.10433737089377	0.017384631929987685	1.759834499830736	NA	0.0173846319299877	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKRD18A	8.091630918242576	0.017495432027584988	1.7570753286952465	NA	0.017495432027585	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRIM21	8.066693460606956	0.017714943495639186	1.7516602285733238	NA	0.0177149434956392	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIF6	8.060936041098465	0.017766013148362004	1.7504100208120537	NA	0.017766013148362	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LSR	8.060370458915054	0.017771037929063604	1.7502872062013948	NA	0.0177710379290636	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CETN3	7.98435224094793	0.018459500284105607	1.7337800599077746	NA	0.0184595002841056	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
BTNL8	7.974323932341415	0.018552291507235516	1.7316024403624581	NA	0.0185522915072355	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALPK2	7.971544961182262	0.018578087566228595	1.730998994442564	NA	0.0185780875662286	NA	NA	21.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EMB	7.965963421062881	0.018630007150888403	1.7297869784053796	NA	0.0186300071508884	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SIGLEC7	7.965862455864708	0.01863094766580999	1.7297650540911644	NA	0.01863094766581	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HOXD12	7.959698243989043	0.0186884588024194	1.7284265124897222	NA	0.0186884588024194	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RP11-290H9.2	7.939965462185169	0.018873759061535104	1.7241415933647106	NA	0.0188737590615351	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ITGB3	7.939965462185169	0.018873759061535104	1.7241415933647106	NA	0.0188737590615351	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
P3R3URF-PIK3R3	7.934278775973625	0.018927500000000007	1.7229067451437161	NA	NA	0.0189275	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KRT9	7.86680392890111	0.019576959020236602	1.7082547682682865	NA	0.0195769590202366	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DHX34	7.821743678719347	0.02002303657828911	1.6984700592647268	NA	0.0200230365782891	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SCPEP1	15.02211320812853	0.02008541958489092	1.6971190914155323	0.0385933	0.416098383514611	0.0340629	4.0	4.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RPS6KC1	7.770507280687718	0.020542617663978094	1.6873442167958594	NA	0.0205426176639781	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MIB2	11.587542291807107	0.0206970321896871	1.6840919248835515	NA	0.0072302813030703	0.421349	NA	7.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HJURP	7.747209036067963	0.020783320395509095	1.6822850672576635	NA	0.0207833203955091	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF559-ZNF177	11.557339861463387	0.020965248959318644	1.6784999760452286	NA	0.212257574719164	0.0145711	NA	13.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RNASEL	7.727006038405671	0.0209943270295637	1.6778980420563447	NA	0.0209943270295637	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SEL1L3	7.725488371270094	0.021010264275740795	1.677568484825171	NA	0.0210102642757408	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NEK9	11.543495400883423	0.021089320730345175	1.6759374083028875	NA	0.0211305832002613	0.147384	NA	5.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FBXO4	7.683417000817891	0.0214569108701727	1.6684328028084214	NA	0.0214569108701727	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CCBE1	7.633926382546516	0.021994492645167393	1.6576860515978022	NA	0.0219944926451674	NA	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANO10	7.628979681488844	0.022048960065927905	1.6566118891113162	NA	0.0220489600659279	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ITSN2	7.622212739428953	0.022123688432893685	1.6551424663133316	NA	0.0221236884328937	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ECHDC1	7.621187211185711	0.02213503557551519	1.6549197756847935	NA	0.0221350355755152	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TMEM236	7.61899177486099	0.0221593469471668	1.6544430427441952	NA	0.0221593469471668	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GBP2	11.42449332812448	0.02218557567028187	1.6539292977482758	NA	0.0066463538915912	0.497301	NA	5.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IFT172	7.597959896049345	0.02239360284860689	1.6498760282882179	NA	0.0223936028486069	NA	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
