GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
LTK	15.212362008761364	0.004280436289270556	2.3685119626770184	NA	0.0545068237793419	0.00912487	NA	14.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIN	10.59497797669016	0.0050041436070147015	2.3006702355815083	NA	0.0050041436070147	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALG8	10.298005496175447	0.005805191079041898	2.236183480799178	NA	0.0058051910790419	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FER1L5	9.832479843086926	0.007326627814418405	2.1350958696388016	NA	0.0073266278144184	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PRMT2	9.71390243279853	0.007774149496645596	2.1093471121554876	NA	0.0077741494966456	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ASPDH	9.648535532677593	0.008032433335630997	2.095152870144666	NA	0.008032433335631	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CYP2C18	9.56689010438932	0.008367124079129101	2.077423790655553	NA	0.0083671240791291	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MMACHC	9.557813596328392	0.008405182507793105	2.0754528519726474	NA	0.0084051825077931	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKRD35	9.472596874400011	0.008771052773624593	2.056948275922958	NA	0.0087710527736246	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC25A26	9.423542942164103	0.008988839999999993	2.046296349880102	NA	NA	0.00898884	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HABP2	9.26687660443334	0.009721276886472091	2.012276686891872	NA	0.0097212768864721	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TREML4	9.16089734215969	0.010250296253039396	1.9892635824910596	NA	0.0102502962530394	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MCMDC2	9.143291830221793	0.010340925417547905	1.9854405941482045	NA	0.0103409254175479	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TKTL2	9.135164088850052	0.0103830351074306	1.9836756775341626	NA	0.0103830351074306	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OGFOD1	9.114878005728704	0.010488886584506993	1.9792706105546465	NA	0.010488886584507	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GOLGA6L2	13.104243411761543	0.010777516057308987	1.9674813214227644	NA	0.353046492080364	0.0040422	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VPS13A	13.0673833985991	0.01095119701651661	1.9605384078324974	NA	0.4441981521126	0.00327248	NA	28.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DCP1B	9.028496695556639	0.010951834004177903	1.9605131473809958	NA	0.0109518340041779	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EPB41L4A	9.024804225771938	0.010972072338862809	1.9597113377549507	NA	0.0109720723388628	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TTC31	8.953629316923529	0.011369571504132106	1.9442559026735353	NA	0.0113695715041321	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLEKHG1	8.85236969484513	0.011960032089166598	1.9222676551194067	NA	0.0119600320891666	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ACSBG2	8.849031166277763	0.0119800132158156	1.9215427028521646	NA	0.0119800132158156	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMPD1	8.810834236208981	0.012211011918268604	1.9132483448749065	NA	0.0122110119182686	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RMDN1	8.78116676042162	0.0123934969901917	1.9068061343616818	NA	0.0123934969901917	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANO10	8.706717195222437	0.01286353650472111	1.8906396166886308	NA	0.0128635365047211	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C1QTNF5	8.667052072468165	0.01312120000000001	1.8820264447205333	NA	NA	0.0131212	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RAD51AP2	8.660816320615467	0.013162174116517609	1.880672368410461	NA	0.0131621741165176	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NOXA1	8.560372092611619	0.0138400869498905	1.8588611814299094	NA	0.0138400869498905	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIF6	8.419856252346364	0.014847435441741599	1.8283485544063096	NA	0.0148474354417416	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AGER	12.361760975030673	0.01485441009986144	1.8281445902731017	NA	0.115444603433611	0.0179186	NA	9.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
BRF1	12.3486955639025	0.014938165082837004	1.825702745448302	NA	0.208491350020317	0.00998681	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ANKDD1A	12.273529692805784	0.015429017713166996	1.8116617223704687	NA	0.112584046760054	0.0192026	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF658	12.249939979002335	0.015586276314261882	1.8072576288349664	NA	0.184837918619992	0.011835	NA	13.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C2CD2	8.30432572344186	0.015730357078057613	1.8032614188090146	NA	0.0157303570780576	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
THADA	8.26876856180739	0.016012521310339315	1.7955402792640185	NA	0.0160125213103393	NA	NA	17.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CREB3L3	8.171151040971159	0.01681346004023321	1.7743429039458931	NA	0.0168134600402332	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ATF6	8.17055792763877	0.01681844692330009	1.7742141110221934	NA	0.0168184469233001	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF684	8.14622370958751	0.0170243287541345	1.768930002711647	NA	0.0170243287541345	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
AMER3	8.063036183726807	0.017747367359005308	1.7508660609894031	NA	0.0177473673590053	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MTFMT	7.972922339111845	0.018565297447047296	1.7312980882597206	NA	0.0185652974470473	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IMP3	7.964011538868801	0.018648197815569898	1.7293631325722725	NA	0.0186481978155699	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
POP1	7.940813530029961	0.018865757644005998	1.7243257489573471	NA	0.018865757644006	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DBR1	7.938052001185021	0.018891824803125307	1.7237260905878597	NA	0.0188918248031253	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARNTL2	7.905564433815637	0.0192012054722204	1.716671504968368	NA	0.0192012054722204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MPEG1	7.788976430702454	0.020353788540566707	1.691354741764281	NA	0.0203537885405667	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
VWA5B2	7.742569952341638	0.020831584130459508	1.6812777030259483	NA	0.0208315841304595	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ARSK	7.72913373166763	0.020972004161642896	1.6783600647777703	NA	0.0209720041616429	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
UNC5D	7.632555254685192	0.022009576445862194	1.657388314965724	NA	0.0220095764458622	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CFAP47	7.603308105910402	0.02233379999999999	1.6510373773035767	NA	NA	0.0223338	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR6X1	7.599586136609485	0.022375401556909404	1.6502291619389757	NA	0.0223754015569094	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PML	7.594865856393231	0.022428273007032002	1.6492041661134975	NA	0.022428273007032	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PLA2G6	7.5891905454891955	0.022492007103145303	1.6479717880091436	NA	0.0224920071031453	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LTN1	11.31228254782513	0.02326974300977279	1.63320841301984	NA	0.0078975770330382	0.442665	NA	9.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ALMS1	11.303216783809543	0.023359542568612564	1.6315356659206184	NA	0.0579063499404486	0.0606473	NA	22.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DHX34	7.502760782193077	0.02348530456500481	1.6292038033732892	NA	0.0234853045650048	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
COL22A1	7.413810011109575	0.0245533984262347	1.6098883888519873	NA	0.0245533984262347	NA	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ATP8B2	7.399336912477433	0.024731724760268393	1.606745595415997	NA	0.0247317247602684	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SELO	7.373695028951511	0.0250508501356619	1.60117753115554	NA	0.0250508501356619	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GFM2	7.341975061105229	0.025451323572685806	1.5942896276546454	NA	0.0254513235726858	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TMEM236	7.335521553008479	0.025533581375537698	1.5928882661769774	NA	0.0255335813755377	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CETN3	7.300690454255263	0.02598215748467929	1.585324789183403	NA	0.0259821574846793	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SUSD2	11.043206507719514	0.02608270024405778	1.5836474497350055	NA	0.0040676451049369	0.98323	NA	10.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CCDC158	11.014890909777561	0.0263971698052965	1.5784426338813664	NA	0.291781027746948	0.0139024	NA	9.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ATP2A3	11.011278976850775	0.02643754621534492	1.5777788560921644	NA	0.109197021747504	0.0372152	NA	10.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SEMG2	7.236895390586579	0.026824283652556208	1.5714718671214147	NA	0.0268242836525562	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
LIPE	10.954740501204164	0.027077405394701305	1.5673929528653756	NA	0.168503749515612	0.0248084	NA	6.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
IPO4	10.84599407258476	0.028350455003303826	1.5474399666180452	NA	0.0064649577609478	0.682742	NA	8.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KRT9	7.119682743345654	0.028443336275196917	1.5460194641684117	NA	0.0284433362751969	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PDCD2	7.071794913860563	0.029132599999999998	1.5356207541205624	NA	NA	0.0291326	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FIBCD1	10.728883570620333	0.02978604577258276	1.525987147443967	NA	0.735031732538677	0.00636717	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KCTD19	7.007658305997914	0.030081974121975403	1.5216936666791916	NA	0.0300819741219754	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DDX10	6.991606984108782	0.0303243732523375	1.5182081664173404	NA	0.0303243732523375	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MBD4	6.9314297426021385	0.031250657241244394	1.505140844456093	NA	0.0312506572412444	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TCIRG1	6.9130905952135135	0.031538530265214186	1.5011585491992478	NA	0.0315385302652142	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RXFP2	6.909249289649623	0.03159916303972101	1.5003244202943968	NA	0.031599163039721	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SDF2	6.889692148240009	0.0319096733891634	1.4960776409963983	NA	0.0319096733891634	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MFSD12	6.88945303331261	0.03191348865684861	1.4960257178496434	NA	0.0319134886568486	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EVI5	6.880103737437049	0.032063022216855	1.4939955440454251	NA	0.032063022216855	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GALNT14	6.878670094385451	0.0320860139208519	1.493684232412261	NA	0.0320860139208519	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
WDR86	10.533780665954922	0.03233483777796126	1.4903293135420692	NA	0.17538488469781	0.0294189	NA	11.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PDCD7	6.845052466092046	0.0326299	1.4863842571810109	NA	NA	0.0326299	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ECHDC1	6.833273548182046	0.0328226394652318	1.4838264976554585	NA	0.0328226394652318	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
USP2	6.822453011238837	0.0330007	1.4814768479126255	NA	NA	0.0330007	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RASA2	6.771787978486948	0.03384736963157962	1.470475075837829	NA	0.0338473696315796	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CES4A	6.761177999360605	0.0340274066993683	1.4681711481439894	NA	0.0340274066993683	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SPATA21	6.736881282918905	0.03444330495081668	1.46289518320449	NA	0.0344433049508167	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CAPN3	6.731619342140182	0.0345340435792352	1.4617525672823395	NA	0.0345340435792352	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RASSF6	6.704721746399987	0.0350016220878325	1.4559118285791242	NA	0.0350016220878325	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OGDHL	6.690955673078895	0.0352433705632249	1.452922563738711	NA	0.0352433705632249	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ZNF180	6.672703009017753	0.03556648544904559	1.4489590480978174	NA	0.0355664854490456	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SH3BP2	6.628539503202525	0.036360591148288705	1.4393690646592894	NA	0.0363605911482887	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
UMOD	6.6173709005333174	0.03656420764476331	1.436943833404386	NA	0.0365642076447633	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
FBXO4	6.594544349674285	0.03698391558260261	1.431987110864905	NA	0.0369839155826026	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KLHL30	6.5574288219626	0.03767666238909579	1.4239275764258492	NA	0.0376766623890958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RTEL1	10.167688080908105	0.03769577345492274	1.4237073412558734	NA	0.029468492960798	0.21026	NA	16.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
METTL23	6.519880072441169	0.03839069999999999	1.4157739690660869	NA	NA	0.0383907	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
NADK2	6.5089956423552495	0.03860020000000001	1.4134104451035983	NA	NA	0.0386002	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HAUS8	6.507748826530087	0.038624271172407305	1.4131397024871897	NA	0.0386242711724073	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CHAC2	6.483815051310628	0.03908926017097462	1.4079425492327275	NA	0.0390892601709746	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HPF1	6.455074527051718	0.0396550385415458	1.401701623686402	NA	0.0396550385415458	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
TRMT1	6.4238202833353535	0.04027960000000001	1.394914850895364	NA	NA	0.0402796	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KCNIP3	6.419676119528504	0.0403631491606958	1.3940149571586549	NA	0.0403631491606958	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MS4A15	6.399544126449239	0.04077149624268258	1.3896433504066354	NA	0.0407714962426826	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR2L5	6.339994215161129	0.042003719395644186	1.3767122514715082	NA	0.0420037193956442	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SLC10A2	6.308651948135715	0.04266715006834999	1.3699063646617704	NA	0.04266715006835	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
HJURP	6.30677205178044	0.042707273832477084	1.3694981503549475	NA	0.0427072738324771	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
EIF2AK4	6.295879130131158	0.04294051191079811	1.3671327824729034	NA	0.0429405119107981	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SEL1L3	6.285276448028422	0.043168758681788204	1.3648304393076072	NA	0.0431687586817882	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KYNU	9.841419662950042	0.043185370548247455	1.364663349624909	NA	0.0153651976853271	0.474706	NA	7.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C18orf63	6.258925313012616	0.0437412950392892	1.3591083630429812	NA	0.0437412950392892	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PRSS57	6.237656961984117	0.0442089296955727	1.3544899992975519	NA	0.0442089296955727	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CPSF3L	6.233086692076386	0.0443100685800822	1.3534975777966838	NA	0.0443100685800822	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
ITSN2	6.219852379035061	0.04460424747980251	1.3506237832338701	NA	0.0446042474798025	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SDPR	6.208196230122735	0.0448649633529706	1.348092682657437	NA	0.0448649633529706	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
DUSP13	6.203626058589515	0.04496760086524601	1.347100282518323	NA	0.044967600865246	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
GLT8D1	6.192599616319709	0.04521620185915119	1.344705921001922	NA	0.0452162018591512	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OSR2	6.1821792547878776	0.0454524012307752	1.3424431682455664	NA	0.0454524012307752	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
C3orf33	6.164483617342216	0.04585634019157641	1.3386006093973606	NA	0.0458563401915764	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SELENON	6.156980328004777	0.046028699999999985	1.336971290819674	NA	NA	0.0460287	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KCNQ1	6.146265036361911	0.046275967265967506	1.3346444948034337	NA	0.0462759672659675	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
BTNL8	6.141700325544547	0.04638170609103789	1.3336532804437011	NA	0.0463817060910379	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
OR52E4	6.130150764685634	0.0466503251211223	1.3311453251689853	NA	0.0466503251211223	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
SCPEP1	12.757117543110475	0.047059235097018405	1.327355136145204	0.0314481	0.572018139634863	0.0943676	4.0	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
WDR72	6.105693164442433	0.04722430501242029	1.3258344247558762	NA	0.0472243050124203	NA	NA	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MASP2	9.61566257919872	0.04742413225982831	1.324000606843433	NA	0.598634137118842	0.0136403	NA	10.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
RP11-235E17.2	6.089400847195093	0.04761057285544869	1.322296593016908	NA	0.0476105728554487	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
PIGV	6.034838095420518	0.04892733465835009	1.3104484420103304	NA	0.0489273346583501	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MGAT5B	6.032783696307702	0.0489776186162156	1.310002334911169	NA	0.0489776186162156	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
KIF19	9.536206490519932	0.04900857747044219	1.309727903194437	NA	0.239361081394202	0.0354965	NA	10.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
CGNL1	9.52033054027322	0.049331172125709435	1.3068785654281876	NA	0.64109965677824	0.0133586	NA	5.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
MRO	9.47274640641311	0.05031027045590064	1.298343348005408	NA	0.287989289435828	0.0304539	NA	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	META-GROUP2
