GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TTC12	26.93673904274123	0.00014881281665518313	3.8273596631253675	0.791381	0.0004878248512421	0.00366532	16.0	30.0	30.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RFFL	22.54301325699812	0.00015622292135327828	3.8062552451902825	NA	0.722238745728924	1.76265e-05	NA	21.0	21.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ANKRD23	26.59900218504485	0.0001721197089383452	3.764169396999065	0.0351827	7.20626228896126e-05	0.660786	11.0	29.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SNTG2	26.43075118956343	0.00018504009362941447	3.732734160486422	0.00076553	0.249338495470366	0.00954737	19.0	49.0	32.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CENPX	17.097563805058908	0.0001937809999999997	3.712688807262925	NA	NA	0.000193781	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ARHGAP24	25.89189360412177	0.0002332061667334312	3.632259969595312	0.00117271	0.0053034612468804	0.383616	14.0	56.0	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
HUNK	25.741933797608837	0.00024868233282331536	3.6043550672828863	0.256191	0.0517400199198915	0.000194008	16.0	35.0	39.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CALD1	25.741810754757562	0.00024869543791683404	3.6043321813795104	0.449767	0.523335365553392	1.09262e-05	15.0	40.0	29.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ADRA2C	21.17269448518718	0.00029265392233722773	3.533645650815139	NA	0.830448775015171	3.04155e-05	NA	14.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CCDC144A	21.138212713890105	0.00029730022930461904	3.5268047558280515	NA	0.0653033172164794	0.000393514	NA	21.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
C16orf89	25.24605952215928	0.00030742492537511344	3.512260923713219	0.0213581	0.010296410682902	0.0149844	6.0	34.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ZNF454	25.230989838270702	0.00030940936003390706	3.5094665524673245	0.291892	0.51725988461814	2.19902e-05	4.0	12.0	14.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PRTN3	25.173091114395966	0.00031715179212784227	3.4987328301942053	0.00285003	0.11943518091647	0.0100404	4.0	11.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
MIER2	25.13801215474159	0.0003219352246040988	3.4922315023008785	0.00283899	0.0014725219746495	0.832002	15.0	38.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PCBD1	25.055823657612656	0.00033342275206332513	3.477004768160042	0.10414	3.48000164821505e-05	1.0	5.0	10.0	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CETN3	20.81784445491349	0.00034411779680426055	3.4632928663095552	NA	0.0413853281770873	0.000728813	NA	11.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CNOT8	20.683676001622455	0.0003658307971066864	3.4367197366657924	NA	0.0046148495732296	0.00698939	NA	7.0	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
UROS	20.452074666831827	0.0004065508716561307	3.390885103459284	NA	0.653496177749959	5.54173e-05	NA	17.0	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
DCAF15	24.574240108182973	0.00040931369243475327	3.3879437270151422	0.0998232	0.0385732571711362	0.00119744	7.0	26.0	28.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
AUNIP	20.42893219742548	0.0004108585604420943	3.386307659854935	NA	0.031867507308835	0.00114965	NA	18.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
FAM50A	15.48077967922584	0.00043490200000000025	3.3616085951238874	NA	NA	0.000434902	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PLCE1-AS1	15.395593386595344	0.00045382599999999935	3.343110626712278	NA	NA	0.000453826	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TSPAN4	24.265638946436532	0.0004666381131350554	3.33101979265701	0.512093	0.293286490144059	3.58214e-05	13.0	15.0	23.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CYTL1	19.938512724453894	0.000513551686400208	3.2894158403066895	NA	0.563682293634021	8.30563e-05	NA	7.0	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
MRPS18B	19.840177893634998	0.0005370148387149144	3.270013713773498	NA	0.127314904875765	0.000386261	NA	19.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TMEM181	23.926358613424	0.0005387993357426319	3.2685729483675514	0.509715	0.0001936611676752	0.0645784	9.0	36.0	32.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PXYLP1	23.885287325079283	0.0005482474997951218	3.2610233401842437	0.000416378	0.242230765211284	0.0645147	11.0	30.0	24.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
OXLD1	19.781632273285023	0.0005514848121428617	3.258466443501892	NA	0.0060750930890031	0.00833528	NA	10.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
H3C12	14.94968884601432	0.000567174	3.246283685997306	NA	NA	0.000567174	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
IL17D	19.27003583915436	0.0006955095705888615	3.157696889503231	NA	0.143938581911435	0.000454347	NA	4.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PI4K2A	23.27183296616849	0.0007103636122535998	3.1485192930095947	0.00224289	0.0045650544489822	0.863638	9.0	17.0	24.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
IVL	14.495489269732587	0.0007117778989687	3.14765550116633	NA	0.0007117778989687	NA	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RNF167	23.251497050971846	0.000716476131116744	3.1447982732316824	0.00035523	0.224113547440524	0.112208	12.0	25.0	29.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
FAH	23.236625633681097	0.000720978833945579	3.142077484844466	0.463523	0.026655854549832	0.000728395	8.0	28.0	30.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PURG	23.20939103744513	0.0007292970074951451	3.137095568462248	1.0	0.295345035842724	3.08898e-05	5.0	12.0	17.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SST	19.106897050849206	0.0007488320405902612	3.12561558153244	0.00569972	0.0124490583027013	NA	4.0	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RPS26	14.22933996662655	0.0008130890000000003	3.089861914315656	NA	NA	0.000813089	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
GAREM1	22.93919054630907	0.0008171031705790629	3.0877231043190556	0.0235864	0.291057404328252	0.00152117	14.0	39.0	34.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SORBS3	22.838466972811407	0.0008524249703286935	3.069343836858908	0.000202612	0.417120784070843	0.129946	26.0	39.0	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ATP6V0E2	22.7936757505722	0.0008686100093734471	3.0611751703794896	0.153004	0.0061632381073202	0.0119098	7.0	6.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
DMWD	22.767717881677548	0.0008781274379085834	3.0564424526994944	0.902915	0.0402575924296065	0.00031301	5.0	19.0	31.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
IL1RAP	22.570599571971115	0.0009538192658583902	3.0205339096527433	0.0248721	0.0316970118005714	0.0159267	10.0	39.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ASMT	18.569974318676195	0.0009545200734225566	3.02021493402256	NA	0.0237890736285009	0.00390125	NA	21.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
FIBCD1	22.50094856142873	0.0009820671380240168	3.007858821096282	0.259879	0.0674334035154377	0.000741882	26.0	59.0	46.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
AJM1	18.493981716135014	0.0009878232525428329	3.0053207551210317	0.0144989	NA	0.00664887	13.0	NA	39.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
IQSEC2	13.798681560762237	0.00100845	2.996345629689595	NA	NA	0.00100845	NA	NA	23.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ANKRD54	22.32035978138971	0.0010591868398497697	2.9750274238788204	0.163198	1.0	8.71928e-05	4.0	12.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
KLF8	13.683860171923934	0.0010680399999999986	2.971412481901124	NA	NA	0.00106804	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
BCL2L15	13.681010944284228	0.0010695626288657	2.970793779980318	NA	0.0010695626288657	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RPUSD1	22.18786931196297	0.0011195146924003294	2.9509702024096334	4.29573e-05	1.0	0.353939	16.0	41.0	28.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ANKRD37	18.131209296998286	0.0011633162494325794	2.9343022055527226	NA	0.0122301457427664	0.00944988	NA	10.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SDCBP2-AS1	13.497865344953889	0.0011721300000000004	2.9310242183933033	NA	NA	0.00117213	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
OR2M7	18.043347590966565	0.0012102556407763362	2.9171228845165893	NA	0.0304907561188901	0.00396067	NA	15.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
NIPA2	21.96161741132185	0.0012304182318232477	2.909947242300797	0.189607	0.022899231308284	0.00392121	4.0	20.0	17.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TRAPPC12	21.944791256404173	0.00123908353623481	2.9068994134763546	0.024425	0.718297673701074	0.000978611	23.0	50.0	32.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
MEI4	21.8557505862258	0.0012859440848053947	2.890777914917561	0.0231676	0.0013658387129862	0.567288	9.0	20.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ANKRD55	21.84281641507137	0.0012928940380668645	2.888437067206676	0.00120272	0.0587536413009492	0.255678	16.0	45.0	36.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TMEM151A	17.896002631652838	0.0012932075710592019	2.88833176148423	0.00055877	NA	0.232648	11.0	NA	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SKP2	17.793028195225663	0.0013544883277939656	2.868224733116242	NA	0.0002531011286044	0.540753	NA	17.0	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ADPRM	17.792831359053867	0.0013546081691664048	2.8681863096441758	NA	0.0005952177961314	0.229964	NA	13.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CDSN	21.688975767243697	0.0013784340797442078	2.860613998138459	0.37372	0.0060285373258854	0.00866045	15.0	23.0	25.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
BUD13	21.638332491550795	0.001407788264641638	2.8514626594073995	0.000635863	0.659748421800783	0.0477039	21.0	47.0	33.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TSPO	21.57003571512063	0.0014483466484140107	2.839127481318533	0.105563	0.0013052308754462	0.150289	6.0	10.0	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
HNRNPR	17.617243177417066	0.0014657916077820707	2.8339277691379197	NA	0.0008500566134159	0.175799	NA	20.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RP11-548K23.11	13.046097161882221	0.0014691833438881005	2.8329240038895613	NA	0.0014691833438881	NA	NA	25.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
MIDN	21.452264374366905	0.0015209907754241063	2.8178734198684725	0.013613	0.0932130386091454	0.0173089	7.0	30.0	34.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PROK2	21.408873519096772	0.0015486450453345933	2.8100481125942918	0.0668988	0.0449422535537976	0.00746533	5.0	13.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SRP54	17.41812110405326	0.0016028034528108824	2.7951197306671527	NA	0.0058685214445006	0.0281303	NA	5.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
VIT	21.243717381217635	0.001658479509766246	2.7802898897462014	0.0411263	0.172116107933863	0.00344385	19.0	72.0	50.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
DCDC2C	21.230095025752377	0.0016678719766733887	2.7778372882055504	0.000102074	0.804814291664597	0.298767	9.0	8.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
FOXD4L5	17.317080393793464	0.0016770857266000534	2.775444737252118	NA	0.0060818773620268	0.02855	NA	6.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
NLRX1	21.196564507800794	0.001691213284930697	2.7718016185244485	0.0476625	0.0081541379827675	0.0642199	40.0	96.0	53.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
NEXMIF	12.653203350766235	0.0017880999999999988	2.747608196818756	NA	NA	0.0017881	NA	NA	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
GDF9	21.03663560405265	0.0018070156613974044	2.7430380833942443	0.150557	0.0004437494007529	0.404682	7.0	34.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
FLJ37453	12.596827420562512	0.0018392200000000004	2.735366319118936	NA	NA	0.00183922	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
LIPC	20.9762326555904	0.0018527417585002396	2.7321851099169936	0.203333	0.0009031999452526	0.151732	14.0	42.0	31.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PHF23	20.96070415281367	0.0018646788536066912	2.7293959542661126	0.00100291	0.0521163806083027	0.537285	9.0	28.0	15.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CSNK1A1P1	12.511120619507242	0.0019197500000000002	2.7167553237389943	NA	NA	0.00191975	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
HHLA1	20.885550414840882	0.001923522650051081	2.715902695380413	0.00126949	0.085499509246356	0.268638	7.0	34.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TROVE2	12.46322902097888	0.0019662747613433994	2.7063557952537978	NA	0.0019662747613434	NA	NA	32.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
NECAP1	16.947876399809505	0.001978545067950393	2.703654052782716	NA	0.0042519224546142	0.0491168	NA	13.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PRR15	12.409424511466558	0.0020198899369067995	2.6946722944624413	NA	0.0020198899369068	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
GPR78	20.76562153527525	0.002021206099985142	2.6943893997342774	0.0019499	0.0711718389724237	0.223091	12.0	26.0	24.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TMX2-CTNND1	20.681537138619504	0.0020925697612704606	2.6793200547541565	0.0232114	0.0017969219255812	0.77416	54.0	9.0	112.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ZNF286A	20.65434436787596	0.0021161714836045167	2.6744491422296743	0.507433	0.0004767805086361	0.135291	6.0	26.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
NAALADL1	20.567982266992924	0.002192867402991492	2.6589876281902924	0.0899994	0.0020533945971607	0.18493	26.0	67.0	46.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PCP4L1	16.66200370283177	0.0022481233830725523	2.648179857196789	NA	0.0181124912468491	0.0133019	NA	8.0	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
C2orf61	12.16401705828591	0.0022835853958109017	2.6413827430952983	NA	0.0022835853958109	NA	NA	24.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
C12orf50	20.45649654688789	0.00229590235850579	2.6390465858140657	0.0685784	0.0013364633323266	0.394261	20.0	29.0	20.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PSAP	20.455688009908126	0.0022966666187283465	2.638902041877065	0.0387924	0.771520960879428	0.00120784	15.0	37.0	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CXCL8	16.567940682733756	0.0023445048575240044	2.629948863119764	NA	0.0005070853610588	0.498008	NA	4.0	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
TBC1D26	16.510568200766002	0.0024052787978847334	2.618834576934486	NA	0.000470627925717	0.552202	NA	28.0	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
RABGGTB	16.459470851961516	0.0024607107636638735	2.6089394310460348	NA	0.0413499108456666	0.00644758	NA	13.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
JADE1	20.28588162311996	0.0024628056096346433	2.608569865868847	0.013379	0.522670943260556	0.00562762	5.0	24.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
L3HYPDH	20.257421753347685	0.0024917763939343567	2.603490932814452	0.71174	0.0136708752833393	0.00410241	12.0	34.0	28.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
LSM14B	20.253064646701453	0.00249624099860612	2.6027134881754184	0.000451364	0.887399503257153	0.099875	8.0	18.0	17.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SERPING1	16.41139015686106	0.0025140186368099683	2.5996315071457934	NA	0.0784540503290202	0.00348094	NA	11.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
GPR19	20.21252700213354	0.002538155005035807	2.5954818590828714	0.000166201	0.569882810487583	0.431009	4.0	23.0	14.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
SNX27	20.19132137477908	0.0025603536152666306	2.5917000493157336	0.00809325	0.245420645033594	0.0207719	10.0	26.0	32.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
IL6R	16.344620737249784	0.0025899384565721047	2.5867105557213317	NA	0.0087688238025124	0.032201	NA	13.0	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ATE1-AS1	11.89266116501454	0.002615419999999998	2.5824585595554566	NA	NA	0.00261542	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
PIH1D1	20.073686312165762	0.0026869827630949562	2.5707351195425505	0.0213689	0.126059014317359	0.0162442	5.0	20.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
KBTBD11	16.216714884081	0.0027417330740204878	2.5619748289494257	0.155962	NA	0.00193004	7.0	NA	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
CDKN2C	16.146978376536147	0.0028281505337506715	2.548497478100971	NA	0.236368052202411	0.00131868	NA	8.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
GATD1	16.131946627649594	0.0028471263123233275	2.545593265017378	0.532672	NA	0.000589566	9.0	NA	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
ANKS1B	19.88568410235695	0.002902154788526996	2.5372794278698922	0.00362958	0.821013180480156	0.0161314	16.0	65.0	72.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	META-GROUP2
