GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CDK10	0.8426807786981836	0.3994069999738554	0.3985843279896555	0.721858	0.121692	23.0	121.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TMEM255A	0.8425668649052679	0.3994707291928602	0.3985150376659977	NA	0.39947	NA	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SETMAR	0.8425462267309033	0.3994822759007629	0.39850248455838144	0.725544	0.122928	21.0	186.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TAF2	-0.842389327860112	0.3995700647184982	0.39840705601802046	0.560935	0.541953	15.0	150.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
STXBP1	-0.8423378454902476	0.3995988729124119	0.39837574539252785	0.958802	0.254457	5.0	65.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
NCR2	0.842138836530439	0.3997102448939037	0.3982547202816264	0.309377	0.861526	15.0	61.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SMAD7	0.8421334156818845	0.3997132788408154	0.3982514238402207	NA	0.399714	NA	69.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CCL4L2	-0.8420888805313116	0.3997382048507091	0.3982243422004289	0.641531	0.0976302	4.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CCL4L1	-0.8420888805313116	0.3997382048507091	0.3982243422004289	0.641531	0.0976302	4.0	37.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GSTM2	-0.8420413589637351	0.3997648033680884	0.3981954452751887	0.966655	0.250546	5.0	41.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FLI1	-0.8420245423275738	0.39977421614061603	0.39818521959496894	0.845193	0.165729	7.0	89.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CFC1	-0.8419785969350007	0.3997999338259113	0.3981572821014535	NA	0.3998	NA	7.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
BRK1	0.8417547943879539	0.3999252203186645	0.3980212072696869	NA	0.399925	NA	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CD40LG	0.8415311731400935	0.4000504288945319	0.39788525964657195	NA	0.400051	NA	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CRTAP	0.8414854082348291	0.4000760561917883	0.39785743956063346	0.598287	0.507221	14.0	97.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
KIF17	-0.841424966820216	0.40010990351009523	0.3978206988420581	0.785201	0.358929	36.0	256.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MORN3	0.8414214565641991	0.40011186931368026	0.3978185650894448	0.556633	0.547107	5.0	57.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TGFB3	0.8413556877343139	0.40014870206013375	0.39777858746435224	0.219954	0.970649	7.0	50.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CXCL9	0.8412341499249418	0.40021677266542244	0.3977047144919127	NA	0.400216	NA	24.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PRAMEF7	-0.8412270502062612	0.40022074927402806	0.39770039930396417	NA	0.400221	NA	12.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
DEFB125	-0.8411156500397325	0.4002831484986542	0.3976326928529138	0.415262	0.707774	6.0	38.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CCND3	0.8409951910053204	0.40035062849939995	0.39755948536935753	0.904141	0.285108	7.0	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PLK4	0.8409099179114112	0.4003984018050174	0.39750766468084875	0.927676	0.200547	13.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
KATNB1	-0.8407759699485363	0.4004734515835191	0.39742626912517065	0.845814	0.319942	18.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TMPRSS9	-0.8406752085815704	0.40052991279652606	0.39736504393091676	0.585974	0.519436	52.0	339.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FLT4	0.8406021855470247	0.4005708339394295	0.3973206754126149	0.423312	0.69794	28.0	235.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GK5	-0.840515541849192	0.40061939118038015	0.3972680333778872	0.951396	0.211436	6.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SPPL3	-0.8400961476518713	0.40085447989961187	0.3970132584185725	NA	0.400853	NA	34.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
BRCA1	0.8400444885901689	0.4008834427851756	0.39698188053053723	0.890558	0.293532	46.0	296.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PHAX	-0.8399673051494201	0.40092671837063765	0.39693500073555327	0.409934	0.715946	5.0	76.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
POLI	0.8399348047954088	0.4009449416660239	0.3969152612260428	0.679342	0.438643	15.0	162.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ZNF10	0.8398967990348701	0.40096625253262186	0.39689217839134194	0.580527	0.525313	8.0	81.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OR4D9	0.8398740534646216	0.4009790069196725	0.39687836408207	0.569864	0.53558	17.0	70.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
UNC45A	0.8394971795924028	0.4011903712341145	0.3966494988073345	0.617799	0.491292	32.0	258.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
RGSL1	-0.8394462164168183	0.40121895833522614	0.39661855395209883	0.743813	0.130034	28.0	226.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
WNK1	-0.8394323719996724	0.40122672438422136	0.39661014777010406	0.273866	0.925959	45.0	440.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SCTR	-0.8393438216033862	0.40127639901214673	0.3965563824545628	0.54082	0.564996	16.0	106.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
VARS2	-0.8393381179443218	0.40127959875332786	0.3965529194440256	0.298754	0.0260068	31.0	213.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
LIPH	-0.8393091605457117	0.4012958440315909	0.3965353379573977	0.432689	0.687415	9.0	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FBXO24	0.8392747956635331	0.40131512345362264	0.3965144736858054	0.782867	0.143606	19.0	126.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ADK	0.8391757178058534	0.40137071132927793	0.39645432186388385	0.976234	0.247279	6.0	54.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SMCO1	0.8391721235827108	0.4013727279638867	0.3964521398135806	0.596856	0.510641	10.0	44.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ADPRH	0.8390555732838259	0.40143812490934117	0.3963813845852341	0.732986	0.397864	9.0	75.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SSX1	-0.8390426855307377	0.40144535668364056	0.3963735609850612	NA	0.401443	NA	86.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CCNE1	-0.8390172162174818	0.4014596486465345	0.39635809982694203	0.193445	0.0128827	6.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
JAG2	0.838883257610087	0.40153482379842165	0.3962767838157949	0.304004	0.874083	28.0	271.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
RTN2	0.8388615476358825	0.4015470078395247	0.39626360592629406	0.577712	0.528956	13.0	108.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MMP3	-0.838752109149513	0.40160843013100045	0.3961971795260117	0.909128	0.193493	13.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SH3YL1	0.8386145116197544	0.40168566467148437	0.39611366706136175	0.665674	0.450915	10.0	88.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
C11orf65	0.8383804682393445	0.401817055474445	0.39597163318947415	0.18082	0.878725	31.0	261.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PAPSS2	-0.837991677077235	0.40203537791178545	0.39573572861742595	0.846772	0.321264	16.0	132.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FCHO1	0.8379876156372559	0.40203765895504673	0.39573326455146196	0.260813	0.951659	28.0	197.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
STKLD1	0.8379612994283752	0.40205243922393696	0.3957172987057555	0.183741	0.885291	23.0	138.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ALG1L	0.8379019441894243	0.4020857767721323	0.3956812891916155	0.112562	0.687822	21.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PPDPFL	0.8378563193013443	0.4021114036389566	0.39565361039063207	NA	0.402111	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SNTG2	0.8378029948069962	0.4021413565094272	0.39562126144012016	0.0948633	0.627353	21.0	138.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
DCX	0.8377603161506674	0.40216533047658054	0.395595371411315	NA	0.402165	NA	19.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SPC24	-0.8377346928533341	0.40217972431455296	0.39557982792194246	0.826812	0.160459	9.0	60.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TAS2R40	0.8376657011454154	0.40221848180967323	0.3955379775892391	0.353039	0.0345704	11.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
LOC105371855	-0.8376484951968373	0.402228147950203	0.39552754072161284	0.690755	0.113547	21.0	101.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MRPS11	-0.8375685003640168	0.4022730901265015	0.39547901838686017	0.197474	0.916947	12.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ONECUT2	-0.83734263462116	0.4024000008021378	0.3953420270864133	0.731796	0.126782	7.0	119.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MEP1A	-0.8372240784249368	0.40246662541125244	0.39527012772018	0.250091	0.972968	17.0	157.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TCF25	0.8368682093557847	0.4026666516200994	0.39505433666296313	0.977055	0.225406	30.0	218.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
HK1	-0.8368367667025104	0.40268432771152685	0.3950352726047654	0.883947	0.183705	22.0	167.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TBC1D14	-0.8367555749476191	0.40272997336702865	0.3949860466193267	0.354058	0.797485	13.0	128.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SF3B1	-0.8366499026052671	0.4027893865482335	0.3949219815748836	0.313133	0.861447	5.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GOLGA8T	-0.8366287650839078	0.40280127153140177	0.3949091671695622	0.792923	0.148262	7.0	243.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GRIP2	-0.8364911333378893	0.4028786628014406	0.3948257330409549	0.343532	0.033156	28.0	232.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SAPCD1	0.8364910831716594	0.4028786910118787	0.3948257026307141	0.745537	0.13168	9.0	39.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
EMX2OS	-0.8363187777994562	0.402975592062922	0.39472125796163327	NA	0.402976	NA	18.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MRFAP1L1	-0.836162872430463	0.4030632821185731	0.39462676299704236	NA	0.403064	NA	23.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OR6C65	0.8360657691049945	0.40311790433482886	0.3945679123874174	0.0228301	0.274003	6.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
EFCAB1	0.8359468276690984	0.4031848168898733	0.39449583089066037	NA	0.403185	NA	36.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
INA	-0.8359246300745743	0.4031973052660297	0.39448237912206563	0.921705	0.278415	10.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SLC6A4	0.835880548995054	0.40322210598720276	0.3944556664308636	0.36612	0.780744	10.0	87.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FRG1	-0.8358105588537644	0.4032614854387411	0.3944132544619187	0.902668	0.28927	10.0	43.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FAM222A	-0.8358078987350824	0.4032629821809013	0.3944116425409241	0.594968	0.515458	16.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
FAM222A-AS1	-0.8358078987350824	0.4032629821809013	0.3944116425409241	0.594968	0.515458	16.0	105.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
UPK3BL2	0.8357974901698968	0.40326883869532315	0.39440533540751455	NA	0.403268	NA	8.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SLC2A12	0.8357920047698693	0.40327192514741117	0.3944020115107679	0.422025	0.047156	9.0	104.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OAT	-0.835764274751769	0.4032875281225524	0.3943852085683971	0.442067	0.679429	12.0	85.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ATP2A1	-0.8357487275089214	0.40329627631845744	0.3943757878654586	0.658926	0.458979	24.0	199.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SH3GL1	-0.83560101349216	0.40337939840819903	0.3942862860590752	0.164984	0.836178	8.0	82.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GALNT9	-0.8355583575664537	0.4034034037923353	0.39426044166615803	0.7189	0.411233	43.0	163.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PIGU	-0.8354194991410078	0.4034815547776299	0.39417631432826583	0.637411	0.477616	16.0	90.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
KRTAP9-1	0.8353763221354329	0.40350585709930487	0.39415015688380334	0.451623	0.66815	5.0	56.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TCF3	-0.8353402103853496	0.4035261833915047	0.39412828018969726	0.305461	0.875597	41.0	273.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ZNRF4	0.8349886720083068	0.4037240865296965	0.3939153394306974	0.381168	0.760285	15.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GLIPR1L1	-0.834750801265822	0.40385803194056924	0.3937712754351699	0.673716	0.447577	7.0	42.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
IMMP2L	-0.8345290473563938	0.4039829258929202	0.39363698970916083	0.853921	0.319212	22.0	141.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
C1QTNF7	-0.8345136306637743	0.403991609583093	0.3936276545666305	0.647677	0.101594	10.0	53.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
LOC100128494	-0.8343186446529344	0.40410144810649407	0.3935095932506637	0.0353732	0.355407	29.0	182.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
RAPGEF4	-0.8343019963856093	0.4041108271514272	0.39349951355357204	0.671698	0.449612	25.0	173.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MRPS18A	0.8342927653995268	0.4041160276186122	0.3934939246915132	0.420407	0.708292	11.0	73.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TMED7	0.834259029764118	0.4041350336281361	0.39347349983726554	0.0719114	0.53535	4.0	32.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
AMPD1	-0.8341961807197323	0.40417044300006555	0.3934354496315175	0.442145	0.68096	18.0	143.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SYCE1L	-0.8341328105777285	0.4042061478398792	0.3933970852971365	0.334906	0.829484	5.0	69.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
DEFB124	-0.8340502801172571	0.4042526510682396	0.3933471233311905	0.932195	0.206013	5.0	14.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
BEND3	0.8340254026888951	0.40426666931733746	0.3933320635841288	0.118434	0.702541	14.0	129.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ZNF17	0.8337747687382102	0.40440791594304715	0.39318035205052787	0.113085	0.685221	17.0	102.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OR10A6	-0.8337519664581672	0.4044207678024774	0.39316655063189526	0.750786	0.388963	8.0	79.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
LOC100287944	-0.8336546873861277	0.40447559914134723	0.39310767300821897	0.205597	0.93083	21.0	164.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
EMX1	0.8333734582522009	0.4046341389232645	0.39293747865733974	0.0726469	0.537581	6.0	67.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TRAPPC11	-0.8332301244408463	0.40471495605459007	0.39285074615955257	0.76318	0.138959	25.0	196.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TAS2R42	-0.8332047565880207	0.4047292604338365	0.39283539658302125	0.232578	0.9877	4.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
GSTO1	-0.833201513145109	0.40473108936239466	0.3928334340568004	NA	0.404732	NA	40.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PCK1	0.8329464198725083	0.4048749480933297	0.3926790946601413	0.458672	0.0549848	24.0	163.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PEAR1	0.8328927281345585	0.4049052312076171	0.39264661229079667	0.0418433	0.391341	30.0	217.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
EEF1B2	-0.8328879310588769	0.4049079369112353	0.39264371020869354	0.777575	0.370573	4.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
POLD1	-0.8328806845215673	0.40491202420980155	0.3926393262930124	0.172379	0.851877	39.0	303.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
LY75-CD302	0.8327742764338149	0.4049720449053058	0.3925749549640796	0.602719	0.511035	42.0	410.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MZT2B	-0.8326350119983533	0.4050506066344334	0.39249071305926125	0.178692	0.867158	8.0	64.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
RANBP10	0.8324707016788186	0.40514330894054984	0.3923913291971812	0.770963	0.375526	18.0	139.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OR52N1	-0.8324305076127366	0.40516598797754844	0.3923670190216386	0.853851	0.173374	4.0	66.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ASPSCR1	0.8323933088145057	0.405186977645409	0.3923445209317505	0.447081	0.0526879	42.0	232.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
MEDAG	0.8323544393655308	0.4052089106833726	0.39232101292165694	0.619949	0.0943166	11.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TEX26-AS1	0.8323544393655308	0.4052089106833726	0.39232101292165694	0.619949	0.0943166	11.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
A1BG-AS1	-0.832219760883448	0.405284911802253	0.3922395641413473	0.385645	0.757022	6.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TRPC6	0.8321760996697801	0.4053095523187126	0.3922131607033605	0.549869	0.0759265	16.0	146.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
DMRTC2	0.8321510603036444	0.40532368386702944	0.39219801882863486	0.937785	0.271862	8.0	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
TUT4	-0.8320552840180957	0.4053777401572848	0.39214010268858834	0.860991	0.316539	28.0	226.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
CHRNA1	-0.8320536072790069	0.4053786865499047	0.3921390887882873	0.726621	0.126929	13.0	97.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
REPS1	0.8318838521413735	0.40547450734174395	0.3920364451984129	0.739067	0.399018	15.0	117.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
NOX1	0.8316329578171479	0.4056161531248297	0.3918847581291302	NA	0.405618	NA	85.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
ELP6	0.8315040197337947	0.4056889583616171	0.3918068123298799	0.962373	0.221292	11.0	62.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
PGM5-AS1	-0.8314642796470644	0.40571139928258837	0.3917827897421221	NA	0.405711	NA	15.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
KIF13A	-0.8314343444176775	0.40572830396577675	0.3917646944712136	0.511513	0.603523	26.0	267.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
OR2D2	0.8313993631910394	0.40574805870040753	0.3917435493765737	0.496345	0.62023	12.0	55.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SAE1	0.8310480904388687	0.4059464626689072	0.39153123859177796	0.735136	0.130132	13.0	71.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
SMNDC1	0.8310452051640452	0.4059480925540323	0.3915294948921524	NA	0.405949	NA	20.0	CMCWald	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	INITIAL-DISCOVERY
