GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	7.03305924736227	2.0205351578887175e-12	11.694533588307587	0.0143439	6.49434e-14	8.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TREML1	4.252300914227647	2.115852895874729e-05	4.674514529798792	NA	2.11602e-05	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
XKR7	-3.8947858225955003	9.828553555353588e-05	4.007510391542242	0.000236693	0.0669764	13.0	104.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MRPL42	3.819807466278614	0.00013355588352816224	3.87433697527621	NA	0.00013356	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
STAP2	3.722191244180043	0.0001975013404763311	3.704429952394493	0.0796348	0.000446145	5.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MET	-3.626127443732415	0.0002877034037725673	3.5410550000113106	0.0153646	0.00684168	18.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SLC25A4	3.4810799398469503	0.0004993964208630959	3.30155457452968	NA	0.0004994	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SORCS3	-3.4772501116161183	0.0005065850179207817	3.295347658466803	0.00978415	0.0195842	24.0	188.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MON1B	-3.437642521310193	0.0005868018226598736	3.2315085458684685	0.00709782	0.0300571	16.0	111.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SNRNP35	3.4354680037700733	0.0005915313101291215	3.2280222629440334	0.0359247	0.00576761	7.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CDKN2C	3.4246700159925596	0.0006155465667109576	3.2107390866796677	NA	0.000615585	NA	26.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CFAP52	-3.3744743515754325	0.0007395680739095103	3.131021844976625	0.0133666	0.0215405	8.0	82.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ENDOU	-3.360562009687675	0.0007778406770711136	3.1091093492245574	0.0503348	0.00518271	11.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SERINC1	-3.3132849421514625	0.0009220698800887786	3.0352361642100107	0.0261287	0.0138393	6.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CGN	3.3057382431823688	0.0009472653521585187	3.023528347463683	0.0175547	0.0214398	30.0	226.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KIF2C	3.3050205571748594	0.0009496943397190088	3.0224161504305243	0.0140444	0.0265632	6.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RAB11FIP2	-3.2957090029622425	0.0009817364774622184	3.0080050720325744	0.00465395	0.0671348	8.0	86.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ZC3H4	3.225114817729807	0.0012592215598254998	2.8998978491264595	0.266455	0.000561125	22.0	342.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ABHD8	3.2231949674564917	0.0012676923617622416	2.8969861264221017	0.00211787	0.137518	8.0	57.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
INSM2	3.222815464564999	0.0012693730268632027	2.8964107343259298	0.202959	0.00102131	6.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PRB1	3.1975050981391795	0.0013862196097160604	2.858167961836321	NA	0.00138626	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LRRC9	3.192213951315616	0.001411867106827396	2.850206179691924	0.00141187	NA	29.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
DGKB	-3.1816390305684887	0.001464442152589618	2.8343277788525136	0.00697771	0.0716074	9.0	91.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ATP1A1-AS1	3.1746288051466673	0.0015002828776575232	2.823826847195569	NA	0.00150027	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
POU3F3	3.162542426415795	0.0015639794428879326	2.805768959651496	0.0342842	0.0184831	5.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TXLNG	-3.1560460144173463	0.0015992362901169625	2.7960873637006434	NA	0.00159925	NA	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SULT1A1	3.1355399442669705	0.0017153806612456156	2.7656394903535397	0.0478017	0.0140811	5.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SPATA17	-3.1206347049703296	0.0018046174042674864	2.7436148584828874	0.0530491	0.0131855	5.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PAX9	3.117035166378666	0.0018267977956619706	2.7383095211138766	0.0233135	0.0323634	7.0	91.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LIG3	3.1116433717687517	0.0018604910686698805	2.7303724104780813	0.0192493	0.0394111	14.0	146.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SULT1A2	3.102828756065164	0.0019168051820899323	2.71742202517245	0.188438	0.00212031	8.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
HMGCL	3.0901477676210347	0.002000569372172518	2.6988463843352943	0.203009	0.00195421	4.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
DYSF	3.0807083476971666	0.002065088190416089	2.685061396892214	0.0497279	0.0166439	61.0	434.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
WDR92	-3.06278961318517	0.0021928416952682215	2.658992719600648	0.0453871	0.0197858	6.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RAP1A	3.048278200049959	0.0023015674602244575	2.637976291170241	NA	0.00230159	NA	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
DPP4	-3.047799285547981	0.0023052384478238724	2.637284145667767	0.00741367	0.102557	15.0	115.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ADM	3.044838068957152	0.002328056190119725	2.633006541735021	NA	0.00232806	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TNFAIP1	3.0447630178926097	0.002328637176605369	2.632898173325845	0.0214974	0.0447693	7.0	67.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ADAM23	3.035288487815191	0.002403057094314746	2.619235910656242	0.116919	0.0064361	14.0	124.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
BCDIN3D	-3.0328584437724615	0.002422492072252958	2.615737635528973	0.458939	0.000387402	10.0	44.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SYT6	3.026193004650601	0.0024765416560948417	2.6061543626704293	0.00382765	0.165243	10.0	81.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RPL36A	3.0212100569729996	0.002517666338893587	2.599001826562962	NA	0.00251768	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CHRNB3	3.0169431177192907	0.0025533772091005324	2.5928850223560396	0.0538872	0.0193427	6.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ODF3L1	-3.0079501696147104	0.0026301626055556574	2.580017401125238	0.0735917	0.0137113	10.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ABCC1	-3.007197265589582	0.0026366860124350726	2.5789415847252815	0.0296836	0.03766	30.0	253.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ILF2	3.000286899617012	0.002697254166131875	2.5690781274263728	NA	0.00269728	NA	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
FANCI	2.9978085882063987	0.002719284046547296	2.5655454252168366	0.00780977	0.114254	26.0	236.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RASAL1	2.9915358953343207	0.002775779028503926	2.556615109730552	0.19106	0.00346429	19.0	147.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TMSB4X	2.9873835986782815	0.0028137642216954535	2.5507122969178564	NA	0.00281378	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TRMT12	2.9762054439921153	0.002918392841342776	2.5348562486508635	0.0627922	0.0188581	8.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RRNAD1	-2.9753670966347783	0.0029263812329297736	2.5336690970170483	0.00445343	0.172672	14.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
HSPB9	2.9720078614356313	0.0029585910837285814	2.5289150559114577	NA	0.00295863	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TDRD10	2.9704000873031133	0.002974121321334538	2.5266413195694595	NA	0.00297418	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
H2AC16	2.969309238007299	0.0029847006557920594	2.5250992189924664	NA	0.00298472	NA	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CHIA	2.9641182252773834	0.003035516404064689	2.517767415838133	0.062254	0.0199439	10.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KRTAP19-8	2.9511860333674096	0.0031655619256269725	2.4995491862666523	NA	0.00316555	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ACER2	2.948663336214332	0.0031915143952524943	2.4960031923544563	0.0601542	0.021999	5.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TDRD12	-2.9442085620238987	0.0032378172793044277	2.48974766355945	0.59122	0.000287108	15.0	176.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KRT25	2.941200387917122	0.003269429547727187	2.485528016723906	0.0126929	0.0954736	11.0	67.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LSR	2.9388746881866474	0.0032940622824843093	2.482268193665494	0.15175	0.00647286	21.0	130.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PROSER2-AS1	-2.930927368882768	0.00337951785459049	2.4711452547598745	0.116043	0.0100717	11.0	83.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PROSER2	-2.930927368882768	0.00337951785459049	2.4711452547598745	0.116043	0.0100717	11.0	83.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
NOP53	2.9252493115864135	0.003441803599455199	2.4632139155617496	0.00388429	0.211474	16.0	110.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
WNT10B	-2.9134711354770886	0.0035743487952729813	2.4468030700533157	0.0309199	0.0497429	13.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
C9orf43	2.911419392762224	0.003597907280615157	2.443950032773695	0.00262218	0.267649	5.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PTX4	2.9014456453432396	0.0037144521312432828	2.4301052341037774	0.169573	0.00633962	8.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SEMA4G	-2.8985188874100496	0.003749297258303622	2.4260501257232465	0.0183628	0.0817013	22.0	172.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
BTBD10	2.8772084694862183	0.004012104422876483	2.396627772139937	0.302526	0.00238191	7.0	85.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
FGF22	-2.860526163561576	0.0042293865335383115	2.373722621849662	0.0974386	0.0169407	12.0	72.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LOC100505549	2.8570097939766543	0.004276526422070589	2.3689088403836	0.260092	0.00356547	7.0	94.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CHAC2	-2.856202097140736	0.004287421344656787	2.367803834271591	0.123008	0.0125244	8.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
IRS1	2.8544279216480275	0.004311441391501345	2.365377513197943	0.0709538	0.0256807	25.0	249.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TMEM151A	-2.8495344662293776	0.00437832616646853	2.3586918884919132	0.00878681	0.158654	7.0	85.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KHDC1L	2.8466961168687326	0.004417550944069321	2.354818433422643	NA	0.00441738	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LURAP1L	2.841473750726623	0.0044905548546779915	2.347699994088636	9.39325e-05	0.910262	8.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TXNDC12	-2.835518484440336	0.004575136743881893	2.3395959210017216	0.03796	0.0530233	8.0	84.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LOC100128006	2.832164014734364	0.004623412660031696	2.335037342128321	NA	0.00462334	NA	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
RNF157-AS1	-2.831820881458059	0.004628376784797283	2.334571293433002	NA	0.00462845	NA	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
UBXN2A	2.8224707604560813	0.004765516734720863	2.321890001033934	NA	0.00476556	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
POTEC	2.8221751780283917	0.004769911450862601	2.3214896831734504	0.167915	0.00899554	5.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
AQP8	-2.8173868659189214	0.004841616848984212	2.3150095822953456	0.0397662	0.0538274	4.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SCG3	2.807131845874485	0.004998477871015716	2.3011622262359253	0.343931	0.00249909	10.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
DCAF15	2.8067068181928376	0.005005077179912567	2.300589221171335	0.134899	0.0133525	7.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PRIM1	2.8066137974419885	0.005006522542482836	2.300463824029942	0.0317318	0.0685492	5.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
EMP1	2.806377418024827	0.0050101971196854795	2.3001451870454113	NA	0.00501015	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ZNF567	2.8046207224430755	0.005037581884421331	2.2977778814635763	NA	0.00503757	NA	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ETNK2	-2.798702885630279	0.0051308324820681945	2.289812164510673	0.141217	0.0128938	9.0	59.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CD300C	-2.7966227961261483	0.005163978327920138	2.2870155890400956	NA	0.00516399	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
B4GALNT3	-2.796048955949466	0.005173156357095707	2.286244394972387	0.0312921	0.0717222	26.0	161.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
FITM2	-2.7844261004691995	0.005362253874514852	2.2706526283071065	0.0556119	0.0429998	4.0	46.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SOHLH1	2.782904892604266	0.005387459632150481	2.268615970956497	NA	0.0053875	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
VIT	2.778861688223693	0.005454974653817758	2.2632072629918003	0.0214663	0.103056	15.0	145.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
B9D2	-2.778264578453113	0.005465009896555098	2.262409047252178	0.0471607	0.051872	7.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
EPM2AIP1	2.777534618543291	0.005477300503669236	2.261433431518679	NA	0.00547736	NA	41.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
PANK2	2.7616178723211076	0.00575157511216203	2.240213204207072	0.27213	0.00499509	12.0	102.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
IRX6	2.7606940784316296	0.005767867641927033	2.238984714141654	0.403608	0.00214772	9.0	102.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
POLR2B	-2.7538117405235476	0.0058905641092260345	2.229843113057892	NA	0.00589065	NA	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
NAA50	2.7502017385757984	0.005955858443008088	2.2250556329734286	NA	0.00595591	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MAGED2	-2.7430952186684077	0.006086303409320618	2.2156464013519517	NA	0.00608635	NA	37.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
MRRF	2.7413815830950075	0.0061181409519858385	2.2133805217997686	NA	0.00611828	NA	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
OR8H2	2.739299768388388	0.006157020624661231	2.210629391615346	NA	0.0061571	NA	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
C1orf174	-2.7376682445228497	0.006187646087605335	2.2084745344354397	NA	0.00618773	NA	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
CBLB	-2.7340980211086534	0.006255142016757287	2.2037628256358106	0.00412677	0.318129	11.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ITPK1	-2.7338907991242927	0.006259079873291997	2.203489506298017	0.069031	0.0405507	12.0	94.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SPART	-2.728964585679131	0.006353352650839326	2.196997037933593	0.448259	0.00192856	7.0	96.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TMEM26	2.7232023543190045	0.006465244421426013	2.189415051778172	NA	0.00646516	NA	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
GPBP1	-2.713426341997377	0.006659137057538526	2.1765820464199455	0.0129118	0.17664	9.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
NR1I2	2.7103763395855016	0.006720690410689732	2.172586109959413	0.0780211	0.0383807	14.0	80.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TRAPPC6B	2.7007188685323396	0.006918979573902775	2.1599579515116103	0.0970293	0.0307752	4.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
FAM214B	-2.696997072690029	0.006996788541199888	2.15510125125261	0.0409126	0.0767754	18.0	113.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TPRKB	2.694525875661345	0.007048885325149014	2.1518795546981346	NA	0.00704882	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ELMOD3	2.694260936165577	0.0070544912958973565	2.1515342980471415	0.21156	0.0104382	6.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
QPCT	-2.6928828348314355	0.007083715766047098	2.1497388731897296	0.0581055	0.0556963	11.0	84.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LOC101928123	2.6921441349348334	0.007099425587717716	2.148776788488853	NA	0.00709946	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TWF2	2.6904228060295226	0.007136154268762682	2.146535769990092	0.147492	0.018454	10.0	74.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ANKRD29	-2.6876160223716568	0.007196409686463988	2.142884120548003	0.0494504	0.0663308	10.0	62.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
BCDIN3D-AS1	-2.6849639169832655	0.007253763690475422	2.139436596755889	0.394573	0.00322159	8.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TATDN2	-2.6842929742663975	0.007268338251039257	2.1385648698695627	0.00110337	0.593746	6.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KCNK6	2.672261550193015	0.007534189918510244	2.1229634364925287	0.00182732	0.507833	7.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
C1QL1	2.6713920362237573	0.007553736766275463	2.1218381536024746	NA	0.00755361	NA	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TMC4	-2.6619947628267373	0.007767908706666869	2.1096958871710862	0.0153069	0.180374	6.0	78.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
KIAA0930	2.6611265272986775	0.007787968537076044	2.1085758116720186	0.207442	0.0123227	8.0	87.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
TMEM209	2.659566770949696	0.007824121974003742	2.1065643877419467	0.022185	0.140479	12.0	97.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LOC101927188	2.658470941709013	0.007849611942054966	2.105151812756649	NA	0.00784948	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
SAMSN1-AS1	2.6564075517574284	0.007897810233080513	2.1024933056103756	NA	0.00789793	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
ABCA9-AS1	2.652594662177106	0.007987572693027606	2.097585176403233	NA	0.00798748	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
LOC645177	-2.651530876085522	0.008012778642934924	2.096216854698096	NA	0.00801275	NA	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
AR	2.6497906048112196	0.008054167202851327	2.0939793587710573	NA	0.00805435	NA	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
HSPA9	-2.645209372215064	0.00816403844721945	2.088094958711487	0.0299531	0.116374	15.0	103.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	INITIAL-DISCOVERY
