GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CAPN7	2.3497842914323983	0.018784293399759393	1.7262051369517852	NA	0.0187841	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TDRD12	-2.330470139771283	0.019781316440303877	1.7037448096177412	NA	0.0197814	NA	46.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ECD	2.3144544674023515	0.020642806118508484	1.6852312663981135	NA	0.020643	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PLPP1	2.3038322673478415	0.02123206104539957	1.673007845815262	NA	0.0212319	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
VWA3B	2.2986812227424	0.021523047553548325	1.6670962347722853	NA	0.0215232	NA	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SLC49A3	-2.2985028859603394	0.0215331838200328	1.66689175219022	NA	0.0215333	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NSUN5	2.298291796617929	0.02154518704011156	1.6666497313209951	NA	0.021545	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
H2AC16	2.296482455533255	0.02164831117376966	1.6645759781337486	NA	0.0216487	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ZNF644	2.295107218885754	0.021726980483903084	1.6630006257410508	NA	0.0217276	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TRPM2-AS	2.290809043008799	0.021974460398757948	1.6580817805872556	NA	0.0219746	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
VTI1B	2.286093588950732	0.02224878397675833	1.6526937207107186	NA	0.0222484	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SELENOO	-2.2740117152863606	0.022965282151427315	1.6389282144718273	NA	0.0229653	NA	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
HNRNPCL2	2.2631440045393165	0.023626813686298327	1.6265948434020632	NA	0.0236272	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CYB5R1	2.261025049998305	0.023757705917012546	1.6241954978526065	NA	0.0237575	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ANXA8	2.260215559474819	0.02380787564140014	1.6232793546319786	NA	0.0238081	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MNAT1	2.2583243620263533	0.023925444519599336	1.6211399845598677	NA	0.0239252	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PDYN-AS1	2.2519075436037816	0.024328115328754677	1.613891534062418	NA	0.024328	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PDYN	2.2519075436037816	0.024328115328754677	1.613891534062418	NA	0.024328	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
KNDC1	2.250074422436786	0.02444422142114883	1.6118237909991926	NA	0.0244442	NA	31.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ARPC4-TTLL3	-2.2494251058184345	0.024485462803223442	1.6110916829062638	NA	0.0244857	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SHC2	2.2488650083002164	0.024521085851960774	1.6104603021359536	NA	0.0245211	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
FAM162A	2.233334723449105	0.025526879315277647	1.5930022748547552	NA	0.0255273	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
OTUB2	2.2315650041599158	0.025643726759604066	1.591018859281224	NA	0.0256434	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NOC4L	2.227872463412712	0.025889020918106256	1.5868843735861424	NA	0.0258891	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MICU2	-2.227169652265543	0.02593593753486551	1.586098048466253	NA	0.0259355	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
HIP1	2.2174192484230764	0.026594455577163202	1.5752088958210826	NA	0.0265946	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SLC2A2	2.2172817520460746	0.026603844068353283	1.5750556063367662	NA	0.0266035	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TCN2	-2.1998876817908943	0.02781486489709207	1.5557230451817152	NA	0.0278155	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TRAPPC3L	2.1959113389655562	0.028098289979865253	1.5513201098068903	NA	0.0280984	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
DPPA2	2.187561050926714	0.028701591579560023	1.5420940198146056	NA	0.0287014	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MOGAT1	2.1869481908506017	0.02874630635381829	1.5414179503903047	NA	0.0287464	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LTK	2.182876005776769	0.029044942468278545	1.5369294794299253	NA	0.0290447	NA	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
XKR3	2.1750049061891006	0.029629748730741055	1.528272031453305	NA	0.0296296	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NOL8	2.1739218808225207	0.02971100248073825	1.5270826943926403	NA	0.0297112	NA	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
WIPI2	2.1717921418480377	0.029871344677119962	1.524745226920187	NA	0.0298711	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
RNF157	-2.1694707793961063	0.03004696046192685	1.5221994544891466	NA	0.0300473	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SCPEP1	2.169414992836471	0.03005119172439095	1.5221383007306422	0.0314481	0.359322	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TREML2	2.166078856936155	0.030305161558793196	1.518483396395586	NA	0.0303056	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SEL1L	2.166016710653589	0.030309910008320125	1.5184153530730906	NA	0.0303101	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LNPK	2.1642774151120596	0.030443064981169683	1.5165116253114626	NA	0.0304437	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
KLRG2	-2.163465815302804	0.030505370246490082	1.515623699567454	NA	0.0305062	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
UTS2B	2.163343216886597	0.030514791453419957	1.5154895937866417	NA	0.0305156	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
GOLGA6C	2.1605151193694465	0.030732814443620027	1.5123976661879939	NA	0.0307328	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ALKBH6	2.159209920343869	0.030833884779903044	1.5109717548002828	NA	0.0308332	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
UBA6	2.1583749712490397	0.0308986900611254	1.5100599319435744	NA	0.0308987	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CEMIP	2.157702855004814	0.03095094184591681	1.5093261307388282	NA	0.030951	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
COL8A1	2.152784291788254	0.031335635236525335	1.5039614968497188	NA	0.0313357	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CD300C	-2.147136406312872	0.03178242368480271	1.497812987153812	NA	0.0317824	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LOC105371046	2.1389209538368745	0.032442070720021296	1.488891433327165	NA	0.0324421	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
GPRC5C	-2.1376466963749094	0.032545428745431954	1.4875100027962802	NA	0.0325456	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
STAB2	2.1352948516828296	0.032736933197983195	1.484962007806702	0.0327374	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
KCNA3	2.1295246020102043	0.03321088165543423	1.4787195949524263	NA	0.0332104	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MINK1	2.128467026526389	0.033298381018253054	1.477576881566701	NA	0.0332982	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
COPG2	2.124635361865939	0.033617050811631397	1.4734403894216894	NA	0.0336166	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CACNA1A	2.11466016304996	0.034458921969560685	1.4626983133649047	NA	0.0344585	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ENTPD1-AS1	2.110601413639328	0.034806586067821735	1.4583385715050152	NA	0.0348063	NA	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SLC16A12	2.101703951463742	0.035579217231696256	1.4488036109371554	NA	0.0355795	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PLCH1	2.098037074076476	0.03590187047713028	1.4448829242145902	NA	0.0359019	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ST14	2.095458332922734	0.03613026871354688	1.442128808418785	NA	0.0361305	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TBXAS1	-2.092963488980996	0.03635241393383903	1.4394667450982643	NA	0.0363517	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PASD1	2.0891216691865475	0.03669677221339457	1.4353721338830638	NA	0.0366971	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SSR3	2.081814499797489	0.037359416805353894	1.42759991189038	NA	0.0373592	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
AMY1B	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
AMY1C	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
AMY1A	2.0788880700962244	0.03762763948439636	1.4244930256625	NA	0.0376275	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
AAGAB	-2.075539471092383	0.037936564630287356	1.4209419994795187	NA	0.0379363	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
BPIFB3	2.0672675319802196	0.03870895187159519	1.412188587982135	NA	0.0387086	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
KRT24	-2.0609777097968505	0.03930516667151025	1.4055503577812516	NA	0.039305	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CRYZ	2.0605388872101362	0.03934705224635545	1.405087798021425	NA	0.0393472	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TADA1	2.0559841243993517	0.03978404646610438	1.400291046537722	NA	0.0397844	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SLAMF9	2.05066439489635	0.04029964061237418	1.3946988268305707	NA	0.0402991	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
DNAH5	-2.049182249014433	0.04044429716993237	1.3931427072342781	NA	0.0404441	NA	73.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CARD6	2.0489531458675962	0.04046669673999434	1.392902245228972	NA	0.0404669	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PBX3	2.043270145184809	0.04102570327518024	1.3869439654019344	NA	0.0410257	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CCDC74B	2.0407075566823196	0.0412799038045863	1.3842613234250802	NA	0.0412797	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
BAIAP2L2	-2.0398964017943126	0.04136064522201031	1.3834126949099312	NA	0.0413608	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MUC16	-2.0380055147058824	0.04154938136476154	1.3814354381102072	NA	0.0415497	NA	43.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CMTM2	2.0341284779921422	0.04193864335664023	1.3773856223269096	NA	0.0419382	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NPHP3	2.0335787362707904	0.04199408755109756	1.3768118506659999	NA	0.0419941	NA	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ST6GALNAC2	-2.0278563441426036	0.042574911819237435	1.3708462428711337	NA	0.0425752	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
APP	2.0210162632294706	0.0432780815872963	1.3637319986990113	NA	0.0432787	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TCHP	2.017633188402129	0.04362947774030133	1.360219985634834	0.0436294	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ART5	-2.015701346105564	0.043831214781934615	1.3582164927094902	NA	0.0438318	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NIT2	2.01395153880532	0.04401462168303132	1.356403026664184	NA	0.0440145	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MIGA1	2.0049222451342663	0.04497136015829657	1.3470639770015571	NA	0.0449717	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TMEM268	2.0042106308176737	0.045047502269872475	1.3463292841629197	NA	0.0450477	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CST3	2.002947739607152	0.045182898166550065	1.3450259155720872	NA	0.0451825	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
FSCN3	-2.00270230294436	0.04520925146757516	1.3447726835472769	NA	0.0452094	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
OR4D2	2.002299314486293	0.04525254970139407	1.3443569459604352	NA	0.0452529	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
DARS2	-2.0015379348048175	0.04533444993048035	1.3435716494522225	NA	0.0453341	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TRPA1	-1.997728250145463	0.045746129748520006	1.3396456425802818	NA	0.0457458	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LIG1	1.992928248254277	0.04626930457753188	1.3347070278484958	NA	0.0462691	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
UGGT2	1.9886538408406471	0.046739424194606236	1.330316642192947	NA	0.0467398	NA	51.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ADAP2	1.988318250971061	0.0467765035394566	1.3299722440546795	NA	0.0467765	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SFRP4	1.9859618986795082	0.04703755473880445	1.3275552632721985	NA	0.047038	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
SOAT2	1.9826635453244896	0.04740502416793641	1.3241756276765453	NA	0.047405	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
EQTN	1.9815731532948733	0.04752703438502708	1.323059284177794	NA	0.0475271	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LANCL1-AS1	1.9798780055149532	0.047717238405631565	1.3213246986961704	NA	0.047717	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LANCL1	1.9798780055149532	0.047717238405631565	1.3213246986961704	NA	0.047717	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
MSH3	-1.9766969977990765	0.04807589037497263	1.3180726637955318	NA	0.0480757	NA	29.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
CRLF3	1.9756205045878779	0.04819777453590202	1.3169730142319103	NA	0.048198	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
LAMA5	1.9755107190987997	0.04821021939069749	1.3168608921645246	NA	0.0482093	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
AGPAT2	1.9748086198194157	0.0482898704761998	1.3161439594691327	NA	0.0482908	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
GZF1	1.974137354224967	0.048366126910107214	1.315458688896744	NA	0.048367	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
TESK1	1.973615472984794	0.04842548299758242	1.3149260389178092	NA	0.0484253	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
PTPN13	-1.9683843221338722	0.04902383440513077	1.3095927233600795	NA	0.0490241	NA	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
NLRP7	1.9676753419778654	0.049105404730409724	1.308870705119089	NA	0.0491049	NA	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
ITM2B	1.9631217335134183	0.04963203076316493	1.3042379546799032	NA	0.0496317	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	4	INITIAL-DISCOVERY
