GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
DCP1B	11.95928236291949	0.0025297338448016004	2.5969251688694084	NA	0.0025297338448016	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CRLF3	23.659903024422672	0.0026126948312291862	2.5829113139056625	NA	0.575140331664901	0.0371215	0.000426115	0.800555	NA	3.0	3.0	3.0	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
WDR33	20.135009307989137	0.0026202267670898073	2.581661121110014	NA	0.156817150214077	0.299038	NA	0.000904937	NA	6.0	3.0	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PRMT2	11.870368682065084	0.002644735176389301	2.5776178083890207	NA	0.0026447351763893	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ELAVL3	11.809003675938559	0.00272714	2.5642925666176666	NA	NA	0.00272714	NA	NA	NA	NA	2.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRAF2	11.774064924617468	0.0027752000000000015	2.5567057131659965	NA	NA	NA	NA	0.0027752	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RSPRY1	11.744087484433964	0.00281711	2.550196194739356	NA	NA	NA	NA	0.00281711	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CYP26A1	11.74384086041478	0.0028174574049145014	2.5501426410140375	NA	0.0028174574049145	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPATA22	11.742349862136795	0.0028195586001062995	2.54981887485171	NA	0.0028195586001063	NA	NA	NA	NA	3.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RAB27B	11.667575041454063	0.002926970000000002	2.533581728847802	NA	NA	NA	NA	0.00292697	NA	NA	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF567	11.665580062994264	0.0029298910776808006	2.5331485247794987	NA	0.0029298910776808	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANXA8	19.8432854100616	0.002952955998133376	2.529743024389559	NA	NA	0.565421	0.00016042	0.541321	NA	NA	2.0	2.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIN	11.61393998608363	0.0030065260798255006	2.521935024555825	NA	0.0030065260798255	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DNAJC6	15.988204919318212	0.003035031792084182	2.517836755312146	NA	0.0008075094107691	NA	NA	0.417886	NA	2.0	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM252	15.983092618357075	0.00304193494115221	2.516850078580436	NA	0.39288274504175	NA	NA	0.000861098	NA	3.0	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZBTB38	11.580655556913268	0.0030569799999999973	2.5147074025948313	NA	NA	NA	NA	0.00305698	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACSBG2	11.580024045999751	0.0030579454105249997	2.51457027174233	NA	0.003057945410525	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PHF19	15.94711377151422	0.0030909562900068637	2.5099071363611674	NA	0.0005478809051567	NA	NA	0.628698	NA	2.0	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF644	15.943629144260381	0.0030957452102223287	2.509234790349592	NA	NA	NA	0.0022076	0.156302	NA	NA	NA	2.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LPIN1	23.19891917970134	0.0031180275963032097	2.5061200453790025	NA	0.402629565521634	0.587785	0.00847065	0.00457486	NA	7.0	2.0	4.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SP110	11.450821757133987	0.0032620127094824	2.486514351190494	NA	0.0032620127094824	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ING1	19.582280062140157	0.0032853386513882307	2.4834198568960573	NA	0.0456285473708788	0.40809	NA	0.00300448	NA	7.0	4.0	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
