GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SLC50A1	10.254423142141809	0.005933081405084294	2.226719692866596	NA	0.0059330814050843	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IPO4	14.449333187369055	0.00599080890394755	2.2225145334032463	NA	0.0024810627021403	0.293582	NA	8.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MEI1	14.431818615397715	0.006037067648200642	2.2191739576440184	0.755904	0.0009720839268785	NA	2.0	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FMR1	10.210906490130146	0.0060635900000000015	2.2172701719468115	NA	NA	0.00606359	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MCMDC2	10.210380229761421	0.006065185723486899	2.217155895959721	NA	0.0060651857234869	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ORC4	14.358938533692148	0.006233346072096231	2.20527876063737	NA	0.481033297870494	0.00158424	NA	8.0	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CYP2C18	10.150750405284155	0.006248741455430202	2.2042074440960526	NA	0.0062487414554302	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR4C6	10.102879394529884	0.006400112585640303	2.1938123861891974	NA	0.0064001125856403	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
POP1	14.253004950986595	0.006529846490524995	2.185097028388258	0.0539275	0.0149000941330265	NA	2.0	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR10D3	10.023844825313189	0.006658091396143202	2.1766502475439915	NA	0.0066580913961432	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RLN3	10.006893115484306	0.006714764248981501	2.1729692305252373	NA	0.0067147642489815	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NR2C2	10.004510121254997	0.0067227696394624985	2.172451769903139	NA	0.0067227696394625	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HPS6	14.134682616866897	0.0068773812335222355	2.162576900766893	NA	0.344587877097769	0.00247396	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NEU1	9.948238126745666	0.0069146075882908975	2.1602324615525927	NA	0.0069146075882909	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RASGRP3	9.918394412811528	0.007018560026568402	2.153751981412045	NA	0.0070185600265684	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HIST3H2A	9.917327913226538	0.007022303670306098	2.1535203939696883	NA	0.0070223036703061	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DNM1	9.902820961530256	0.0070734249597597006	2.1503702494342223	NA	0.0070734249597597	NA	NA	2.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR5AP2	14.023362537018409	0.007220864233857197	2.1414108205005227	NA	1.0	0.000901292	NA	2.0	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PHACTR2	9.839228252375671	0.007301947933719004	2.136561268096665	NA	0.007301947933719	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FOXD4L5	9.833831156276666	0.007321679201987001	2.135389303569615	NA	0.007321679201987	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SERPINA4	9.826492844050449	0.0073485929311318055	2.1337958093164504	NA	0.0073485929311318	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AC009950.1	9.816606855725313	0.0073850069059836045	2.1316490942275674	NA	0.0073850069059836	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
