GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	9.398084580541672	5.556535143799108e-21	20.25519593449543	1.21058e-05	1.23743257136136e-07	0.000312011	0.209347	8.54366e-11	17.0	18.0	32.0	24.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP3
