GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZFYVE19	0.9400055246745688	0.34721472684373167	0.4594018628407922	NA	0.417032559667403	0.453745	0.18204	0.543251	NA	9.0	3.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HFM1	0.9399500266960397	0.34724319471521903	0.4593662568260241	NA	0.571525425971777	0.62805	0.755633	0.604178	NA	22.0	10.0	8.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NSUN7	0.9399224961390498	0.34725731715647556	0.4593485943529093	NA	0.347257317156476	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PGK2	0.9399091979068792	0.3472641389256945	0.45934006284764695	NA	0.347264138925695	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IL18BP	0.9398069552376691	0.3473165905415989	0.459274470911588	NA	0.817599829942494	0.771966	0.280678	0.779187	NA	2.0	5.0	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CASP5	-0.9397834221568393	0.34732866398493756	0.45925937419916996	0.918313	0.152254310277363	NA	NA	NA	2.0	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
INTS2	0.9397403347910069	0.34735077027687866	0.4592317337073544	NA	0.347350770276879	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ADH5	0.9396759129541757	0.3473838240467392	0.4591904083725153	NA	0.347383824046739	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SH3BP5	-0.9395906570216689	0.3474275705198725	0.4591357205764941	NA	0.347427570519873	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FCN3	-0.9391024369107652	0.3476781532258546	0.4588225978745366	NA	0.347678153225853	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TBC1D20	0.9389187840744964	0.34777244419331554	0.4587048323646226	NA	0.530201232271619	NA	NA	0.483844	NA	2.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANXA13	0.9388454105899058	0.34781012012508505	0.4586577856152548	NA	0.0605027582926011	0.922613	NA	0.877735	NA	4.0	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GCNT7	0.9384083830648353	0.3480345794702553	0.45837760396421456	NA	0.127371927157728	0.883435	0.60271	0.982749	NA	2.0	5.0	4.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ADGRL1	0.9381634006877442	0.3481604438174376	0.4582205727007992	NA	0.348160443817436	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PDXDC1	0.9381214073813864	0.3481820215804746	0.4581936574862677	NA	0.589135820506616	0.895285	0.449731	0.653668	NA	2.0	6.0	3.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
EEF1E1	-0.9379752074416566	0.3482571513192044	0.45809995675157783	NA	0.348257151319204	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
EEF1E1-BLOC1S5	-0.9379752074416566	0.3482571513192044	0.45809995675157783	NA	0.348257151319204	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TRMT61A	-0.937961233711003	0.348264332728475	0.458091001259206	NA	0.348264332728476	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ADAMTS16	-0.9375847168971362	0.3484578684832551	0.4578497242843438	NA	0.348457868483257	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MYL6	0.9375480724075101	0.3484767079947737	0.45782624461732074	NA	0.232118670836566	0.580388	NA	0.901429	NA	5.0	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF571	-0.9371317496506275	0.3486907915554813	0.45755952159290014	NA	0.348690791555481	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZBTB42	-0.9370512305404088	0.3487322061344228	0.45750794278581935	NA	0.348732206134421	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
G6PC2	-0.9369147888737641	0.3488023913187803	0.45742054629396933	NA	0.348802391318781	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FABP5	-0.9368279249809212	0.3488470785194059	0.4573649097443582	NA	0.348847078519406	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ADAM30	-0.936631092508339	0.3489483526024417	0.45723884765289285	NA	0.348948352602442	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LZTS2	0.9366047440633261	0.348961910799934	0.4572219737060118	NA	0.566962087197526	NA	NA	0.452035	NA	6.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ENTHD1	-0.9360634787093953	0.3492405053524894	0.45687539202572747	NA	0.349240505352488	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
WDR64	-0.9360362675717626	0.34925451491770676	0.45685797092266445	0.704132	0.345166191879961	NA	NA	NA	5.0	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TEPP	-0.9358832449000409	0.34933330478541325	0.4567600075629985	NA	0.349333304785412	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CMTM1	0.93579283708147	0.3493798601844269	0.4567021333051827	NA	0.495570808797639	0.820668	0.458815	0.112836	NA	5.0	5.0	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MB21D1	-0.9357612349246492	0.3493961346066875	0.45668190395604114	NA	0.349396134606688	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR10D3	0.9355581788910845	0.34950071552105333	0.45655193080091194	NA	0.349500715521054	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TAT	0.9349920332578042	0.349792405123449	0.4561896243850296	NA	NA	0.240183	NA	0.882541	NA	NA	2.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ETHE1	-0.9348575549663481	0.3498617137407428	0.4561035808691667	NA	0.349861713740741	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CLEC19A	0.9348217856394966	0.34988015032152653	0.4560806955575608	NA	0.349880150321525	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
QTRT2	-0.9346410651050518	0.3499733085154365	0.45596507681112963	NA	0.349973308515436	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPG7	-0.9345751382058795	0.35000729656690277	0.45592290186197565	0.979154	0.177716774091245	NA	NA	NA	3.0	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LRWD1	0.9343381744952562	0.3501294784812604	0.45577132310301416	0.426975	0.598209507010821	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RSC1A1	-0.9338208612364637	0.3503963066745682	0.45544048012755345	NA	0.35039630667457	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GFAP	-0.9333582693790851	0.35063501897328675	0.45514471178080507	NA	0.613869514347487	0.893668	0.904166	0.267821	NA	4.0	4.0	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HK2	0.9333134418736727	0.3506581568890914	0.45511605423926266	NA	0.350658156889091	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PUS7L	0.9330968238726289	0.35076997887278694	0.45497758340123984	NA	0.350769978872787	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NDUFB10	-0.9330751978525164	0.35078114384191306	0.45496376007653694	NA	0.350781143841911	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FKBP1A-SDCBP2	0.9330200517102304	0.35080961542502476	0.45492851146107294	NA	NA	0.657824	NA	0.380719	NA	NA	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CHST9	-0.9328547092371772	0.3508949894149136	0.45482283322372347	NA	0.350894989414916	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPDYE1	-0.9328457849153959	0.35089959783087854	0.45481712953304165	NA	0.350899597830879	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LIPI	-0.9327357402270976	0.35095642678119054	0.45474680029535947	NA	0.35095642678119	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF541	0.9324826352948803	0.3510871566145719	0.4545850574997362	NA	0.823898416926036	0.0901717	NA	0.762718	NA	4.0	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LACTB2	0.932448598930206	0.35110473890352867	0.45456330876944334	NA	0.351104738903528	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF280D	-0.9323696300112305	0.3511455343150882	0.4545128503422333	NA	0.440567957576256	0.919799	NA	0.344985	NA	2.0	3.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF493	0.9321747369832425	0.35124622907570113	0.4543883295791218	NA	0.149896949943821	NA	NA	0.903215	NA	16.0	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C6orf120	0.9320849655775922	0.35129261713667326	0.4543309773656626	NA	NA	NA	NA	0.351293	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PABPN1L	0.9320742707863385	0.3512981437724084	0.454324144974641	NA	0.790660766564203	0.750857	0.0272262	0.811224	NA	5.0	7.0	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HDAC11	0.9315512496597982	0.35156848717003697	0.4539900598255383	NA	0.989599544011736	0.240325	NA	0.669898	NA	5.0	2.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TRIM17	-0.9315220952636912	0.3515835606072919	0.4539714399249213	NA	0.351583560607292	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FAM129A	0.9315083367761993	0.3515906741774827	0.45396265295825566	NA	0.351590674177482	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ALOX15	0.9314393197841957	0.35162635950591914	0.453918575694777	NA	0.351626359505919	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PNPLA6	0.9312814538226527	0.35170799293845245	0.45381776176659616	NA	0.366594279888337	0.577315	0.303889	0.624929	NA	9.0	7.0	2.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CFAP99	0.9312250421525611	0.35173716666110655	0.4537817390956044	0.319429	0.747968553591632	NA	NA	NA	3.0	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IVD	0.9311868724737205	0.3517569072690818	0.45375736579259296	NA	0.351756907269082	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DNAJC1	-0.9311282076422003	0.3517872489352847	0.4537199062583317	NA	0.351787248935285	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CDON	0.9310967937272602	0.351803497008796	0.4536998478686799	NA	0.351803497008796	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
XXbac-BPG32J3.20	0.9310942226377313	0.35180482686254755	0.453698206193542	NA	0.351804826862547	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CALCR	0.9310648520654018	0.35182001853369427	0.4536794528507796	NA	0.351820018533694	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DDR1	-0.9308341483062635	0.3519393624789672	0.453532157002864	NA	0.351939362478968	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CYP4F12	-0.9307494249594145	0.3519831966282514	0.4534780688679367	0.799583	0.0635435468193538	0.570446	0.824744	0.893568	2.0	12.0	3.0	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LIPA	-0.9307031852242232	0.35200712159188596	0.4534485500537675	NA	0.601877658155393	0.897959	NA	0.336008	NA	3.0	5.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HLA-DOB	0.9305055099188021	0.35210941264730233	0.45332236514241353	NA	NA	NA	0.156539	0.919655	NA	NA	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NPIPB4	-0.9303322352365286	0.3521990925866202	0.4532117672930216	NA	NA	0.508295	0.911602	0.401544	NA	NA	2.0	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
APBA1	0.9302632417832808	0.352234804820858	0.4531677329944557	NA	0.352234804820857	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SYTL2	-0.9298899868983094	0.3524280479082037	0.4529295356543263	NA	0.260872319568579	0.394622	0.56464	0.119498	NA	23.0	13.0	3.0	37.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF716	-0.9297357316008492	0.35250792919968155	0.4528311096826886	NA	0.352507929199681	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CPA6	-0.9295914534161155	0.3525826542008663	0.45273905723847707	NA	0.352582654200866	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FAM175A	0.9295534617577715	0.352602332624505	0.45271481897203425	NA	0.352602332624505	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LGALS13	-0.9294234044119551	0.3526697032937298	0.45263184755537417	NA	0.35266970329373	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DDHD1	0.9294027323799668	0.3526804123096552	0.452618660156888	NA	0.352680412309657	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KRT23	0.92923091351309	0.3527694299530826	0.4525090566975868	NA	0.760332689542086	NA	0.663081	0.384973	NA	2.0	NA	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GRPEL2-AS1	-0.9289386751685329	0.35292086837512116	0.4523226608460217	NA	NA	NA	NA	0.352919	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
COL7A1	-0.9282758487175257	0.3532644985871327	0.451900004915575	NA	0.353264498587133	NA	NA	NA	NA	26.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FUBP3	0.9282368940515344	0.3532847004992937	0.45187516990340837	NA	NA	0.902097	NA	0.151075	NA	NA	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C19orf44	0.9281888789069548	0.3533096021859716	0.45184455922602906	0.416439	0.617044506195926	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR2Z1	-0.9281429126681369	0.3533334423058485	0.4518152555129449	NA	0.35333344230585	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
AFF1	0.92783598421396	0.35349265501645966	0.4516196056830966	NA	0.679069692505467	NA	0.264213	0.938754	NA	4.0	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANKRD20A4	0.9278309234698111	0.3534952805515672	0.4516163800116194	NA	0.353495280551567	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZPBP	0.9277669012177682	0.353528496626636	0.45157557358165445	NA	NA	0.173061	NA	0.959827	NA	NA	2.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DSP	-0.9275617838222261	0.35363492908150185	0.45144484558721276	NA	0.808622942036566	NA	0.895715	0.217462	NA	8.0	NA	5.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GBP6	0.9273562061661147	0.35374162067881065	0.45131383877805653	NA	0.266737043411198	0.13472	NA	0.31725	NA	7.0	3.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CLEC4C	0.9272773816188465	0.3537825347847102	0.4512636107531707	NA	0.35378253478471	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NUTM2G	0.9269810567317922	0.3539363698149658	0.451074807810699	NA	0.353936369814966	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MCC	0.9269098739821954	0.3539733301461584	0.4510294583320812	NA	0.187095429319111	0.490576	NA	0.686832	NA	11.0	2.0	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
YARS2	0.9267854446980411	0.3540379436166907	0.45095019045930407	NA	0.354037943616691	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RBAK-RBAKDN	-0.9265867864986829	0.3541411180234231	0.45082364597850355	NA	0.379206260562849	0.917692	0.904337	0.453084	NA	2.0	2.0	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
EML2	-0.9264812155627035	0.3541959546931449	0.4507564032376361	0.303825	0.777961461909055	NA	NA	NA	3.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GIMAP6	0.9262319524182934	0.3543254506332276	0.4505976518649599	NA	0.354325450633227	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF445	0.9260521116097548	0.3544188991982302	0.4504831276465524	NA	0.354418899198228	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF682	-0.9259209921997471	0.35448704104639284	0.4503996366583837	NA	0.308155621295253	0.732713	0.919994	0.282901	NA	4.0	2.0	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LOC654780	0.9258865017804657	0.3545049668524983	0.4503776756811365	NA	NA	0.0155273	0.903624	0.487016	NA	NA	3.0	2.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FBXO46	-0.9258204908491686	0.35453927650240646	0.45033564588741803	NA	0.354539276502406	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
COA7	0.9257618047271106	0.3545697807915096	0.45029828112863013	NA	0.354569780791512	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
STK24	0.9256024621971185	0.3546526133417406	0.45019683560195634	NA	NA	NA	0.901831	0.152043	NA	NA	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MRPL39	-0.9255711293826537	0.35466890281558694	0.45017688857245086	NA	0.354668902815587	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CACNA1D	0.9255528974229856	0.3546783815632719	0.45016528193658756	NA	0.458279083688544	NA	0.327028	0.905516	NA	4.0	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GPNMB	-0.9254745906474381	0.3547190948679195	0.45011543241172924	NA	0.35471909486792	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR52J3	0.9253116259311993	0.35480383303858454	0.4500116970181178	NA	0.354803833038584	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPC25	0.9252281113695947	0.3548472637787674	0.449958539259567	NA	NA	NA	NA	0.354847	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
R3HDM4	-0.9251440763301785	0.35489096857461855	0.44990505263356995	NA	0.354890968574617	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PCMTD2	0.9251181569330432	0.35490444937485466	0.44988855594450483	NA	0.354904449374855	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KIRREL3	0.9250829227934577	0.35492277533478567	0.4498661311543634	NA	NA	0.3088	NA	0.771416	NA	NA	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CLYBL	-0.9249605176157061	0.3549864452859437	0.4497882296206971	NA	0.354986445285943	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF256	0.9247565474759406	0.3550925578657256	0.4496584296744987	NA	0.355092557865726	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
VPREB3	-0.9247523156567148	0.3550947596217735	0.4496557368342337	NA	0.355094759621776	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SLC39A12	-0.9245744472200993	0.35518730986060176	0.44954255909829927	NA	0.848366755695734	NA	NA	0.264274	NA	6.0	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
B3GALT4	0.9243047117926924	0.3553276902715822	0.4493709471305349	NA	0.355327690271582	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZDHHC17	-0.9240750192213758	0.3554472584765769	0.44922483108572614	NA	0.355447258476577	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PFAS	-0.9237005857913124	0.35564222704168713	0.4489866788536422	NA	0.355642227041688	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TMCO3	-0.9235847411837664	0.3557025613236309	0.4489130075589082	NA	0.355702561323628	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ACAA1	-0.9234739379412866	0.3557602759981101	0.4488425466342012	NA	0.355760275998107	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CSTL1	0.9232538661908496	0.3558749234553692	0.4487026132567604	NA	0.158766975298836	0.917524	NA	NA	NA	2.0	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KDELC1	0.922934679303987	0.356041246826454	0.44849968677017904	NA	0.356041246826454	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C1orf146	0.9227466931156402	0.3561392264638067	0.4483801889246034	NA	0.393169787785551	0.622688	0.902631	0.534005	NA	4.0	3.0	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C17orf74	0.9224964602286848	0.3562696758612044	0.4482211413498027	NA	0.356269675861204	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PGLYRP4	-0.9223331845810974	0.35635480964591415	0.4481173752461932	NA	0.356354809645914	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NIN	-0.922195060548017	0.3564268391031251	0.44802960083179133	NA	0.356426839103125	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KALRN	-0.9221106414526533	0.3564708668185397	0.4479759578091786	NA	0.356470866818542	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TNFSF12-TNFSF13	0.9220168721226091	0.3565197750488952	0.4479163761727612	NA	NA	0.899137	NA	0.152522	NA	NA	2.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
