GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
GBA	103.73038237149639	4.1754054502762214e-20	19.379301346223954	1.05348e-05	1.31750719223334e-08	2.15206e-10	17.0	18.0	85.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LRRK2	39.8232077450822	4.93443017545641e-07	6.306762992121662	1.96111e-07	0.0465795758379102	0.246492	56.0	179.0	395.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
P2RY10	26.153222312896695	2.0936300000000023e-06	5.679100067240017	NA	NA	2.09363e-06	NA	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STK38L	30.732411739559275	2.8511888293820247e-05	4.544974019153899	0.461737	2.68194825381318e-05	0.0171276	2.0	11.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPUSD1	30.07057016016078	3.8112528320753516e-05	4.418932239909806	1.28091e-05	0.039381052741897	0.5854	31.0	78.0	122.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAP1A	25.302399973471694	4.37345321796948e-05	4.359175514682536	NA	0.0920448597787588	3.4806e-05	NA	6.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GDF9	28.991995931205235	6.10494892921738e-05	4.214317964782465	0.112354	2.05142388890467e-05	0.219697	9.0	44.0	68.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PSIP1	27.65060527515988	0.00010931907984544823	3.961304032483641	0.00102319	0.477210803967632	0.00202806	7.0	35.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PANK4	26.263852129624333	0.00019880114239267412	3.701581124297815	0.116878	0.0011392221088566	0.0148777	25.0	60.0	179.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PI4K2A	25.99573324822903	0.00022305028475579127	3.651597217982598	0.00242412	0.0037166314197181	0.251417	7.0	17.0	64.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ATP1A1-AS1	21.51222529139751	0.0002505782489365232	3.6010566299772253	0.828944	NA	2.57131e-05	2.0	NA	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RUSF1	21.445988609637922	0.00025828625656372284	3.58789870206258	0.100625	NA	0.000218956	28.0	NA	139.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCAF1	25.070225789921494	0.00033138097763235613	3.4796724251454365	0.473686	0.0001702600650022	0.0446135	10.0	66.0	98.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IRX6	24.60025109759971	0.0004048116849915638	3.3927469599673805	0.219323	0.0228064869013536	0.000909873	12.0	49.0	107.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EIF3CL	15.61863501940369	0.0004059349999999998	3.391543501893956	NA	NA	0.000405935	NA	NA	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRRF	24.572430347923117	0.00040962875538818537	3.387609564073064	0.479467	0.0644173575734297	0.000149418	4.0	22.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCDC2C	24.52988466282755	0.0004171047503211661	3.3797548640344806	2.84691e-05	0.834525600387543	0.198422	10.0	18.0	59.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPS14	20.355300268124545	0.000424867214972854	3.3717467801030443	0.705864	NA	5.38495e-05	3.0	NA	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
H2BC21	20.066224291743723	0.00048458815168550784	3.31462720868904	0.00246732	NA	0.0178012	2.0	NA	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XPNPEP1	24.086741140409075	0.0005034142951727893	3.298074456196253	0.750995	0.0003536221502211	0.0221541	6.0	49.0	87.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ROR2	23.912188037885976	0.0005420409391407039	3.2659679109312507	0.57257	0.118784179653825	9.43946e-05	44.0	143.0	197.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PXYLP1	23.881352672243693	0.0005491611476459787	3.2603001960525972	9.52418e-05	0.0684545882222868	1.0	12.0	37.0	87.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF274	23.86182584094114	0.000553717590050609	3.2567116799546088	0.184735	0.38799778185608	9.18527e-05	11.0	53.0	106.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RP11-548K23.11	14.889221173829226	0.0005845837006277999	3.2331532978155457	NA	0.0005845837006278	NA	NA	29.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CCDC73	23.65561447078057	0.0006041637941095682	3.2188453043682106	6.01278e-05	0.83939414418623	0.144613	25.0	69.0	137.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SEPTIN5	19.484136454931537	0.0006311919231518496	3.1998385670752927	0.758649	NA	7.7452e-05	5.0	NA	63.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MAGT1	14.728561101520386	0.0006334809999999995	3.1982664063825923	NA	NA	0.000633481	NA	NA	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EIF3C	19.425855343265173	0.0006480929271274688	3.1883627181337535	NA	0.149029625799656	0.000405935	NA	2.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAB32	23.433333107080962	0.0006636059168906213	3.1780897503428385	0.13206	0.0001740109878601	0.354951	8.0	14.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PARP15	23.136986188238286	0.0007518727048518652	3.123855681030715	0.403797	7.22702423548993e-05	0.324149	24.0	48.0	104.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF433-AS1	19.064318645926505	0.0007634018808078349	3.117246774405969	0.65709	NA	0.000110309	31.0	NA	159.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ASPSCR1	22.815253731808543	0.0008607756156325722	3.06511004435684	0.514324	0.0828491037418421	0.000260739	41.0	92.0	201.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FLNC	22.807439888509343	0.0008636045686240638	3.0636850688355226	0.0446901	0.152301199537029	0.00163875	80.0	235.0	487.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STARD7-AS1	14.080259253910699	0.0008760129999999996	3.057489448870307	NA	NA	0.000876013	NA	NA	3.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ICAM2	22.769058975003382	0.0008776332286474444	3.056686942013756	0.0120001	0.0152410957222172	0.0621671	6.0	20.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TEX44	18.696833535474994	0.0009013803665318707	3.0450919057721757	0.00107597	NA	0.0809532	11.0	NA	74.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF114	22.56686956242519	0.0009553115996628927	3.0198549488961364	0.30628	0.000189392352175	0.216863	9.0	23.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SQSTM1	22.554089342664984	0.0009604422168287951	3.0175287585141874	0.00260868	0.0426531560984826	0.113781	27.0	57.0	162.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAP1GDS1	22.46503230997616	0.0009969526467743354	3.001325469304194	0.000804792	0.443022133046199	0.0371254	17.0	33.0	95.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NEUROD2	18.428195690280567	0.001017579066077062	2.9924318360320727	NA	0.237420481038472	0.000419614	NA	12.0	42.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SEZ6L2	22.35258959877818	0.001045000630540499	2.9808834475049113	0.0396062	0.0005348235513389	0.661033	16.0	91.0	167.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MAOA	13.628038128968612	0.001098270000000001	2.9592908792890924	NA	NA	0.00109827	NA	NA	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANKRD55	21.855558816929747	0.0012860468607826714	2.8907432063662704	0.000538252	0.0621643195252348	0.536536	17.0	58.0	110.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
L3HYPDH	21.81886016156293	0.0013058638933195468	2.8841020860476387	0.702175	0.0025715966509641	0.0101262	10.0	35.0	76.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OTX1	21.816311973424728	0.0013072509566903628	2.8836410316668335	0.626953	4.3116439240265e-05	0.677283	3.0	20.0	43.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CREBZF	21.71227975263846	0.0013651287709150525	2.8648263802275404	0.165015	0.169200967455268	0.000690736	4.0	26.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ABCC3	21.671412406429162	0.001388545695254465	2.857439823605247	0.100232	0.406024791362279	0.000483675	62.0	161.0	346.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
USE1	21.608550043575775	0.001425336038010578	2.8460827340772474	0.00127552	0.0620862040099475	0.256496	8.0	29.0	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRPL15	21.547556251419262	0.0014619449096377785	2.8350689925567516	0.0157017	0.0105312457079593	0.126643	11.0	32.0	50.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR5K3	21.481611212351584	0.0015025619470419639	2.8231676140314397	0.49706	0.058063557667319	0.00074992	17.0	31.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC101928123	12.984996536823006	0.0015147600000000004	2.8196561717375332	NA	NA	0.00151476	NA	NA	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MAPK8	21.379313049864024	0.001567766165279945	2.8047187125072073	0.0183975	0.0031952184305618	0.387509	3.0	17.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNFX1	21.371217079699708	0.0015730432284316801	2.803259342468018	0.44526	0.266358064361439	0.00019285	45.0	149.0	273.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KRTAP21-3	21.284834033075853	0.0016304429285531046	2.787694398482221	0.0134398	0.135669565556245	0.0130973	4.0	11.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SORBS3	21.26053869611343	0.00164695281856265	2.7833188421972106	0.000104767	0.837701025191625	0.275435	37.0	65.0	177.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DIAPH2	17.301814268993876	0.0016886004656139263	2.7724730953106187	NA	0.0001749680565859	1.0	NA	12.0	106.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TOM1	21.09452204986042	0.0017642316944503434	2.7534443800808477	0.279296	0.032142255939973	0.00292578	25.0	60.0	113.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPS20	17.197103961215117	0.0017697097500530819	2.752097956399099	NA	0.74764936165867	0.000246603	NA	5.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NCAM1	21.086359514131363	0.0017702040491366059	2.751976670188215	0.167599	0.65664389779923	0.000239637	23.0	83.0	151.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRIM21	21.056725459664968	0.0017920534217388928	2.7466490480106125	0.0429844	0.0697817140064679	0.00892355	14.0	50.0	98.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RNF157-AS1	17.15835868798031	0.0018006862816813483	2.744561944039144	0.00367684	NA	0.0511252	4.0	NA	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC101927550	12.577930664816588	0.0018566799999999994	2.731262940745772	NA	NA	0.00185668	NA	NA	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EBAG9	16.93842588709374	0.0019869248234913365	2.701818564375095	NA	0.0004298350276437	0.488164	NA	9.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CHRNA3	20.727506884189104	0.00205325471877824	2.6875571704064094	0.637497	0.467611780458672	0.000105856	10.0	32.0	83.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LAT	20.718624217306242	0.0020607947841601686	2.68596525351153	0.755382	0.0006534772862658	0.0642112	11.0	24.0	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
APOBEC3F	20.67951583415153	0.0020943152444930935	2.6789579460386235	0.0140599	0.0053454946615911	0.430061	20.0	50.0	89.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TUBA1B	16.648730227386135	0.0022614835685499804	2.645606563396284	NA	0.379871814389655	0.000638465	NA	5.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LIPC	20.457168403711606	0.0022952674826697116	2.639166695974917	0.174884	0.0010573014355462	0.195359	27.0	75.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TEX29	20.45254615651871	0.0022996387798247067	2.6383403762645945	0.037999	0.160167455157569	0.00594894	7.0	13.0	35.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF184	20.354400348251374	0.002394399725151789	2.6208033460196307	0.0936243	0.0044060772396924	0.0921844	5.0	33.0	84.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MIR3187	11.957775929807084	0.0025316399999999995	2.5965980510753717	NA	NA	0.00253164	NA	NA	2.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NPIPB11	20.187512671676643	0.0025643607000578744	2.591020887488972	0.00345853	0.0483855202734966	0.247019	11.0	44.0	290.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RBM20	20.17376075948441	0.0025788799368010973	2.588568876550908	0.247339	0.322690187043243	0.000521489	46.0	119.0	237.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HSPB9	20.16421214762158	0.002589008524713527	2.5868665195805973	0.871041	0.0708103348502943	0.00067805	3.0	11.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SST	20.0090163635822	0.002759180591098085	2.5592198735872618	0.00569972	0.0126519179811323	0.62674	4.0	10.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CRTAC1	19.991007190618642	0.0027796209173125267	2.5560144288103928	0.00322037	0.828037854756966	0.0171022	28.0	78.0	155.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
XKR5	19.97262351618309	0.0028006387095542494	2.5527429127998555	0.600874	0.0323053129507248	0.00237106	34.0	97.0	176.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TROVE2	11.754137865013526	0.0028029889962641005	2.552378607152722	NA	0.0028029889962641	NA	NA	41.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HHEX	19.94615646224943	0.0028311707369165187	2.548033939230869	0.126007	0.672608640943204	0.000550288	5.0	14.0	43.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LLCFC1	16.120940453176857	0.002861099731687135	2.5434670033738747	0.571472	NA	0.00055257	6.0	NA	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DNAJC9-AS1	16.107814489972682	0.0028778527360678865	2.5409314333144346	0.0167596	NA	0.0189657	7.0	NA	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR51B2	16.092603833426143	0.002897387324936557	2.537993444099406	0.124967	NA	0.00256295	9.0	NA	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MACO1	16.07940484985507	0.002914444134865809	2.535444264980679	0.0151175	NA	0.0213266	5.0	NA	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STIMATE	16.03569101597134	0.0029716436562055174	2.527003270087143	0.104648	NA	0.00314893	6.0	NA	42.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CDCP2	19.8234843454602	0.0029769774098441872	2.526224460891481	0.0125754	0.0175014923548564	0.225314	19.0	39.0	82.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CHERP	19.821792829544673	0.002979038266388968	2.5259239181428503	0.030645	0.0801464815659094	0.0202073	13.0	64.0	128.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC38A5	15.976577767853374	0.003050754356172216	2.5155927599268364	NA	0.515716790371586	0.000658141	NA	2.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC100288123	15.909688959499494	0.003142772800480462	2.502687014166688	0.0218237	NA	0.0160815	5.0	NA	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCAF12L2	15.89484428153102	0.0031635619749815005	2.4998236531824394	NA	0.173563157582078	0.00203714	NA	9.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FBXW11	19.668802637627785	0.0031713028144142153	2.4987622870330704	0.290209	0.0029846230639213	0.0618548	5.0	24.0	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
INO80	19.63704194260572	0.003212707475787663	2.493128816133754	0.856145	0.686204983747043	9.26551e-05	28.0	100.0	203.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PNMA3	11.407620950096417	0.0033332399999999995	2.4771334151354023	NA	NA	0.00333324	NA	NA	43.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PPFIBP2	19.413815004827967	0.003518955028922764	2.453586283268669	0.811649	0.0116914787327127	0.00641366	47.0	105.0	212.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KIAA0922	11.284500336025074	0.0035448828431796013	2.45039811348554	NA	0.0035448828431796	NA	NA	148.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RP11-402G3.3	11.27711138878416	0.003558003541444304	2.4487936239786383	NA	0.0035580035414443	NA	NA	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SBK1	15.612216294822652	0.0035861984717695744	2.4453656788538316	NA	0.760911594331447	0.0005352	NA	15.0	69.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PTPN13	19.35503172684621	0.0036042208645834825	2.443188603561225	1.0	0.0067422181963683	0.0092962	72.0	224.0	380.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CD1D	19.329050459825773	0.0036425453158404095	2.438595036593796	0.0989722	0.745900299727071	0.000860114	11.0	29.0	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GNG12-AS1	15.524826447618498	0.00372778194644767	2.4285494992751824	0.0277474	NA	0.0153322	8.0	NA	131.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EFNB3	19.20984170207632	0.003823536979380984	2.417534705170764	0.00181945	0.0516174296495442	0.717628	5.0	21.0	51.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF534	19.18770972927143	0.0038580901082431126	2.4136276333391637	0.0528543	0.0747350818633249	0.0172519	22.0	65.0	120.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IPO4	19.149837163311403	0.003917924523718185	2.4069439346629866	0.0271203	0.873641311642722	0.00293115	30.0	128.0	209.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HIVEP2	19.145218801522088	0.003925282537217429	2.406129077787952	0.75178	0.0094428229606128	0.00980564	44.0	173.0	344.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NUP210	19.133578819660308	0.0039438871925961535	2.404075515722119	0.177645	0.0073097163880496	0.0539191	59.0	199.0	370.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PRAMEF9	11.070658277265496	0.003944910000000004	2.403962900426482	NA	NA	0.00394491	NA	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NOS3	19.082635231978564	0.004026327430476899	2.395090910155984	0.760794	0.0254977658222607	0.00370245	35.0	106.0	240.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PPIP5K2	19.06851116292983	0.004049479376299494	2.3926008085221837	0.883083	0.0055711456824235	0.0147021	16.0	58.0	134.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LSR	19.05435435373989	0.004072815004287813	2.390105316022918	0.0990747	0.0140285725754592	0.0524111	25.0	72.0	149.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MFSD2B	19.048351931761964	0.004082748669574842	2.3890473540413293	0.0704117	0.54511926811654	0.00190356	24.0	43.0	99.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR51I1	19.041809403893772	0.004093603039721163	2.3878942735487305	0.528043	0.0162883133210789	0.00852272	14.0	36.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DEXI	15.295901490311362	0.004125251215372375	2.384549599083038	NA	0.003619743555721	0.131783	NA	7.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PLCD3	18.985374723976363	0.004188404283376651	2.377951404938385	0.812832	0.636998701152622	0.000145626	28.0	71.0	160.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC340512	15.254243827466652	0.004201931568757187	2.3765510246461874	0.00586061	NA	0.0831075	2.0	NA	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GDF7	18.918619183554203	0.004303303095603929	2.3661980640702436	0.0010381	0.378733776029917	0.19829	10.0	11.0	87.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C1orf56	18.898055329282503	0.004339311103485297	2.3625792123544183	0.837124	0.0007681803266279	0.122486	3.0	26.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL5	18.887672209960037	0.004357603495469124	2.360752289363724	0.0383438	0.0020648996035189	1.0	2.0	8.0	29.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SMIM19	18.805426342524747	0.004505174120029453	2.3462884193560263	0.0340039	0.313704028056472	0.00773401	3.0	9.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MDM1	18.795022555777617	0.004524184069009951	2.3444597338683586	0.260208	0.015725587592197	0.0202668	22.0	75.0	132.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GPR19	18.75293305000359	0.004601889923964115	2.337063773756623	0.000876486	0.714262252288684	0.135285	6.0	35.0	56.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DCLK1	18.72041759227282	0.0046628071965856485	2.331352541909882	1.0	0.215953587242434	0.000398614	4.0	35.0	63.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MARC1	10.7249293132925	0.004689334254282196	2.3288888097826828	NA	0.0046893342542822	NA	NA	27.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C1QL3	18.703953076347243	0.004693951549857307	2.328461397425584	0.00297356	0.0491313293828333	0.594091	2.0	7.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CD59	18.69076033248659	0.004719052873425567	2.326145156687921	0.000932526	0.157494298093904	0.594877	4.0	15.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SMIM10L1	14.991396175324164	0.004719095356015727	2.326141247032333	NA	0.314081488102928	0.00176855	NA	4.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RTEL1	18.68301168582866	0.004733856706182902	2.3247848922996113	0.170849	0.0094323496878377	0.0544256	68.0	168.0	374.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ASZ1	18.674792140960687	0.004749609538065666	2.3233420919401064	0.305339	0.0079549358775676	0.0362578	12.0	48.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ARFGAP1	18.654602198959385	0.004788520376337957	2.3197986602096674	0.00991648	0.041192778915014	0.217784	27.0	64.0	123.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CATIP-AS1	14.929694196116884	0.004849279482022868	2.314322785155967	0.00147164	NA	0.389275	4.0	NA	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ARHGEF38	18.62295703370244	0.0048501323971839976	2.314246406020082	0.0158072	0.0069534361918652	0.822284	15.0	59.0	117.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MAP3K3	18.6190385916322	0.004857814870996813	2.313559039970682	0.181331	0.0007674243381201	0.650758	13.0	37.0	106.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C3orf33	18.58700199273253	0.004921070847533215	2.307940382482431	0.494313	0.0009495872141529	0.196041	18.0	34.0	57.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZFAND4	18.49652733993534	0.005104065309755545	2.292083777177768	0.179087	0.0323622649012478	0.0166122	24.0	82.0	115.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KCNE5	14.804785468188847	0.005123711401069895	2.2904153403740013	NA	0.0016818645393785	0.362569	NA	3.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MORN2	18.42353911290717	0.005256494003138456	2.2793038267139845	0.00902339	0.615317323797332	0.017985	2.0	6.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRAPPC13	18.386983754363765	0.0053344890220470165	2.27290717427763	0.000561079	0.359985571053238	0.50351	11.0	20.0	71.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GADD45G	18.363939302327754	0.00538423334864578	2.2688761263782204	0.214698	0.293223432129132	0.00163416	2.0	8.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NTSR1	18.34302994827401	0.0054297583862294215	2.2652194952475995	0.750278	0.0212449959114633	0.00652203	30.0	49.0	117.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADORA1	18.334649764966255	0.005448108930993989	2.263754217604697	0.160549	0.0018053300149483	0.360178	7.0	27.0	45.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CENPH	18.320262535527043	0.0054797539658489516	2.2612389403610447	0.0285748	0.0069611535222897	0.528617	6.0	14.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
