GENE	TEST_STAT	META_PVAL	-log10	GNE_PVAL	UKB_CASE_PVAL	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
AUNIP	42.16563643690165	1.5413557333370727e-08	7.812097117805894	0.0229353327748248	3.04329e-08	46.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	4	META-GROUP2
