GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
USP13	2.910664026056153	0.00360661604781899	2.442900089228362	NA	0.0036066160478189	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MEI1	2.899569861415407	0.0037367506235431256	2.4275058843373882	NA	0.0037367506235431	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NME3	-2.8870239483070677	0.003889046280325539	2.4101568886420983	NA	0.043064465862484	NA	NA	0.0394194	NA	5.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RRP1B	2.8804012072051557	0.003971694024363804	2.401024216533373	NA	NA	NA	NA	0.00397175	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RBL1	2.831126438613091	0.0046384380920996855	2.3336282354314783	NA	0.244680528448671	0.262794	0.0144355	0.350905	NA	15.0	6.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIN	2.806766914058083	0.005004143607014746	2.3006702355815043	NA	0.0050041436070147	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PDYN-AS1	2.7658501901072947	0.005677461014493447	2.2458458392744096	NA	NA	NA	0.0790736	0.031129	NA	NA	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ALG8	2.758586659796047	0.005805191079041957	2.2361834807991734	NA	0.0058051910790419	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ING1	2.6961686032346894	0.007014215341954658	2.154020905066005	NA	0.0543741447748026	0.562926	NA	0.0301918	NA	7.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FER1L5	2.6816216155770527	0.00732662781441824	2.1350958696388114	NA	0.0073266278144184	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRMT2	2.6617244320344113	0.007774149496645693	2.1093471121554823	NA	0.0077741494966456	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ASPDH	2.650703451132342	0.008032433335630937	2.095152870144669	NA	0.008032433335631	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WDR33	2.64848256858088	0.008085401881713798	2.092298388785037	NA	0.431583054272798	NA	NA	0.00308603	NA	6.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CYP2C18	2.636884802061022	0.008367124079129332	2.077423790655541	NA	0.0083671240791291	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANKRD35	2.620851232056049	0.008771052773624641	2.0569482759229554	NA	0.0087710527736246	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RIPK2	2.6123374362910927	0.008992544781752047	2.046117390771683	NA	NA	NA	NA	0.00899228	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OTUD7B	2.610573389580977	0.009039057483489609	2.043876851721489	NA	NA	NA	NA	0.00903904	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ADGRF3	2.591797982670726	0.009547581783116835	2.0201066128389877	NA	0.838311397136383	0.0881109	0.0671713	0.148863	NA	13.0	6.0	5.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMEM209	2.590845078601993	0.009574058069057527	2.018903942741393	NA	0.837575823830646	0.0454579	NA	0.0224844	NA	8.0	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZBBX	2.5891529765564507	0.00962123422979379	2.016769212285825	NA	0.0096212342297936	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GDF9	2.587290117994826	0.009673410694760848	2.014420373409117	NA	0.0579148855289338	NA	NA	0.0779612	NA	7.0	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UNC13B	2.5781748647865377	0.009932372138158849	2.002947017015059	NA	0.223488293160634	0.117844	0.019509	0.968491	NA	8.0	8.0	5.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NRBF2	2.577097484769445	0.00996338469737064	2.0015931007649783	NA	NA	NA	NA	0.00996342	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LNPK	2.571937709754383	0.010113108565302715	1.995115330536601	NA	NA	NA	NA	0.0101133	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MCMDC2	-2.564215711322576	0.010340925417547712	1.9854405941482125	NA	0.0103409254175479	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TKTL2	2.5628049829612953	0.010383035107430733	1.983675677534157	NA	0.0103830351074306	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OGFOD1	2.5592811793372285	0.010488886584507048	1.979270610554644	NA	0.010488886584507	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DCP1B	2.5442319271449616	0.010951834004177983	1.9605131473809927	NA	0.0109518340041779	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EPB41L4A	2.543587019239521	0.010972072338862727	1.959711337754954	NA	0.0109720723388628	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TTC31	2.5311299559617417	0.011369571504132295	1.944255902673528	NA	0.0113695715041321	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACSBG2	2.5127325096485467	0.01198001321581582	1.9215427028521566	NA	0.0119800132158156	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ERV3-1	-2.5091754083323576	0.01210133759850372	1.9171666231097484	NA	0.0121013375985041	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AMPD1	2.50598697145232	0.012211011918268613	1.9132483448749062	NA	0.0122110119182686	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACTN3	2.5045170556021996	0.012261869322951452	1.9114433165421318	0.278578	0.197991903192103	0.531367	0.0113858	0.941875	6.0	17.0	8.0	6.0	25.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OTOS	2.5030752118931443	0.012311937693943656	1.909673590971	NA	NA	NA	NA	0.012312	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RMDN1	2.500737592598618	0.012393496990191846	1.906806134361677	NA	0.0123934969901917	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SEMG2	2.4968460054577135	0.01253033585820241	1.9020372881910705	NA	0.0125303358582026	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRAPPC6A	2.4917710884835724	0.012710792787590798	1.8958273611266783	NA	NA	NA	NA	0.0127108	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANO10	2.4875251304106922	0.012863536504720885	1.8906396166886383	NA	0.0128635365047211	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RAD51AP2	2.479350915055417	0.013162174116517511	1.8806723684104643	NA	0.0131621741165176	NA	NA	NA	NA	19.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLPP1	2.464011864567227	0.013739156343586136	1.862039934421609	NA	NA	NA	NA	0.013739	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DPPA2	2.4516964448118213	0.014218455226792898	1.8471475852463906	NA	NA	0.118003	NA	0.0569072	NA	NA	5.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CMTM2	2.4495482427278645	0.01430355473062895	1.8445560179162157	NA	NA	NA	NA	0.0143036	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ECD	2.443250026609548	0.014555649286738342	1.8369684171328766	NA	0.123719215446128	NA	NA	0.055374	NA	7.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SSR3	2.440108204271483	0.01468286326154683	1.833189245684481	NA	NA	NA	NA	0.014683	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RAD51B	2.439728248728244	0.014698314087405446	1.8327324764440855	NA	0.142842719656024	NA	NA	0.0471435	NA	11.0	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIF6	2.4360791471867693	0.014847435441741691	1.828348554406307	NA	0.0148474354417416	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANKDD1A	2.4345062035589686	0.014912124237436737	1.8264604867357712	NA	0.112584046760054	0.0192026	NA	0.773023	NA	8.0	4.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C1orf94	2.4289244493736555	0.015143687633969507	1.8197683570634404	NA	0.0315328432973661	0.341047	NA	0.269316	NA	6.0	5.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C2CD2	2.415112342975578	0.015730357078057818	1.803261418809009	NA	0.0157303570780576	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
THADA	2.408630024547077	0.016012521310339367	1.795540279264017	NA	0.0160125213103393	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPRC5A	-2.3950910076407834	0.01661624041923219	1.779467232650707	NA	0.0083450592029897	NA	NA	0.453621	NA	5.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATF6	2.3906528484240797	0.016818446923299927	1.7742141110221976	NA	0.0168184469233001	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF684	2.386181887823789	0.01702432875413442	1.7689300027116488	NA	0.0170243287541345	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDRT1	-2.381122988698493	0.017259948283648734	1.762960509904681	NA	0.0172599482836487	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
YJEFN3	2.37736616257743	0.01743676943476701	1.7585339750580817	NA	NA	NA	NA	0.017437	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KERA	2.3725410537398712	0.017666199762130037	1.7528568630477448	NA	NA	NA	NA	0.0176661	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AMER3	2.3708471798862623	0.017747367359005038	1.7508660609894098	NA	0.0177473673590053	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MINK1	2.357052597472729	0.018420637537628726	1.7346953429620406	NA	NA	NA	NA	0.0184205	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IMP3	2.352489867733531	0.01864819781556974	1.7293631325722763	NA	0.0186481978155699	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IGFLR1	2.3521026100895006	0.018667624548356965	1.7289109424245779	NA	0.181306001493002	NA	NA	0.0466317	NA	7.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCR5	2.351491541029792	0.018698314765859113	1.7281975336169106	NA	0.0186983147658594	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POP1	2.3481729772629953	0.018865757644006245	1.7243257489573414	NA	0.018865757644006	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DBR1	2.347658669467346	0.018891824803125266	1.7237260905878609	NA	0.0188918248031253	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARNTL2	2.341601474938998	0.019201205472220203	1.7166715049683725	NA	0.0192012054722204	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NECAB3	2.3282951830136955	0.01989643491236195	1.701224734474422	NA	NA	NA	NA	0.0198964	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MPEG1	2.319761394881565	0.02035378854056662	1.6913547417642827	NA	0.0203537885405667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VNN2	2.3132987895842505	0.020706217202341868	1.6838992346751167	NA	0.129995521306586	NA	NA	0.0788529	NA	8.0	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VWA5B2	2.311023006951098	0.020831584130459616	1.681277703025946	NA	0.0208315841304595	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CHMP4A	2.3105507172162008	0.0208576840796887	1.6807339148571572	NA	NA	0.671985	0.070454	0.0767965	NA	NA	4.0	5.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARSK	2.3084880962229066	0.020972004161642813	1.678360064777772	NA	0.0209720041616429	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AGR3	-2.303613863984471	0.02124432889906557	1.6727569835688685	NA	0.0212443288990662	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MFSD12	2.29054466064961	0.02198976272449131	1.6577794567692719	NA	0.0219897627244912	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UNC5D	2.2902025713959375	0.022009576445862548	1.657388314965717	NA	0.0220095764458622	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SCPEP1	2.289129928225205	0.022071804393477563	1.6561621613513495	0.0314481	0.572018139634863	0.0943676	NA	0.850074	4.0	4.0	5.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM162A	2.286925031221888	0.02220019929818762	1.6536431267333873	NA	NA	NA	NA	0.0222003	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR6X1	2.2839341449028843	0.022375401556909195	1.6502291619389797	NA	0.0223754015569094	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PML	2.28303557342112	0.022428273007032366	1.6492041661134906	NA	0.022428273007032	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLA2G6	2.2819548315493208	0.022492007103145393	1.6479717880091418	NA	0.0224920071031453	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GJA8	2.2612616174481293	0.02374306152540859	1.624463282101509	NA	NA	NA	NA	0.0237432	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NOC4L	2.2603583947154005	0.02379901648235976	1.623440990217009	NA	NA	NA	NA	0.023799	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VPS13A	2.2596599542141735	0.02384236350377863	1.6226506949984627	NA	0.4441981521126	0.00327248	0.187013	0.612735	NA	28.0	14.0	8.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FASTKD1	-2.2576936264242327	0.023964766873823994	1.620426791412618	NA	0.0239647668738239	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
H2AC16	2.257447562419518	0.023980122590815688	1.6201486010378916	NA	NA	NA	NA	0.0239803	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PCDHA8	2.252470302661171	0.024292567367608396	1.6145265842206395	NA	0.0242925673676083	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
COL22A1	2.248357570508541	0.02455339842623473	1.6098883888519868	NA	0.0245533984262347	NA	NA	NA	NA	29.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP8B2	2.245567490489234	0.024731724760268133	1.6067455954160017	NA	0.0247317247602684	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CDK5RAP2	2.244803740961012	0.024780734517908836	1.605885824983887	NA	0.0660701874106434	0.573104	0.0395148	0.247535	NA	13.0	11.0	5.0	29.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SFRP4	2.2447351888776597	0.024785137611884493	1.605808665465057	NA	NA	NA	NA	0.0247851	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SELO	2.240617685453368	0.02505085013566176	1.6011775311555425	NA	0.0250508501356619	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIPE	2.238493207728605	0.025188909860182632	1.5987906277361854	NA	0.168503749515612	0.0248084	0.989677	0.399429	NA	6.0	9.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GFM2	2.234482791666993	0.025451323572685428	1.5942896276546519	NA	0.0254513235726858	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CETN3	2.2264783512442823	0.025982157484679674	1.5853247891833966	NA	0.0259821574846793	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LANCL1-AS1	2.226179885066265	0.026002134744362575	1.5849909955046175	NA	NA	NA	NA	0.0260022	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TREML4	2.222524063107551	0.026247909681246965	1.580905277021717	NA	0.0102502962530394	NA	NA	0.564713	NA	4.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR4D2	2.2176316815762136	0.02657995589939692	1.5754457439600458	NA	NA	NA	NA	0.0265798	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SULT1E1	2.2148818391115923	0.026768175951712235	1.5723812216817943	NA	NA	NA	NA	0.0267685	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRB1	2.214012076048052	0.026827948227641688	1.571412540428569	NA	NA	NA	NA	0.0268273	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CASQ1	-2.200757842552265	0.027753171517977588	1.556687380323154	NA	NA	NA	0.209321	0.0633239	NA	NA	NA	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAAH2	2.200660274688862	0.027760083086736265	1.5565792383592187	NA	NA	NA	NA	0.0277595	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KRT9	2.191116869384438	0.02844333627519644	1.5460194641684188	NA	0.0284433362751969	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
INSM2	2.183453297451437	0.0290024446647704	1.5375653931468298	NA	0.436171330501913	NA	NA	0.0209326	NA	4.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MYO19	2.1816697801744063	0.029133912786605407	1.5356011841840251	0.167333	0.0882837855359073	NA	NA	NA	6.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RP11-385D13.1	-2.181334642811679	0.02915867386996652	1.5352322315218352	NA	0.0291586738699667	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RBBP8	-2.171995302006642	0.029856017276594524	1.5249681266230537	NA	0.211935999686902	NA	NA	0.0682426	NA	6.0	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCTD19	2.169009349185065	0.030081974121975934	1.521693666679184	NA	0.0300819741219754	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CAPN7	2.1667652209958432	0.030252760610906586	1.5192349891642334	NA	0.922081765552864	NA	0.0437783	0.0665728	NA	5.0	NA	4.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DDX10	2.1658274715837855	0.030324373252337437	1.5182081664173412	NA	0.0303243732523375	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KRT76	-2.1631495954900593	0.030529675587729545	1.5152778105459985	NA	0.0305296755877296	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RASAL3	2.160940729913551	0.030699918123361015	1.5128627827840488	NA	0.861058918191231	0.947861	0.0283382	0.0251597	NA	6.0	8.0	6.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
