GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RINL	0.8123970540818423	0.4165638360792505	0.3803184359556123	NA	0.416563836079252	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
STAG3	0.8121317036181929	0.4167160631651847	0.38015975845910044	NA	0.416716063165185	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC12A1	-0.8120222870644593	0.4167788431504291	0.380094335140948	NA	0.41677884315043	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZBED1	-0.8118474164903863	0.4168791902998764	0.37998978336613987	NA	0.416879190299874	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MTFR1L	0.8117242190717101	0.4169498940517308	0.3799161321828696	NA	NA	0.416951	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FOXP4	0.8114782388537047	0.41709108475572454	0.3797690930186455	NA	NA	0.417091	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PTCD3	-0.811282432861556	0.41720349599827466	0.3796520610163647	NA	0.38125823125512	0.785817	NA	14.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLCO1B7	-0.8107463919300271	0.41751132578128725	0.3793317389645687	NA	0.417511325781286	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRDM13	0.8107045382607811	0.41753536652935186	0.37930673254439046	NA	NA	0.417535	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AMPD3	0.8106093741548264	0.4175900318288308	0.37924987680034083	NA	0.417590031828831	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
YIPF2	0.8102272302493296	0.4178095899500508	0.37902159591485207	NA	0.417809589950051	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPNS3	0.8099889250961243	0.4179465409375752	0.37887926478138556	NA	0.417946540937575	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CAPN12	0.8094890740378442	0.418233884962399	0.3785807839142529	NA	0.169808286505206	0.819623	NA	13.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PCOLCE2	-0.8093873292290991	0.41829238815630276	0.3785200383880358	NA	0.4182923881563	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OPA1	0.8092541877655993	0.418368951682216	0.37844055314035263	NA	0.893230704953479	0.201011	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRKCSH	-0.8089464009279309	0.4185459773009509	0.3782568277750707	NA	0.929386865590812	0.217711	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AIPL1	0.8087657634032754	0.41864989268605046	0.3781490157798537	NA	0.41864989268605	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C6orf120	0.8087071810964201	0.4186835966018596	0.37811405378478335	NA	NA	0.418684	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GNRHR	0.8085492113500621	0.4187744886395406	0.37801978301167977	NA	NA	0.418775	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF165	-0.8082993983823973	0.418918248781024	0.3778707206311963	NA	0.418918248781024	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FKBP10	-0.8081585793903431	0.41899929883541054	0.3777867037930529	NA	0.418999298835413	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCDC69	0.8080764913940176	0.4190465498189584	0.37773773071723843	NA	0.419046549818958	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SMG9	-0.8080508749352316	0.41906129564784655	0.3777224485977534	NA	0.419061295647848	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPT1	-0.8071824637502071	0.41956136740982797	0.3772045078310839	NA	0.419561367409828	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RLBP1	-0.8068328887422566	0.419762768039044	0.3769960849348393	NA	NA	0.419763	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NAGK	-0.8064802226486452	0.4199660071037812	0.3767858608514	NA	0.304414826198939	0.909616	NA	5.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AOC2	-0.8064738283590333	0.41996969262292116	0.3767820496057869	NA	0.386854397722401	0.78317	NA	16.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC72	-0.806235781996892	0.42010691050796056	0.3766401745182081	NA	0.420106910507961	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PCSK9	-0.8061746979823583	0.4201421256234179	0.3766037716669723	NA	0.420142125623418	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAN1	0.805920435233309	0.4202887274844531	0.3764522580006316	NA	0.420288727484452	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NT5DC3	0.8059039757829478	0.42029821864795613	0.3764424506631388	NA	0.420298218647956	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CELSR1	-0.8057293156059782	0.42039894230054675	0.37633838530224906	NA	0.420398942300547	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAM107A	0.8056725598207616	0.42043167548047267	0.3763045715016487	NA	0.420431675480472	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SSNA1	-0.8056618561441277	0.4204378488580992	0.3762981946173394	NA	NA	0.420437	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAM217B	-0.805596695901939	0.4204754313718595	0.37625937520816427	NA	0.970837993785203	0.239658	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ENAH	0.805444381295342	0.4205632896587347	0.3761686389118106	NA	NA	0.420564	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RASGRP3	0.8051034853927064	0.4207599646845761	0.37596559001338525	NA	NA	0.42076	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PDE5A	-0.8050704102706185	0.4207790497774363	0.37594589146019936	NA	0.420779049777436	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C8orf44	0.8050626604316644	0.4207835216831288	0.3759412759413259	NA	0.420783521683128	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPSB4	0.8049619806833683	0.42084161966334355	0.37588131662923435	NA	NA	0.420842	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EFHB	-0.8046839381744946	0.4210020905701005	0.3757157475828484	NA	0.4210020905701	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MICALL1	-0.8046774901674011	0.42100581243264423	0.3757119082260933	NA	0.326308654934678	0.875711	NA	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ASB12	-0.8046533177827128	0.4210197651780777	0.3756975153133105	NA	NA	0.42102	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
POLK	-0.8045914953364551	0.421055451466789	0.37566070539901814	NA	0.421055451466788	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MYHAS	-0.804545166223826	0.4210821955722873	0.3756331212683571	0.421083	NA	NA	10.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IL1RL1	-0.8042929624552794	0.4212278010849868	0.37548297305313727	NA	0.421227801084987	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM200A	0.804278756777345	0.42123600336785916	0.3754745164139992	NA	NA	0.421236	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PAM	-0.8042164840437511	0.42127196041879966	0.37543744626276104	NA	NA	0.421272	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLEC	0.804131705332415	0.42132091559586415	0.37538698069655735	NA	0.421320915595865	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRR30	-0.8040876627614328	0.4213463491452345	0.3753607647733519	NA	0.421346349145234	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MIR302CHG	-0.8039387226373296	0.42143236523882655	0.3752721144211443	NA	NA	0.421432	NA	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GLB1L3	0.8036219823472236	0.4216153237445268	0.37508361293604764	NA	0.421615323744527	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PFN2	-0.8034084650632526	0.4217386838881505	0.37495656159210483	NA	0.421738683888153	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CENPBD1	0.8033885820705136	0.42175017241398327	0.37494473119662913	NA	0.421750172413984	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HOXB4	0.8033699413269144	0.4217609433266528	0.37493364006137225	NA	NA	0.421761	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CRNN	-0.8032957866107209	0.4218037926764967	0.3748895195916273	NA	0.242482501655828	0.973856	NA	9.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC29A3	-0.8032321482212591	0.42184056733729547	0.3748516575895187	NA	NA	0.421841	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NECAB2	0.8031810160614654	0.42187011639602756	0.37482123722527433	NA	0.421870116396028	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF530	-0.8031677716785822	0.4218777704667207	0.3748133578084059	NA	0.42187777046672	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KIAA1614	-0.8025573803897595	0.4222306104653294	0.3744502848268389	NA	NA	0.422232	NA	NA	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ACSM2B	0.8025253650514698	0.4222491218777483	0.3744312449281672	NA	0.422249121877749	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TTF1	0.8023868859834419	0.42232919657472257	0.3743488937752181	NA	0.422329196574722	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADH1B	-0.8023591383083722	0.4223452425727987	0.37433239348090597	NA	NA	0.422345	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MCM3AP	0.8022746459051053	0.42239410526075394	0.3742821512474217	NA	0.422394105260754	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RP4-583P15.15	-0.8020258782761248	0.4225379889657005	0.3741342390066036	NA	0.422537988965701	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ACAT2	-0.8019198635335896	0.42259931512960935	0.37407121110687747	NA	NA	0.422599	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TTLL6	0.8015945569673589	0.4227875271983147	0.37387783344797815	0.135987	0.839670328462496	0.760508	4.0	10.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NUDT22	0.8014909489445288	0.4228474818230711	0.3738162514120829	NA	NA	0.422847	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MAJIN	0.8013562630304267	0.4229254276652544	0.37373620285800035	NA	0.422925427665255	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NTRK3	0.8012116418930382	0.42300913261715134	0.37365025625990106	NA	NA	0.423009	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MICAL1	-0.8010182146609081	0.42312110110386114	0.37353531580683363	NA	0.423121101103861	NA	NA	13.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NF1	0.8007919775514984	0.42325208413297744	0.3734008947069818	NA	NA	0.423252	NA	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OSBPL5	-0.8006221762768971	0.423350408464117	0.37330001686876113	NA	NA	0.423348	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GK2	-0.8005137832167399	0.42341318103246806	0.3732356263341707	NA	0.423413181032468	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRI1	-0.8004534450529655	0.42344812641840535	0.37319978436534856	NA	0.423448126418405	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PAQR4	0.8000139549487737	0.42370271195036735	0.37293875624609446	NA	NA	0.423703	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCT6B	-0.7997959442166293	0.4238290332898855	0.3728092964083628	NA	0.423829033289886	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLEKHG4B	0.7994410901008873	0.4240346925089167	0.3725986100374008	NA	0.217072733012038	0.917353	NA	14.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DOCK8	-0.7993582840222575	0.42408269198949256	0.37254945196105055	NA	0.424082691989493	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
VSIG10L	0.7985157206951995	0.4245712739780805	0.37204939305941753	NA	0.424571273978081	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
METTL2B	0.7984261150427291	0.4246232534644311	0.3719962264329429	NA	0.424623253464432	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF85	0.7983325022498906	0.4246775614313584	0.3719406850982865	NA	0.305131117743696	0.91755	NA	5.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EPYC	-0.7980559538058848	0.42483802030060425	0.37177662359355795	NA	NA	0.424837	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EPS8L2	-0.7979753294900145	0.4248848067891451	0.3717287983188362	NA	0.424884806789145	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SOHLH1	0.7977368477817909	0.425023215930287	0.3715873469495881	NA	0.425023215930287	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CFAP100	-0.797733837263502	0.4250249633321971	0.3715855614343062	NA	0.425024963332197	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPP4R3B	-0.7975316558674618	0.425142325539565	0.3714656561873394	NA	NA	0.425144	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
COBLL1	-0.7974832154817694	0.42517044701326945	0.3714369302849385	NA	0.425170447013269	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GUCY2F	-0.7974006022729613	0.42521840960791557	0.37138794119000273	NA	0.519735157481757	0.628428	NA	4.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FYCO1	0.7973542547600347	0.42524531887954864	0.3713604584231434	NA	0.425245318879549	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EGR4	0.7973224976259616	0.4252637575810764	0.3713416277567817	NA	NA	0.425265	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HOXA9	-0.797161783468146	0.42535707795941957	0.3712463361207605	NA	0.42535707795942	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DDX59	-0.7968736205850001	0.4255244327283778	0.37107549857710015	NA	0.425524432728376	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CAGE1	-0.7966974219249902	0.4256267815881918	0.3709710528698912	NA	NA	0.425626	NA	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CIDEC	0.7965391177865889	0.4257187482759929	0.37087722345801266	NA	0.425718748275993	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ABCA7	-0.7965207655234142	0.4257294107617182	0.3708663463220062	0.668124	0.48534850418371	NA	6.0	33.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
EMC1	0.7962721467505897	0.42587387119892983	0.37071900454288187	NA	0.42587387119893	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZW10	-0.7961218028582581	0.4259612426970729	0.3706299146262226	NA	0.425961242697073	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKRD23	0.7959859381282152	0.4260402087083931	0.3705494112350232	NA	0.426040208708393	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RPE	-0.7959596388255956	0.42605549512651664	0.37053382893127507	NA	NA	0.426056	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRC56	-0.7958187998481036	0.4261373629515156	0.37045038597721874	NA	0.426137362951518	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NMUR1	-0.7954036006528168	0.4263787661232402	0.3702044315263397	NA	0.42637876612324	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BORA	0.7954009214000386	0.4263803241407881	0.37020284458711744	NA	0.426380324140788	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TECTB	-0.7953464698058388	0.42641198911376843	0.3701705930697724	NA	0.426411989113768	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MINA	-0.7953419938779918	0.42641459203950094	0.37016794203541814	NA	0.426414592039501	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADD2	0.7946658611772403	0.42680789585381407	0.3697675548192122	NA	NA	0.426808	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
REV3L	0.7946474935567702	0.42681858317803834	0.3697566801660679	NA	NA	0.426818	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UACA	-0.7944221450540648	0.42694971642542046	0.3696232705601914	NA	0.426949716425421	NA	NA	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRR1	0.7943950461845969	0.42696548719419425	0.36960722878502317	NA	0.426965487194195	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UTP14C	-0.794136697629403	0.4271158557277084	0.36945430605565316	NA	0.427115855727708	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC22A15	0.7941219519691726	0.4271244391849387	0.3694455784221451	NA	0.681119331209905	0.125031	NA	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LY6G6F	0.7940258084730595	0.42718040683297764	0.3693886749857278	NA	NA	0.42718	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ASB13	0.7938402817148834	0.427288418897276	0.36927887801633336	NA	NA	0.427288	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CTD-2583A14.10	0.7932957728732174	0.42760551906681166	0.3689566980264186	NA	0.427605519066811	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRIM7	-0.7932687001618515	0.4276212887065167	0.3689406820001574	NA	0.674531271781538	0.482732	NA	6.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPL43	0.7929851008066279	0.4277865034373971	0.36877292143612783	NA	0.510996479228411	0.642531	NA	6.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BTBD7	-0.7925733429050011	0.4280264448445449	0.368529398053959	NA	NA	0.428026	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DUOX1	0.7924975481299636	0.4280706208505196	0.36848457744561175	NA	0.42807062085052	NA	NA	19.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KCNN1	0.7923660493547009	0.4281472695093037	0.36840682132764474	NA	NA	0.428147	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IDE	0.7921845612547723	0.42825306931189666	0.3682995157402846	NA	0.428253069311896	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ATAD3C	-0.792089289359869	0.42830861484209304	0.3682431902759572	NA	0.691656692038178	0.469326	NA	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LDHAL6A	0.7916873160347403	0.42854301994648614	0.3680055742365538	NA	0.428543019946486	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NDUFS1	0.7916866757422958	0.4285433933835603	0.3680051957877577	NA	0.42854339338356	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCDC185	-0.7916723619690174	0.42855174163957976	0.3679967355798421	NA	0.42855174163958	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PEAK1	-0.7913891835313875	0.4287169199210935	0.3678293761036451	NA	0.428716919921093	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DDIT4	0.7911248873973461	0.42887111753585305	0.3676732004784977	NA	NA	0.428872	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HADHB	-0.791093032159265	0.4288897049330992	0.36765437843895765	NA	NA	0.42889	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TAAR5	0.7909777461443849	0.4289569777523272	0.36758626320386406	NA	0.244957350511617	0.964846	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MMP13	0.7907624617518108	0.4290826190240009	0.36745907720549714	NA	0.429082619024001	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NKPD1	-0.7906933532426118	0.4291229557029195	0.3674182524949583	NA	0.332202475660514	0.881931	NA	8.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MTFR2	0.7905632828922433	0.4291988800597053	0.3673414199412324	NA	0.429198880059705	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SP140	-0.7905409068908925	0.4292119421133218	0.36732820301138513	NA	0.429211942113322	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
L2HGDH	-0.7905302999822658	0.4292181340067397	0.3673219378414691	NA	0.429218134006738	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TRPM2-AS	-0.7904545897123089	0.42926233217350673	0.36727721924690504	NA	NA	0.429264	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RASGRF1	-0.7904062254723663	0.4292905676502884	0.367248653711183	NA	NA	0.429292	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MCM5	0.7902896481024041	0.4293586310002774	0.3671798024563785	NA	0.429358631000277	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NME9	0.7902706014722992	0.4293697519144817	0.3671685538432687	NA	0.429369751914481	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BTBD1	-0.7902390080192194	0.4293881990156011	0.36714989556076705	NA	0.4293881990156	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MYRFL	-0.790125672874572	0.4294543780619594	0.367082965495875	NA	0.429454378061959	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SRRM4	0.7900439441518683	0.42950210505587916	0.3670347032834675	NA	NA	0.429502	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CORO6	0.7899275714265799	0.4295700683717689	0.3669659870707037	NA	0.429570068371769	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ETV4	-0.7898073021359853	0.4296403139020397	0.3668949747857678	NA	0.42964031390204	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPACA9	0.7897316639724091	0.42968449520519714	0.36685031717556477	NA	0.429684495205197	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PGLYRP4	0.7895712373191496	0.42977821137921624	0.3667556058702549	NA	0.429778211379216	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HMCN2	0.7895257836155786	0.4298047661527634	0.3667287728781533	0.9055	0.683356153032562	0.0582121	10.0	52.0	102.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
